ia_geo_id	ia_vote_id	fips	county	vap	statefp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	logrecno	pop100	ia_agg	fraction	precinct	pres_tot	pres_d_08	pres_r_08	uss_d_08	uss_r_08	ush_d_08	ush_r_08	cong_other	ssen_dem	ssen_rep	ssen_other	sh_dem	sh_rep	gov_d_06	gov_r_06	gov_other	ush_d_06	ush_r_06	sh_other	precinct06	x_merge	t_08	p_08	us_08	uh_08	g_06	uh_06	av	ndv	nrv	precinct08
2427	"1693"	191	"Winneshiek"	208	19	191004	19191191004	"P"	"HIGHLAND TWP"	"HIGHLAND TWP Voting District"	"V2"	"G5240"	"S"	77916826	0	43.464554	-91.6708	268358	254	"1993"	"0.104365278"	"BLUFFTON BURR OAK CANOE HESPER HIGHLAND PLEASANT"	76.60411	41.32865	35.275463	52.913197	23.482187	26.821877	49.67787		35.58856	40.702457		45.398895	31.727045	0.0	0.0	0.0	0.0	0.0		"Bluffton Burr Oak Canoe Hesper Highland Pleasant"	"3"	76.60411	0.53950953	0.69262296	0.35061392			0.5275822	40.41496	36.18915	"Bluffton Burr Oak Canoe Hesper Highland Pleasant"
2428	"1693"	191	"Winneshiek"	348	19	191003	19191191003	"P"	"HESPER TWP"	"HESPER TWP Voting District"	"V2"	"G5240"	"S"	77531322	27960	43.465088	-91.799805	268271	455	"1993"	"0.174611139"	"BLUFFTON BURR OAK CANOE HESPER HIGHLAND PLEASANT"	128.16458	69.14601	59.018566	88.52785	39.287506	44.87506	83.1149		59.542397	68.09834		75.95585	53.081787	0.0	0.0	0.0	0.0	0.0		"Bluffton Burr Oak Canoe Hesper Highland Pleasant"	"3"	128.16458	0.53950953	0.69262296	0.35061392			0.5275822	67.61735	60.54723	"Bluffton Burr Oak Canoe Hesper Highland Pleasant"
2429	"1693"	191	"Winneshiek"	355	19	191002	19191191002	"P"	"BURR OAK TWP"	"BURR OAK TWP Voting District"	"V2"	"G5240"	"S"	77454417	52576	43.463123	-91.91127	268170	487	"1993"	"0.178123432"	"BLUFFTON BURR OAK CANOE HESPER HIGHLAND PLEASANT"	130.7426	70.53688	60.20572	90.30858	40.077774	45.77772	84.78675		60.74009	69.46814		77.483696	54.149525	0.0	0.0	0.0	0.0	0.0		"Bluffton Burr Oak Canoe Hesper Highland Pleasant"	"3"	130.7426	0.53950953	0.69262296	0.35061392			0.5275822	68.97746	61.76514	"Bluffton Burr Oak Canoe Hesper Highland Pleasant"
2430	"1702"	191	"Winneshiek"	168	19	191001	19191191001	"P"	"FREMONT TWP"	"FREMONT TWP Voting District"	"V2"	"G5240"	"S"	71612109	0	43.4645	-92.02471	268101	220	"1144"	"0.146853147"	"FREMONT LINCOLN (RI) ORLEANS SUMNER"	79.74126	45.81818	33.923077	55.804195	24.23077	29.81119	48.314686		36.566433	43.32168		48.60839	21.44056	0.0	0.0	0.0	0.0	0.0		"Fremont Lincoln (RI) Orleans Sumner"	"3"	79.74126	0.5745856	0.6972477	0.38157895			0.5511374	43.94839	35.79287	"Fremont Lincoln (RI) Orleans Sumner"
2431	"1709"	193	"Woodbury"	2130	19	193034	19193193034	"A"	"SIOUX CITY PCT 4"	"SIOUX CITY PCT 4"	"0"	"G5240"	"N"	2191981	0	42.496784	-96.44042	274489	3186	"2130"	"1"	"04 SIOUX CITY"	544.0	339.0	205.0	382.0	147.0	305.0	208.0	21.0				312.0	218.0	255.0	145.0	9.0	219.0	161.0		"04 Sioux City"	"3"	544.0	0.6231618	0.7221172	0.5945419	0.6375	0.57631576	0.6307274	343.1157	200.8843	"04 Sioux City"
2432	"1708"	193	"Woodbury"	2529	19	193033	19193193033	"A"	"SIOUX CITY PCT 3"	"SIOUX CITY PCT 3"	"0"	"G5240"	"N"	17016281	4223	42.532635	-96.45691	274362	3428	"2529"	"1"	"03 SIOUX CITY"	670.0	312.0	358.0	378.0	269.0	286.0	334.0	15.0				299.0	343.0	335.0	310.0	6.0	275.0	335.0		"03 Sioux City"	"3"	670.0	0.46567163	0.58423495	0.46129033	0.51937985	0.45081967	0.4962793	332.5071	337.4929	"03 Sioux City"
2433	"1707"	193	"Woodbury"	2245	19	193032	19193193032	"A"	"SIOUX CITY PCT 2"	"SIOUX CITY PCT 2"	"0"	"G5240"	"N"	1439328	0	42.50497	-96.43514	274228	3315	"2245"	"1"	"02 SIOUX CITY"	560.0	354.0	206.0	394.0	165.0	321.0	210.0	30.0				315.0	254.0	294.0	157.0	10.0	254.0	184.0		"02 Sioux City"	"3"	560.0	0.63214284	0.70483005	0.6045198	0.6518847	0.57990867	0.6346572	355.408	204.592	"02 Sioux City"
2434	"1706"	193	"Woodbury"	1755	19	193031	19193193031	"P"	"SIOUX CITY PCT 1"	"SIOUX CITY PCT 1"	"0"	"G5240"	"S"	8494910	15737	42.541843	-96.44093	274134	2318	"1755"	"1"	"01 SIOUX CITY"	678.0	224.0	454.0	301.0	369.0	220.0	442.0	9.0				196.0	478.0	311.0	473.0	13.0	240.0	486.0		"01 Sioux City"	"3"	678.0	0.33038348	0.44925374	0.3323263	0.39668366	0.3305785	0.3678451	249.399	428.601	"01 Sioux City"
2435	"1743"	193	"Woodbury"	121	19	193030	19193193030	"P"	"LAKEPORT TWP"	"LAKEPORT TWP Voting District"	"V2"	"G5240"	"S"	69442197	2462834	42.265038	-96.2994	274061	163	"1088"	"0.111213235"	"38 GRG/LIB/LAK"	55.606617	21.909008	33.69761	31.028492	23.132353	19.23989	32.919117	2.2242646	0.0	36.700367		0.0	36.255516	24.133272	22.798714	1.2233456	18.795036	26.357536		"38 Grg/Lib/Lak"	"3"	55.606617	0.394	0.5728953	0.36886993	0.51421803	0.41625616	0.4532479	25.20358	30.40304	"38 Grg/Lib/Lak"
2436	"1735"	193	"Woodbury"	842	19	193029	19193193029	"A"	"SLOAN TWP"	"SLOAN TWP Voting District"	"V2"	"G5240"	"N"	92377590	0	42.257545	-96.19313	273900	1113	"842"	"1"	"30 SLOAN (CITY)"	476.0	171.0	305.0	256.0	211.0	165.0	292.0	8.0	0.0	316.0		0.0	322.0	151.0	222.0	5.0	111.0	245.0		"30 Sloan (City)"	"3"	476.0	0.3592437	0.54817986	0.36105034	0.40482575	0.31179777	0.3970195	188.9813	287.0187	"30 Sloan (City)"
2437	"1736"	193	"Woodbury"	322	19	193028	19193193028	"A"	"WILLOW TWP"	"WILLOW TWP Voting District"	"V2"	"G5240"	"N"	91936135	86467	42.25534	-96.068146	273786	437	"322"	"1"	"31 WILLOW"	184.0	60.0	124.0	81.0	102.0	54.0	121.0	8.0	0.0	118.0		0.0	125.0	70.0	88.0	4.0	48.0	103.0		"31 Willow"	"3"	184.0	0.32608697	0.44262296	0.30857143	0.443038	0.3178808	0.36764	67.64577	116.3542	"31 Willow"
2438	"1747"	193	"Woodbury"	375	19	193027	19193193027	"A"	"LITTLE SIOUX TWP"	"LITTLE SIOUX TWP Voting District"	"V2"	"G5240"	"N"	91858619	305723	42.271305	-95.964485	273669	483	"375"	"1"	"42 LITTLE SIOUX"	173.0	63.0	110.0	95.0	75.0	59.0	106.0	7.0	0.0	267.0		0.0	112.0	58.0	67.0	1.0	42.0	78.0		"42 Little Sioux"	"3"	173.0	0.36416185	0.5588235	0.35757574	0.464	0.35	0.4189122	72.47182	100.5282	"42 Little Sioux"
2439	"1737"	193	"Woodbury"	205	19	193026	19193193026	"A"	"OTO TWP"	"OTO TWP Voting District"	"V2"	"G5240"	"N"	93096203	181067	42.250572	-95.84999	273532	286	"205"	"1"	"32 OTO (CITY)"	117.0	57.0	60.0	86.0	31.0	48.0	64.0	1.0	0.0	70.0		0.0	65.0	44.0	34.0	3.0	31.0	46.0		"32 Oto (City)"	"3"	117.0	0.4871795	0.73504275	0.42857143	0.5641026	0.4025974	0.5234987	61.24935	55.75065	"32 Oto (City)"
2440	"1746"	193	"Woodbury"	395	19	193025	19193193025	"P"	"LISTON TWP"	"LISTON TWP Voting District"	"V2"	"G5240"	"S"	92555546	124758	42.255688	-95.72795	273380	527	"516"	"0.765503876"	"41 LIS/MOR"	210.51357	81.90891	128.60464	127.07365	75.78488	73.48837	127.07365	5.358527	0.0	90.32946		0.0	126.308136	71.191864	87.26744	1.5310078	47.46124	98.75		"41 Lis/Mor"	"3"	210.51357	0.3890909	0.6264151	0.36641222	0.44927537	0.32460734	0.4311602	90.76507	119.7485	"41 Lis/Mor"
2441	"1746"	193	"Woodbury"	121	19	193024	19193193024	"P"	"MORGAN TWP"	"MORGAN TWP Voting District"	"V2"	"G5240"	"S"	92588516	22001	42.339603	-95.72306	273301	157	"516"	"0.234496124"	"41 LIS/MOR"	64.486435	25.091085	39.395348	38.926357	23.215117	22.511627	38.926357	1.6414728	0.0	27.670542		0.0	38.69186	21.80814	26.732557	0.46899223	14.538759	30.25		"41 Lis/Mor"	"3"	64.486435	0.3890909	0.6264151	0.36641222	0.44927537	0.32460734	0.4311602	27.80398	36.68245	"41 Lis/Mor"
2442	"1748"	193	"Woodbury"	439	19	193023	19193193023	"P"	"ANTHON"	"ANTHON Voting District"	"V2"	"G5240"	"S"	1828415	0	42.388134	-95.86563	273218	565	"734"	"0.598092643"	"43 KED/MIL"	236.2466	95.09673	141.14986	135.16893	100.47956	77.752045	156.10217	3.5885558	0.0	70.57493		0.0	151.91553	68.780655	106.46049	4.784741	46.053135	120.81471		"43 Ked/Mil"	"3"	236.2466	0.40253165	0.57360405	0.33248082	0.39249146	0.27598566	0.3954187	93.41633	142.8303	"43 Ked/Mil"
2443	"1748"	193	"Woodbury"	118	19	193022	19193193022	"P"	"MILLER TWP W/O ANTHON"	"MILLER TWP W/O ANTHON Voting District"	"V2"	"G5240"	"S"	91716996	197401	42.327812	-95.86217	273135	150	"734"	"0.160762943"	"43 KED/MIL"	63.50136	25.561308	37.940056	36.332424	27.008175	20.899183	41.95913	0.9645777	0.0	18.970028		0.0	40.833786	18.487738	28.615805	1.2861035	12.378747	32.474113		"43 Ked/Mil"	"3"	63.50136	0.40253165	0.57360405	0.33248082	0.39249146	0.27598566	0.3954187	25.10963	38.39174	"43 Ked/Mil"
2444	"1744"	193	"Woodbury"	143	19	193021	19193193021	"P"	"GRANT TWP"	"GRANT TWP Voting District"	"V2"	"G5240"	"S"	92520012	237087	42.33606	-95.93821	273038	166	"400"	"0.3575"	"39 GRT/WES"	67.925	23.595	44.33	35.3925	32.175	21.8075	44.6875	1.7875	0.0	48.9775		0.0	49.6925	25.3825	32.5325	1.43	17.5175	38.9675		"39 Grt/Wes"	"3"	67.925	0.34736842	0.52380955	0.32795697	0.4382716	0.31012657	0.3895066	26.45724	41.46776	"39 Grt/Wes"
2445	"1744"	193	"Woodbury"	257	19	193020	19193193020	"P"	"WEST FORK TWP"	"WEST FORK TWP Voting District"	"V2"	"G5240"	"S"	91426605	78003	42.34426	-96.07504	272960	339	"400"	"0.6425"	"39 GRT/WES"	122.075	42.405	79.67	63.6075	57.825	39.1925	80.3125	3.2125	0.0	88.0225		0.0	89.3075	45.6175	58.4675	2.57	31.4825	70.0325		"39 Grt/Wes"	"3"	122.075	0.34736842	0.52380955	0.32795697	0.4382716	0.31012657	0.3895066	47.54902	74.52598	"39 Grt/Wes"
2446	"1743"	193	"Woodbury"	179	19	193019	19193193019	"P"	"GRANGE TWP"	"GRANGE TWP Voting District"	"V2"	"G5240"	"S"	92183801	23409	42.344128	-96.19227	272874	231	"1088"	"0.164522059"	"38 GRG/LIB/LAK"	82.26103	32.410847	49.850185	45.901653	34.22059	28.462317	48.69853	3.2904413	0.0	54.29228		0.0	53.63419	35.701286	33.72702	1.8097427	27.804228	38.99173		"38 Grg/Lib/Lak"	"3"	82.26103	0.394	0.5728953	0.36886993	0.51421803	0.41625616	0.4532479	37.28464	44.97639	"38 Grg/Lib/Lak"
2447	"1743"	193	"Woodbury"	256	19	193018	19193193018	"P"	"SALIX PART"	"SALIX PART Voting District"	"V2"	"G5240"	"S"	1751056	33829	42.308895	-96.287415	272827	342	"1088"	"0.235294118"	"38 GRG/LIB/LAK"	117.64706	46.35294	71.29412	65.64706	48.941177	40.705883	69.64706	4.7058825	0.0	77.64706		0.0	76.70588	51.058823	48.235294	2.5882354	39.764706	55.764706		"38 Grg/Lib/Lak"	"3"	117.64706	0.394	0.5728953	0.36886993	0.51421803	0.41625616	0.4532479	53.32328	64.32378	"38 Grg/Lib/Lak"
2448	"1739"	193	"Woodbury"	2872	19	193017	19193193017	"A"	"SERGEANT BLUFF"	"SERGEANT BLUFF Voting District"	"V2"	"G5240"	"N"	5464645	802	42.399513	-96.35505	272651	4227	"2872"	"1"	"34 SERGEANT BLUFF (CITY)"	1138.0	425.0	713.0	594.0	507.0	372.0	690.0	36.0				442.0	660.0	476.0	574.0	15.0	360.0	634.0		"34 Sergeant Bluff (City)"	"3"	1138.0	0.3734622	0.53950953	0.3502825	0.45333332	0.36217305	0.4157521	473.1259	664.8741	"34 Sergeant Bluff (City)"
2449	"1743"	193	"Woodbury"	532	19	193016	19193193016	"P"	"LIBERTY TWP W/O SALIX PART & SERGEANT BLUFF"	"LIBERTY TWP W/O SALIX PART & SERGEANT BLUFF Voting District"	"V2"	"G5240"	"S"	107353506	3976598	42.351795	-96.32679	272429	706	"1088"	"0.488970588"	"38 GRG/LIB/LAK"	244.48529	96.32721	148.15808	136.42279	101.70588	84.59191	144.73529	9.779411	0.0	161.36029		0.0	159.40442	106.10662	100.23897	5.3786764	82.63603	115.88603		"38 Grg/Lib/Lak"	"3"	244.48529	0.394	0.5728953	0.36886993	0.51421803	0.41625616	0.4532479	110.8124	133.6729	"38 Grg/Lib/Lak"
2450	"1734"	193	"Woodbury"	1037	19	193015	19193193015	"A"	"WOODBURY TWP PART W/O SERGEANT BLUFF"	"WOODBURY TWP PART W/O SERGEANT BLUFF Voting District"	"V2"	"G5240"	"N"	64593389	4454	42.423416	-96.29401	272307	1423	"1037"	"1"	"29 WOODBURY"	443.0	133.0	310.0	188.0	243.0	122.0	303.0	8.0				144.0	282.0	186.0	321.0	2.0	139.0	341.0		"29 Woodbury"	"3"	443.0	0.30022573	0.4361949	0.28705883	0.3668639	0.28958333	0.3359853	148.8415	294.1585	"29 Woodbury"
2451	"1742"	193	"Woodbury"	628	19	193013	19193193013	"P"	"LAWTON"	"LAWTON Voting District"	"V2"	"G5240"	"S"	1848495	0	42.476917	-96.18511	272166	908	"1271"	"0.494099135"	"37 FLOYD"	182.81668	61.76239	121.05429	90.91424	86.46735	49.90401	123.52478	3.458694				71.150276	98.819824	62.256493	83.99685	2.9645948	38.539734	98.32573		"37 Floyd"	"3"	182.81668	0.33783785	0.5125348	0.2877493	0.4256757	0.28158844	0.3690772	67.47347	115.3432	"37 Floyd"
2452	"1742"	193	"Woodbury"	643	19	193014	19193193014	"A"	"FLOYD TWP W/O LAWTON"	"FLOYD TWP W/O LAWTON Voting District"	"V2"	"G5240"	"N"	93929162	0	42.430737	-96.19383	272216	880	"1271"	"0.505900865"	"37 FLOYD"	187.18332	63.23761	123.94571	93.08576	88.53265	51.09599	126.47522	3.541306				72.849724	101.180176	63.743507	86.00315	3.0354052	39.460266	100.67427		"37 Floyd"	"3"	187.18332	0.33783785	0.5125348	0.2877493	0.4256757	0.28158844	0.3690772	69.0851	118.0982	"37 Floyd"
2453	"1740"	193	"Woodbury"	243	19	193012	19193193012	"P"	"MOVILLE TWP"	"MOVILLE TWP Voting District"	"V2"	"G5240"	"S"	94071833	412640	42.42787	-96.06492	272084	340	"1833"	"0.132569558"	"35 ARL/MOV/WOL"	117.05892	38.312603	78.746315	61.247135	54.618656	33.407528	80.33715	1.9885434				45.736496	64.826515	40.433716	54.75123	1.7234043	26.513912	61.512276		"35 Arl/Mov/Wol"	"3"	117.05892	0.3272933	0.5286041	0.2937063	0.4247911	0.30120483	0.3751199	43.91113	73.14779	"35 Arl/Mov/Wol"
2454	"1740"	193	"Woodbury"	157	19	193011	19193193011	"P"	"WOLF CREEK TWP"	"WOLF CREEK TWP Voting District"	"V2"	"G5240"	"S"	94595241	638207	42.436417	-95.95637	272006	210	"1833"	"0.085651937"	"35 ARL/MOV/WOL"	75.63066	24.75341	50.87725	39.571194	35.288597	21.584288	51.905075	1.2847791				29.549917	41.883797	26.12384	35.37425	1.1134752	17.130388	39.7425		"35 Arl/Mov/Wol"	"3"	75.63066	0.3272933	0.5286041	0.2937063	0.4247911	0.30120483	0.3751199	28.37057	47.26009	"35 Arl/Mov/Wol"
2455	"1749"	193	"Woodbury"	634	19	193010	19193193010	"P"	"CORRECTIONVILLE"	"CORRECTIONVILLE Voting District"	"V2"	"G5240"	"S"	1474142	0	42.477184	-95.78302	271915	821	"957"	"0.662486938"	"44 ROCK"	119.24765	48.361546	70.8861	72.873566	45.04911	42.399162	70.8861	2.6499476				0.0	84.13584	42.399162	35.11181	0.6624869	25.174503	49.024033		"44 Rock"	"3"	119.24765	0.40555555	0.6179775	0.374269	0.5470086	0.3392857	0.4568193	54.47462	64.77303	"44 Rock"
2456	"1748"	193	"Woodbury"	177	19	193009	19193193009	"P"	"KEDRON TWP W/O ANTHON & CORRECTIONVILLE"	"KEDRON TWP W/O ANTHON & CORRECTIONVILLE Voting District"	"V2"	"G5240"	"S"	93139341	251629	42.43205	-95.8439	271803	220	"734"	"0.241144414"	"43 KED/MIL"	95.252045	38.34196	56.91008	54.49864	40.51226	31.348774	62.938694	1.4468665	0.0	28.45504		0.0	61.250683	27.731607	42.923706	1.9291553	18.56812	48.71117		"43 Ked/Mil"	"3"	95.252045	0.40253165	0.57360405	0.33248082	0.39249146	0.27598566	0.3954187	37.66444	57.5876	"43 Ked/Mil"
2457	"1749"	193	"Woodbury"	164	19	193008	19193193008	"P"	"CUSHING"	"CUSHING Voting District"	"V2"	"G5240"	"S"	833636	0	42.46497	-95.675705	271772	220	"957"	"0.171368861"	"44 ROCK"	30.846395	12.509927	18.336468	18.850574	11.653083	10.9676075	18.336468	0.68547547				0.0	21.763845	10.9676075	9.08255	0.17136887	6.512017	12.681295		"44 Rock"	"3"	30.846395	0.40555555	0.6179775	0.374269	0.5470086	0.3392857	0.4568193	14.09123	16.75517	"44 Rock"
2458	"1749"	193	"Woodbury"	159	19	193007	19193193007	"P"	"ROCK TWP W/O CUSHING & CORRECTIONVILLE"	"ROCK TWP W/O CUSHING & CORRECTIONVILLE Voting District"	"V2"	"G5240"	"S"	94858477	140979	42.435993	-95.73797	271686	209	"957"	"0.166144201"	"44 ROCK"	29.905956	12.128527	17.77743	18.275862	11.297806	10.633229	17.77743	0.6645768				0.0	21.100313	10.633229	8.805643	0.1661442	6.3134794	12.294671		"44 Rock"	"3"	29.905956	0.40555555	0.6179775	0.374269	0.5470086	0.3392857	0.4568193	13.66162	16.24434	"44 Rock"
2459	"1738"	193	"Woodbury"	256	19	193006	19193193006	"P"	"PIERSON"	"PIERSON Voting District"	"V2"	"G5240"	"S"	1597579	0	42.5428	-95.86527	271627	366	"453"	"0.565121413"	"33 RUTLAND"	157.66887	54.816776	102.8521	83.63797	71.2053	43.514347	109.068436	3.3907285				63.2936	88.72406	48.03532	61.03311	2.825607	33.342163	70.07506		"33 Rutland"	"3"	157.66887	0.34767026	0.540146	0.2851852	0.44041452	0.32240438	0.3871641	61.04372	96.62515	"33 Rutland"
2460	"1745"	193	"Woodbury"	167	19	193005	19193193005	"P"	"UNION TWP W/O CORRECTIONVILLE & PIERSON"	"UNION TWP W/O CORRECTIONVILLE & PIERSON Voting District"	"V2"	"G5240"	"S"	91250998	137783	42.51155	-95.80764	271550	217	"167"	"1"	"40 UNION"	353.0	143.0	210.0	191.0	152.0	103.0	239.0	6.0	0.0	144.0		159.0	184.0	122.0	159.0	2.0	76.0	188.0		"40 Union"	"3"	353.0	0.40509915	0.5568513	0.3011696	0.4341637	0.28787878	0.3970325	140.1525	212.8475	"40 Union"
2461	"1738"	193	"Woodbury"	197	19	193004	19193193004	"P"	"RUTLAND TWP W/O PIERSON"	"RUTLAND TWP W/O PIERSON Voting District"	"V2"	"G5240"	"S"	91614600	0	42.51757	-95.919586	271462	254	"453"	"0.434878587"	"33 RUTLAND"	121.33112	42.183224	79.1479	64.36203	54.7947	33.485653	83.931564	2.6092715				48.7064	68.27594	36.96468	46.96689	2.174393	25.657837	53.924946		"33 Rutland"	"3"	121.33112	0.34767026	0.540146	0.2851852	0.44041452	0.32240438	0.3871641	46.97505	74.35607	"33 Rutland"
2462	"1740"	193	"Woodbury"	1433	19	193003	19193193003	"P"	"ARLINGTON TWP"	"ARLINGTON TWP Voting District"	"V2"	"G5240"	"S"	92538986	121907	42.510406	-96.04545	271229	1996	"1833"	"0.781778505"	"35 ARL/MOV/WOL"	690.3104	225.93399	464.37643	361.18167	322.09274	197.00818	473.75778	11.726678				269.7136	382.2897	238.44244	322.8745	10.16312	156.3557	362.74524		"35 Arl/Mov/Wol"	"3"	690.3104	0.3272933	0.5286041	0.2937063	0.4247911	0.30120483	0.3751199	258.9492	431.3612	"35 Arl/Mov/Wol"
2463	"1741"	193	"Woodbury"	258	19	193002	19193193002	"P"	"BANNER TWP W/O LAWTON"	"BANNER TWP W/O LAWTON Voting District"	"V2"	"G5240"	"S"	91872499	96429	42.525673	-96.14512	271122	340	"1133"	"0.227714034"	"36 BAN/CON"	186.49779	56.92851	129.56929	87.89761	97.233894	45.998234	135.71756	4.781995				66.264786	110.896736	58.067078	109.53045	2.0494263	38.028244	123.19329		"36 Ban/Con"	"3"	186.49779	0.30525032	0.47478476	0.25313282	0.3464674	0.23587571	0.3231022	60.25785	126.2399	"36 Ban/Con"
2464	"1741"	193	"Woodbury"	875	19	193001	19193193001	"P"	"CONCORD TWP PART"	"CONCORD TWP PART Voting District"	"V2"	"G5240"	"S"	92354724	225065	42.518368	-96.27518	270976	1159	"1133"	"0.772285966"	"36 BAN/CON"	632.5022	193.07149	439.43073	298.1024	329.7661	156.00177	460.28244	16.218006				224.73521	376.10327	196.93292	371.46954	6.950574	128.97176	417.8067		"36 Ban/Con"	"3"	632.5022	0.30525032	0.47478476	0.25313282	0.3464674	0.23587571	0.3231022	204.3629	428.1393	"36 Ban/Con"
2465	"1733"	193	"Woodbury"	2459	19	193058	19193193058	"A"	"SIOUX CITY PCT 28"	"SIOUX CITY PCT 28"	"0"	"G5240"	"N"	2597798	191093	42.494175	-96.40142	278105	3249	"2459"	"1"	"28 SIOUX CITY"	288.0	202.0	86.0	211.0	57.0	163.0	93.0	17.0				174.0	97.0	97.0	56.0	9.0	90.0	59.0		"28 Sioux City"	"3"	288.0	0.7013889	0.78731346	0.63671875	0.63398695	0.60402685	0.672687	193.7339	94.26614	"28 Sioux City"
2466	"1732"	193	"Woodbury"	2428	19	193057	19193193057	"A"	"SIOUX CITY PCT 27"	"SIOUX CITY PCT 27"	"0"	"G5240"	"N"	1596947	0	42.466854	-96.34403	277982	3246	"2428"	"1"	"27 SIOUX CITY"	820.0	332.0	488.0	430.0	387.0	276.0	505.0	29.0				282.0	532.0	342.0	467.0	14.0	277.0	503.0		"27 Sioux City"	"3"	820.0	0.40487805	0.5263158	0.35339308	0.42274413	0.3551282	0.4124919	338.2433	481.7567	"27 Sioux City"
2467	"1731"	193	"Woodbury"	2626	19	193056	19193193056	"P"	"SIOUX CITY PCT 26 W/WOODBURY TWP PART"	"SIOUX CITY PCT 26 W/WOODBURY TWP PART"	"0"	"G5240"	"S"	8231357	0	42.46131	-96.32472	277808	3367	"2626"	"1"	"26 SIOUX CITY"	849.0	266.0	583.0	356.0	478.0	244.0	568.0	14.0				251.0	1156.0	401.0	703.0	4.0	294.0	753.0		"26 Sioux City"	"3"	849.0	0.3133098	0.4268585	0.3004926	0.36322463	0.28080228	0.3369376	286.06	562.94	"26 Sioux City"
2468	"1730"	193	"Woodbury"	2525	19	193055	19193193055	"A"	"SIOUX CITY PCT 25"	"SIOUX CITY PCT 25"	"0"	"G5240"	"N"	2823126	459027	42.471394	-96.375114	277661	3275	"2525"	"1"	"25 SIOUX CITY"	774.0	361.0	413.0	445.0	317.0	321.0	410.0	28.0				355.0	408.0	314.0	303.0	15.0	258.0	339.0		"25 Sioux City"	"3"	774.0	0.46640828	0.5839895	0.4391245	0.5089141	0.4321608	0.4861194	376.2564	397.7436	"25 Sioux City"
2469	"1729"	193	"Woodbury"	2276	19	193054	19193193054	"A"	"SIOUX CITY PCT 24"	"SIOUX CITY PCT 24"	"0"	"G5240"	"N"	3983260	13044	42.484135	-96.34496	277517	2969	"2276"	"1"	"24 SIOUX CITY"	610.0	286.0	324.0	354.0	248.0	229.0	338.0	22.0				243.0	350.0	267.0	286.0	11.0	219.0	292.0		"24 Sioux City"	"3"	610.0	0.46885246	0.5880399	0.40388006	0.482821	0.42857143	0.474433	289.4041	320.5959	"24 Sioux City"
2470	"1728"	193	"Woodbury"	2472	19	193053	19193193053	"A"	"SIOUX CITY PCT 23"	"SIOUX CITY PCT 23"	"0"	"G5240"	"N"	3508504	290319	42.481136	-96.37746	277291	3291	"2472"	"1"	"23 SIOUX CITY"	701.0	362.0	339.0	421.0	264.0	301.0	357.0	17.0				322.0	356.0	350.0	319.0	17.0	291.0	352.0		"23 Sioux City"	"3"	701.0	0.51640517	0.6145985	0.4574468	0.5231689	0.4525661	0.5128371	359.4988	341.5012	"23 Sioux City"
2471	"1727"	193	"Woodbury"	2603	19	193052	19193193052	"P"	"SIOUX CITY PCT 22 W/CONCORD TWP PART"	"SIOUX CITY PCT 22 W/CONCORD TWP PART"	"0"	"G5240"	"S"	2314151	0	42.475063	-96.34397	277133	3369	"2603"	"1"	"22 SIOUX CITY"	726.0	340.0	386.0	409.0	308.0	280.0	399.0	22.0				310.0	399.0	341.0	388.0	14.0	274.0	427.0		"22 Sioux City"	"3"	726.0	0.46831957	0.57043236	0.41237113	0.46776405	0.39087018	0.4619515	335.3768	390.6232	"22 Sioux City"
2472	"1726"	193	"Woodbury"	2209	19	193051	19193193051	"A"	"SIOUX CITY PCT 21"	"SIOUX CITY PCT 21"	"0"	"G5240"	"N"	1565040	0	42.461082	-96.36523	277057	3081	"2209"	"1"	"21 SIOUX CITY"	805.0	323.0	482.0	441.0	347.0	281.0	480.0	23.0				301.0	485.0	388.0	416.0	9.0	294.0	483.0		"21 Sioux City"	"3"	805.0	0.40124223	0.5596447	0.36925098	0.48258707	0.3783784	0.4382207	352.7676	452.2324	"21 Sioux City"
2473	"1725"	193	"Woodbury"	2233	19	193050	19193193050	"P"	"SIOUX CITY PCT 20 W/WOODBURY TWP PART"	"SIOUX CITY PCT 20 W/WOODBURY TWP PART"	"0"	"G5240"	"S"	31148109	753551	42.41642	-96.37413	276616	2888	"2233"	"1"	"20 SIOUX CITY"	718.0	215.0	503.0	311.0	391.0	176.0	507.0	12.0				178.0	512.0	345.0	671.0	9.0	247.0	705.0		"20 Sioux City"	"3"	718.0	0.2994429	0.44301996	0.25768667	0.33956692	0.25945377	0.3198341	229.6409	488.3592	"20 Sioux City"
2474	"1724"	193	"Woodbury"	2675	19	193049	19193193049	"A"	"SIOUX CITY PCT 19"	"SIOUX CITY PCT 19"	"0"	"G5240"	"N"	6097311	6761	42.55328	-96.38317	276532	3346	"2675"	"1"	"19 SIOUX CITY"	746.0	282.0	464.0	381.0	348.0	264.0	444.0	17.0				262.0	463.0	369.0	549.0	7.0	283.0	575.0		"19 Sioux City"	"3"	746.0	0.37801608	0.52263373	0.37288135	0.4019608	0.32983682	0.4010658	299.1951	446.8049	"19 Sioux City"
