state	year	precinct	precinct_code	cd	ld_name	ld_code	sd	mcd	mcd_code	fips	county	g2008_BALL_tv	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	g2008_USS_rv	g2008_USS_dv	g2008_USS_tv	g2008_USH_rv	g2008_USH_dv	g2008_USH_tv	g2008_STH_rv	g2008_STH_dv	g2008_STH_tv
"MN"	2008	"ZUMBRO TWP."	165	1	"28B"	56	28	"Zumbro Twp"	142	72292	79	444	268	162	439	213	123	440	181	234	434	278	154	432
"MN"	2008	"ZUMBRO FALLS"	170	1	"28B"	56	28	"Zumbro Falls"	144	72310	79	96	55	38	96	39	29	96	42	44	93	61	32	93
"MN"	2008	"ALDRICH CITY"	5	8	"10B"	20	10	"Aldrich"	4	892	80	29	16	12	28	14	11	29	12	15	27	14	12	26
"MN"	2008	"ALDRICH TWP"	10	8	"10B"	20	10	"Aldrich Twp"	5	910	80	262	176	77	256	167	54	259	137	117	254	165	80	247
"MN"	2008	"BLUEBERRY TWP."	15	8	"10B"	20	10	"Blueberry Twp"	15	6670	80	397	235	155	396	196	141	394	177	207	384	204	178	383
"MN"	2008	"BULLARD TWP."	20	8	"10B"	20	10	"Bullard Twp"	20	8542	80	110	71	32	107	58	28	106	55	47	102	58	45	103
"MN"	2008	"HUNTERSVILLE TWP"	25	8	"10B"	20	10	"Huntersville Twp"	25	30536	80	54	29	24	54	24	18	54	24	29	53	23	27	50
"MN"	2008	"LEAF RIVER TWP."	30	8	"10B"	20	10	"Leaf River Twp"	30	36026	80	244	151	89	244	141	71	243	107	129	236	152	83	236
"MN"	2008	"LYONS TWP."	35	8	"10B"	20	10	"Lyons Twp"	35	38852	80	96	64	28	96	54	25	96	51	43	94	54	37	91
"MN"	2008	"MEADOW TWP."	40	8	"10B"	20	10	"Meadow Twp"	40	41336	80	123	71	46	119	57	40	120	48	71	119	63	55	118
"MN"	2008	"MENAHGA"	45	8	"10B"	20	10	"Menahga"	45	41660	80	710	377	311	700	352	264	695	287	386	673	320	358	678
"MN"	2008	"NIMROD"	50	8	"10B"	20	10	"Nimrod"	50	46294	80	43	21	20	43	11	22	43	6	35	41	13	29	42
"MN"	2008	"NORTH GERMANY TWP."	55	8	"10B"	20	10	"North Germany Twp"	55	46978	80	160	102	53	160	94	47	159	86	70	157	96	56	153
"MN"	2008	"ORTON TWP."	60	8	"10B"	20	10	"Orton Twp"	60	48688	80	129	51	73	128	38	63	128	33	92	125	44	82	126
"MN"	2008	"RED EYE TWP."	65	8	"10B"	20	10	"Red Eye Twp"	65	53422	80	244	140	95	244	118	68	244	120	119	239	140	101	241
"MN"	2008	"ROCKWOOD TWP."	70	8	"10B"	20	10	"Rockwood Twp"	70	55150	80	237	114	113	236	87	79	235	87	140	227	109	123	232
"MN"	2008	"SEBEKA"	75	8	"10B"	20	10	"Sebeka"	75	59152	80	363	157	196	362	131	148	361	118	228	346	145	205	350
"MN"	2008	"SHELL RIVER TWP."	80	8	"10B"	20	10	"Shell River Twp"	80	59530	80	145	60	79	144	36	69	144	35	106	141	42	98	140
"MN"	2008	"STAPLES"	85	8	"10B"	20	10	"Staples"	82	62446	80	370	204	156	368	178	127	368	152	202	355	169	184	354
"MN"	2008	"THOMASTOWN TWP."	90	8	"10B"	20	10	"Thomastown Twp"	85	64624	80	476	282	180	472	256	135	474	217	240	458	251	197	448
"MN"	2008	"VERNDALE"	95	8	"10B"	20	10	"Verndale"	90	66874	80	267	168	89	263	149	79	265	120	142	262	156	105	261
"MN"	2008	"WADENA P-1"	100	8	"10B"	20	10	"Wadena"	94	67504	80	702	383	293	695	360	224	682	276	389	666	349	333	682
"MN"	2008	"WADENA P-2"	105	8	"10B"	20	10	"Wadena"	94	67504	80	504	273	218	499	255	149	498	206	286	493	277	211	493
"MN"	2008	"WADENA P-3"	110	8	"10B"	20	10	"Wadena"	94	67504	80	799	424	353	793	396	281	793	317	468	785	404	380	787
"MN"	2008	"WADENA TWP."	120	8	"10B"	20	10	"Wadena Twp"	95	67522	80	528	374	145	526	340	116	525	287	225	512	353	159	515
"MN"	2008	"WING RIVER TWP."	125	8	"10B"	20	10	"Wing River Twp"	105	70906	80	240	185	45	236	171	35	237	166	65	231	178	53	231
"MN"	2008	"ALTON TWP."	5	1	"24B"	48	24	"Alton Twp"	5	1198	81	201	140	78	231	107	59	231	71	145	229	132	99	231
"MN"	2008	"BLOOMING GROVE TWP."	10	1	"26A"	51	26	"Blooming Grove Twp"	10	6562	81	366	212	145	365	160	108	362	127	203	347	161	184	346
"MN"	2008	"BYRON TWP."	15	1	"24B"	48	24	"Byron Twp"	15	9172	81	124	69	46	123	58	35	124	46	64	123	62	57	121
"MN"	2008	"ELYSIAN"	20	1	"24B"	48	24	"Elysian"	18	19160	81	5	0	4	4	0	5	5	0	4	4	1	3	4
"MN"	2008	"FREEDOM TWP."	25	1	"24B"	48	24	"Freedom Twp"	20	22598	81	223	113	89	209	105	60	213	66	130	211	114	98	212
"MN"	2008	"IOSCO TWP."	30	1	"24B"	48	24	"Iosco Twp"	25	31166	81	357	197	143	354	174	97	355	114	208	348	191	161	352
"MN"	2008	"JANESVILLE CITY"	35	1	"24B"	48	24	"Janesville"	29	31706	81	1180	582	558	1172	463	426	1173	332	767	1162	580	581	1162
"MN"	2008	"JANESVILLE TWP."	45	1	"24B"	48	24	"Janesville Twp"	30	31724	81	318	167	144	317	136	92	316	89	206	311	157	154	311
"MN"	2008	"NEW RICHLAND CITY"	50	1	"24B"	48	24	"New Richland"	39	45862	81	584	277	284	578	221	222	572	171	362	563	255	307	562
"MN"	2008	"NEW RICHLAND TWP."	55	1	"24B"	48	24	"New Richland Twp"	40	45880	81	272	153	111	271	128	89	269	100	157	263	148	116	264
"MN"	2008	"OTISCO TWP."	60	1	"24B"	48	24	"Otisco Twp"	50	49084	81	351	209	127	349	163	87	349	122	203	346	206	136	343
"MN"	2008	"ST. MARY TWP."	65	1	"24B"	48	24	"St. Mary Twp"	55	57274	81	268	149	114	267	112	86	262	79	173	261	153	104	257
"MN"	2008	"VIVIAN TWP."	70	1	"24B"	48	24	"Vivian Twp"	60	67324	81	151	93	51	149	75	36	151	48	94	149	81	67	148
"MN"	2008	"WALDORF"	75	1	"24B"	48	24	"Waldorf"	65	67756	81	135	67	66	135	47	54	135	39	88	134	56	79	135
"MN"	2008	"WASECA W-1 P-A"	80	1	"26A"	51	26	"Waseca"	70	68296	81	988	489	462	983	363	362	973	297	603	963	381	569	951
"MN"	2008	"WASECA W-1 P-B"	85	1	"26A"	51	26	"Waseca"	70	68296	81	478	193	263	470	163	195	469	127	312	464	160	300	461
"MN"	2008	"WASECA W-2 P-A"	90	1	"26A"	51	26	"Waseca"	70	68296	81	1291	684	577	1284	593	406	1279	459	738	1258	593	658	1252
"MN"	2008	"WASECA W-2 P-B"	95	1	"26A"	51	26	"Waseca"	70	68296	81	458	205	240	458	167	190	455	127	300	446	168	276	445
"MN"	2008	"WASECA W-3 P-A"	100	1	"26A"	51	26	"Waseca"	70	68296	81	347	151	180	345	117	138	346	83	237	342	108	234	342
"MN"	2008	"WASECA W-3 P-B"	105	1	"26A"	51	26	"Waseca"	70	68296	81	739	385	330	732	309	240	732	238	447	722	291	435	727
"MN"	2008	"WILTON TWP."	110	1	"24B"	48	24	"Wilton Twp"	75	70744	81	225	134	83	225	99	59	223	75	131	222	119	102	221
"MN"	2008	"WOODVILLE TWP."	115	1	"26A"	51	26	"Woodville Twp"	80	71698	81	872	542	306	867	469	215	867	383	462	862	462	393	855
"MN"	2008	"AFTON W-1 P-1"	6	6	"57B"	114	57	"Afton"	10	316	82	556	238	308	556	241	248	553	206	304	540	285	236	522
"MN"	2008	"AFTON W-2 P-1"	11	6	"57B"	114	57	"Afton"	10	316	82	535	249	280	535	242	208	532	226	264	528	316	195	513
"MN"	2008	"AFTON W-3 P-1"	16	6	"57B"	114	57	"Afton"	10	316	82	489	240	242	489	220	175	485	209	235	481	282	179	461
"MN"	2008	"AFTON W-4 P-1"	21	6	"57B"	114	57	"Afton"	10	316	82	471	223	241	470	218	182	469	192	226	463	250	188	438
"MN"	2008	"BAYPORT"	35	6	"56A"	111	56	"Bayport"	15	4114	82	1176	544	593	1175	478	449	1165	468	565	1155	527	603	1130
"MN"	2008	"BAYTOWN TWP."	45	6	"56A"	111	56	"Baytown Twp"	20	4132	82	1119	584	515	1118	596	349	1117	514	509	1108	595	491	1087
"MN"	2008	"BIRCHWOOD VILLAGE CITY"	50	4	"52B"	104	52	"Birchwood Village"	25	6058	82	656	272	376	656	287	269	649	247	377	625	281	348	629
"MN"	2008	"COTTAGE GROVE P-01"	55	2	"57B"	114	57	"Cottage Grove"	30	13456	82	798	413	370	797	375	268	792	461	301	763	482	279	764
"MN"	2008	"COTTAGE GROVE P-02"	60	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1769	761	964	1766	691	747	1751	844	821	1667	735	966	1701
"MN"	2008	"COTTAGE GROVE P-03"	65	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1805	720	1031	1795	651	788	1771	768	928	1697	677	1048	1729
"MN"	2008	"COTTAGE GROVE P-04"	70	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1758	842	880	1756	854	608	1731	962	671	1637	834	827	1667
"MN"	2008	"COTTAGE GROVE P-05"	75	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1558	662	863	1557	644	645	1540	744	730	1476	691	796	1487
"MN"	2008	"COTTAGE GROVE P-06"	80	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1747	744	962	1743	718	709	1736	847	821	1671	649	1022	1672
"MN"	2008	"COTTAGE GROVE P-07"	85	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1475	591	844	1471	562	628	1468	695	713	1412	590	827	1419
"MN"	2008	"COTTAGE GROVE P-08"	90	2	"57A"	113	57	"Cottage Grove"	30	13456	82	1418	639	748	1411	626	555	1407	699	645	1345	611	749	1361
"MN"	2008	"COTTAGE GROVE P-09"	95	2	"57B"	114	57	"Cottage Grove"	30	13456	82	1541	675	822	1539	636	601	1519	776	699	1478	814	663	1481
"MN"	2008	"COTTAGE GROVE P-10"	100	2	"57B"	114	57	"Cottage Grove"	30	13456	82	1780	797	936	1778	793	680	1764	944	759	1706	1015	690	1708
"MN"	2008	"COTTAGE GROVE P-11"	105	2	"57B"	114	57	"Cottage Grove"	30	13456	82	1535	763	750	1533	732	525	1521	858	594	1454	913	561	1477
"MN"	2008	"COTTAGE GROVE P-12"	110	2	"57B"	114	57	"Cottage Grove"	30	13456	82	1864	873	946	1860	863	653	1854	1001	762	1764	1048	728	1778
"MN"	2008	"DELLWOOD"	115	6	"52B"	104	52	"Dellwood"	35	15616	82	753	463	281	752	480	170	746	409	272	737	517	216	733
"MN"	2008	"DENMARK TWP."	120	2	"57B"	114	57	"Denmark Twp"	40	15688	82	1106	601	474	1101	586	323	1098	668	384	1053	694	372	1068
"MN"	2008	"FOREST LAKE P-1"	125	6	"52A"	103	52	"Forest Lake"	49	21770	82	1866	935	891	1864	852	690	1853	841	764	1822	1153	592	1751
"MN"	2008	"FOREST LAKE P-2"	130	6	"52A"	103	52	"Forest Lake"	49	21770	82	1778	889	845	1773	827	612	1760	760	829	1750	1152	544	1698
"MN"	2008	"FOREST LAKE P-3"	135	6	"52A"	103	52	"Forest Lake"	49	21770	82	2246	1274	922	2239	1203	671	2223	1115	880	2198	1566	591	2161
"MN"	2008	"FOREST LAKE P-4"	137	6	"52A"	103	52	"Forest Lake"	49	21770	82	1802	977	803	1799	897	585	1793	850	754	1779	1246	478	1725
"MN"	2008	"FOREST LAKE P-5"	138	6	"52A"	103	52	"Forest Lake"	49	21770	82	2591	1425	1113	2588	1364	776	2579	1249	999	2537	1760	683	2446
"MN"	2008	"GRANT"	140	6	"52B"	104	52	"Grant"	60	25334	82	2851	1597	1207	2846	1579	838	2820	1416	1197	2804	1731	1017	2752
"MN"	2008	"GREY CLOUD ISLAND TWP."	150	2	"57A"	113	57	"Grey Cloud Island Twp"	65	25982	82	188	76	107	187	65	92	186	84	96	180	77	107	184
"MN"	2008	"HASTINGS W-1 P-1"	155	2	"57B"	114	57	"Hastings"	68	27530	82	1	0	1	1	0	1	1	0	1	1	0	1	1
"MN"	2008	"HUGO W-1 P-1"	160	6	"52B"	104	52	"Hugo"	70	30392	82	2736	1529	1162	2730	1470	801	2716	1333	1065	2673	1585	1005	2594
"MN"	2008	"HUGO W-2 P-1"	165	6	"52A"	103	52	"Hugo"	70	30392	82	3034	1582	1398	3031	1505	1002	3003	1393	1218	2947	1755	997	2757
"MN"	2008	"HUGO W-2 P-2"	167	6	"52B"	104	52	"Hugo"	70	30392	82	153	85	65	152	81	50	153	78	64	151	87	62	149
"MN"	2008	"HUGO W-3 P-1"	170	6	"52B"	104	52	"Hugo"	70	30392	82	1434	844	562	1433	759	390	1422	726	522	1398	860	502	1363
"MN"	2008	"LAKE ELMO P-1"	175	6	"56A"	111	56	"Lake Elmo"	75	34244	82	2137	1042	1060	2137	1017	762	2115	908	971	2083	947	1092	2042
"MN"	2008	"LAKE ELMO P-2"	180	6	"56A"	111	56	"Lake Elmo"	75	34244	82	2697	1452	1204	2691	1459	853	2681	1291	1161	2650	1391	1210	2603
"MN"	2008	"LAKELAND"	185	6	"56A"	111	56	"Lakeland"	80	34622	82	1223	584	598	1216	543	461	1220	490	576	1202	560	605	1168
"MN"	2008	"LAKELAND SHORES"	190	6	"56A"	111	56	"Lakeland Shores"	82	34658	82	228	131	96	228	123	70	226	115	94	226	122	104	227
"MN"	2008	"LAKE ST. CROIX BEACH"	195	6	"56A"	111	56	"Lake St. Croix Beach"	90	34865	82	717	288	399	715	271	303	713	249	374	699	251	434	686
"MN"	2008	"LANDFALL"	200	4	"56B"	112	56	"Landfall"	95	35414	82	279	99	165	278	81	131	274	63	190	253	83	181	264
"MN"	2008	"MAHTOMEDI P-1"	205	4	"52B"	104	52	"Mahtomedi"	105	39428	82	2291	1047	1205	2288	1038	881	2266	940	1228	2172	1134	1095	2232
"MN"	2008	"MAHTOMEDI P-2"	206	4	"52B"	104	52	"Mahtomedi"	105	39428	82	2742	1317	1385	2737	1374	882	2722	1202	1369	2575	1500	1156	2659
"MN"	2008	"MARINE ON ST. CROIX"	210	6	"52B"	104	52	"Marine On St. Croix"	110	40562	82	491	164	324	490	170	253	488	119	337	483	181	300	481
"MN"	2008	"MAY TWP."	215	6	"52B"	104	52	"May Twp"	115	41120	82	1993	984	973	1992	944	708	1980	846	953	1960	1077	842	1922
"MN"	2008	"NEWPORT P-1"	220	4	"57A"	113	57	"Newport"	120	45790	82	526	212	303	524	195	241	523	164	338	503	177	326	504
"MN"	2008	"NEWPORT P-2"	225	4	"57A"	113	57	"Newport"	120	45790	82	1265	514	705	1260	460	541	1255	417	776	1194	494	708	1202
"MN"	2008	"OAKDALE P-1"	235	4	"55B"	110	55	"Oakdale"	136	47680	82	1420	609	772	1417	542	579	1408	474	851	1330	468	872	1348
"MN"	2008	"OAKDALE P-2"	240	4	"55B"	110	55	"Oakdale"	136	47680	82	1632	586	997	1626	546	780	1606	473	1004	1482	467	1014	1483
"MN"	2008	"OAKDALE P-3"	245	4	"55B"	110	55	"Oakdale"	136	47680	82	2635	1025	1534	2623	988	1152	2605	827	1598	2427	788	1626	2421
"MN"	2008	"OAKDALE P-4"	250	4	"55B"	110	55	"Oakdale"	136	47680	82	1917	746	1121	1909	730	826	1897	628	1162	1792	615	1155	1772
"MN"	2008	"OAKDALE P-5"	255	4	"55B"	110	55	"Oakdale"	136	47680	82	2247	883	1307	2242	836	985	2211	712	1351	2066	691	1335	2030
"MN"	2008	"OAKDALE P-6"	260	4	"55B"	110	55	"Oakdale"	136	47680	82	1811	852	930	1809	835	658	1796	694	977	1671	695	984	1682
"MN"	2008	"OAKDALE P-7"	262	4	"55B"	110	55	"Oakdale"	136	47680	82	2586	1157	1387	2585	1184	953	2566	976	1445	2425	942	1479	2424
"MN"	2008	"OAKDALE P-8"	263	4	"55B"	110	55	"Oakdale"	136	47680	82	1379	655	707	1377	668	509	1363	546	739	1288	553	728	1282
"MN"	2008	"OAK PARK HEIGHTS P-1"	265	6	"56A"	111	56	"Oak Park Heights"	145	47914	82	1007	402	585	1007	379	450	999	337	542	988	376	578	956
"MN"	2008	"OAK PARK HEIGHTS P-2"	266	6	"56A"	111	56	"Oak Park Heights"	145	47914	82	1462	699	733	1456	671	534	1434	596	718	1431	631	749	1384
"MN"	2008	"PINE SPRINGS"	270	4	"52B"	104	52	"Pine Springs"	155	51316	82	293	145	141	292	136	110	291	130	149	279	145	141	286
"MN"	2008	"ST. MARY'S POINT"	275	6	"57B"	114	57	"St. Marys Point"	160	57292	82	258	117	137	258	111	110	257	105	122	251	146	99	245
"MN"	2008	"ST. PAUL PARK P-1"	280	4	"57A"	113	57	"St. Paul Park"	165	58018	82	645	260	358	643	233	288	641	209	384	595	253	355	610
"MN"	2008	"ST. PAUL PARK P-2"	285	4	"57A"	113	57	"St. Paul Park"	165	58018	82	974	407	536	972	339	431	964	314	600	915	404	539	944
"MN"	2008	"ST. PAUL PARK P-3"	290	4	"57A"	113	57	"St. Paul Park"	165	58018	82	1087	432	616	1084	404	455	1084	355	666	1022	415	630	1048
"MN"	2008	"ST. PAUL PARK P-4"	291	2	"57A"	113	57	"St. Paul Park"	165	58018	82	4	4	0	4	3	0	4	4	0	4	4	0	4
"MN"	2008	"SCANDIA"	293	6	"52A"	103	52	"Scandia"	167	45952	82	2644	1363	1219	2639	1256	928	2628	1155	1211	2604	1631	870	2506
"MN"	2008	"STILLWATER W-1 P-1"	296	6	"56A"	111	56	"Stillwater"	170	62824	82	1884	638	1210	1882	647	929	1873	566	1155	1865	665	1155	1822
"MN"	2008	"STILLWATER W-1 P-2"	298	6	"52B"	104	52	"Stillwater"	170	62824	82	365	147	212	365	149	161	361	127	211	357	171	180	351
"MN"	2008	"STILLWATER W-2 P-3"	306	6	"52B"	104	52	"Stillwater"	170	62824	82	1222	489	705	1220	459	532	1204	391	696	1200	522	644	1169
"MN"	2008	"STILLWATER W-2 P-4"	308	6	"56A"	111	56	"Stillwater"	170	62824	82	331	118	207	329	121	157	325	107	206	328	126	191	317
"MN"	2008	"STILLWATER W-2 P-5"	310	6	"52B"	104	52	"Stillwater"	170	62824	82	1082	432	633	1079	444	483	1069	381	601	1060	491	550	1043
"MN"	2008	"STILLWATER W-3 P-6"	316	6	"52B"	104	52	"Stillwater"	170	62824	82	1226	622	585	1225	651	395	1218	515	600	1219	706	492	1198
"MN"	2008	"STILLWATER W-3 P-7"	318	6	"52B"	104	52	"Stillwater"	170	62824	82	1607	719	866	1605	732	634	1599	589	874	1583	821	741	1563
"MN"	2008	"STILLWATER W-4 P-8"	326	6	"52B"	104	52	"Stillwater"	170	62824	82	1406	604	776	1403	580	580	1393	523	738	1388	700	648	1349
"MN"	2008	"STILLWATER W-4 P-9"	328	6	"52B"	104	52	"Stillwater"	170	62824	82	1860	886	945	1859	922	643	1849	752	938	1828	998	804	1803
"MN"	2008	"STILLWATER TWP."	340	6	"52B"	104	52	"Stillwater Twp"	175	62842	82	1696	874	793	1690	868	551	1685	724	810	1672	941	701	1642
"MN"	2008	"WEST LAKELAND TWP."	350	6	"56A"	111	56	"West Lakeland Twp"	180	69520	82	2571	1430	1098	2563	1457	750	2549	1265	1039	2518	1347	1128	2476
"MN"	2008	"WHITE BEAR LAKE W-4 P-2"	355	4	"52B"	104	52	"White Bear Lake"	182	69970	82	255	115	136	254	119	87	252	93	146	239	139	98	238
"MN"	2008	"WILLERNIE"	360	4	"52B"	104	52	"Willernie"	185	70366	82	270	120	144	268	91	114	265	80	167	247	102	156	258
"MN"	2008	"WOODBURY P-01"	365	6	"56B"	112	56	"Woodbury"	191	71428	82	2592	955	1574	2583	962	1233	2574	879	1373	2514	894	1557	2455
"MN"	2008	"WOODBURY P-02"	370	6	"56B"	112	56	"Woodbury"	191	71428	82	2682	1202	1445	2680	1314	1007	2651	1050	1348	2615	1144	1394	2541
"MN"	2008	"WOODBURY P-03"	375	6	"56A"	111	56	"Woodbury"	191	71428	82	2968	1342	1585	2963	1414	1083	2935	1227	1431	2881	1288	1518	2811
"MN"	2008	"WOODBURY P-04"	380	6	"56A"	111	56	"Woodbury"	191	71428	82	1923	886	1016	1920	975	664	1914	783	943	1880	834	1007	1844
"MN"	2008	"WOODBURY P-05"	385	6	"56A"	111	56	"Woodbury"	191	71428	82	2215	1123	1057	2214	1184	711	2199	991	1004	2181	1034	1098	2135
"MN"	2008	"WOODBURY P-06"	390	6	"56B"	112	56	"Woodbury"	191	71428	82	2805	1100	1648	2802	1107	1236	2773	981	1460	2711	1052	1616	2670
"MN"	2008	"WOODBURY P-07"	395	6	"56B"	112	56	"Woodbury"	191	71428	82	2740	1136	1527	2728	1193	1089	2680	1034	1408	2660	1057	1560	2626
"MN"	2008	"WOODBURY P-08"	400	6	"56B"	112	56	"Woodbury"	191	71428	82	2402	1084	1290	2400	1194	841	2380	964	1169	2333	1071	1226	2300
"MN"	2008	"WOODBURY P-09"	405	6	"56B"	112	56	"Woodbury"	191	71428	82	3059	1460	1551	3054	1599	1008	3025	1367	1356	2970	1369	1548	2920
"MN"	2008	"WOODBURY P-10"	410	6	"56B"	112	56	"Woodbury"	191	71428	82	2821	1247	1534	2821	1355	1085	2781	1167	1362	2750	1147	1582	2731
"MN"	2008	"WOODBURY P-11"	415	6	"56B"	112	56	"Woodbury"	191	71428	82	1187	747	432	1187	839	250	1181	703	405	1172	700	451	1151
"MN"	2008	"WOODBURY P-12"	420	6	"56B"	112	56	"Woodbury"	191	71428	82	3124	1565	1517	3118	1670	1030	3098	1392	1418	3039	1435	1551	2990
"MN"	2008	"WOODBURY P-13"	425	2	"56B"	112	56	"Woodbury"	191	71428	82	1079	535	526	1077	543	360	1066	608	414	1024	495	544	1042
"MN"	2008	"WOODBURY P-14A"	430	6	"56B"	112	56	"Woodbury"	191	71428	82	917	537	374	918	565	230	909	488	332	890	522	343	865
"MN"	2008	"WOODBURY P-14B"	435	6	"56B"	112	56	"Woodbury"	191	71428	82	1855	938	892	1852	1019	597	1833	859	785	1799	851	913	1768
"MN"	2008	"ADRIAN TWP"	5	1	"21B"	42	21	"Adrian Twp"	5	280	83	103	52	48	103	43	33	102	37	58	102	69	33	102
"MN"	2008	"ANTRIM TWP"	10	1	"24A"	47	24	"Antrim Twp"	10	1810	83	134	91	35	133	78	31	134	63	54	132	101	31	132
"MN"	2008	"BUTTERFIELD"	15	1	"21B"	42	21	"Butterfield"	14	8992	83	215	110	91	210	95	74	214	65	130	210	144	65	210
"MN"	2008	"BUTTERFIELD TWP"	20	1	"21B"	42	21	"Butterfield Twp"	15	9010	83	144	110	31	144	103	29	143	86	48	138	121	19	140
"MN"	2008	"DARFUR"	25	1	"21B"	42	21	"Darfur"	25	14770	83	36	19	17	36	16	13	34	6	26	34	17	14	31
"MN"	2008	"FIELDON TWP"	30	1	"24A"	47	24	"Fieldon Twp"	30	21014	83	105	65	40	105	48	28	103	35	58	104	65	34	99
"MN"	2008	"LA SALLE"	35	1	"21B"	42	21	"La Salle"	35	35702	83	42	14	27	42	9	25	42	9	32	42	19	23	42
"MN"	2008	"LEWISVILLE"	40	1	"24A"	47	24	"Lewisville"	40	36818	83	108	47	52	107	33	43	108	26	70	107	70	37	107
"MN"	2008	"LONG LAKE TWP"	45	1	"24A"	47	24	"Long Lake Twp"	45	38024	83	212	111	94	210	85	84	212	62	137	210	116	92	208
"MN"	2008	"MADELIA"	50	1	"21B"	42	21	"Madelia"	49	39230	83	983	405	540	973	312	417	966	237	662	962	441	503	946
"MN"	2008	"MADELIA TWP"	60	1	"21B"	42	21	"Madelia Twp"	50	39248	83	208	118	84	206	94	52	208	69	119	203	117	80	197
"MN"	2008	"NELSON TWP"	65	1	"21B"	42	21	"Nelson Twp"	60	45124	83	165	76	79	163	69	71	165	46	110	162	116	45	161
"MN"	2008	"ODIN"	70	1	"24A"	47	24	"Odin"	64	48094	83	62	34	24	60	30	22	61	23	35	62	37	22	59
"MN"	2008	"ODIN TWP"	75	1	"24A"	47	24	"Odin Twp"	65	48112	83	111	57	46	111	42	46	110	38	63	110	59	48	107
"MN"	2008	"ORMSBY"	80	1	"24A"	47	24	"Ormsby"	75	48562	83	52	19	27	51	23	19	51	12	32	48	27	23	50
"MN"	2008	"RIVERDALE TWP"	85	1	"21B"	42	21	"Riverdale Twp"	80	54556	83	186	89	88	185	73	64	185	50	121	183	112	65	177
"MN"	2008	"ROSENDALE TWP"	90	1	"24A"	47	24	"Rosendale Twp"	85	55780	83	193	103	85	193	96	57	193	56	124	188	116	74	190
"MN"	2008	"ST JAMES CITY W-1"	95	1	"24A"	47	24	"St. James"	90	57040	83	970	400	535	961	349	410	960	275	631	950	481	471	953
"MN"	2008	"ST JAMES CITY W-2"	110	1	"24A"	47	24	"St. James"	90	57040	83	936	401	504	935	341	391	920	260	610	913	461	450	913
"MN"	2008	"ST JAMES TWP"	125	1	"24A"	47	24	"St. James Twp"	95	57058	83	166	86	74	166	73	61	165	46	111	163	93	71	164
"MN"	2008	"SOUTH BRANCH TWP"	135	1	"24A"	47	24	"South Branch Twp"	100	61276	83	164	119	41	164	92	49	163	79	76	160	125	36	161
"MN"	2008	"AKRON TWP."	5	7	"09B"	18	9	"Akron Twp"	5	550	84	80	64	15	80	57	8	80	30	50	80	48	32	80
"MN"	2008	"ANDREA TWP."	10	7	"09B"	18	9	"Andrea Twp"	10	1522	84	32	20	11	32	19	8	32	9	23	32	8	24	32
"MN"	2008	"ATHERTON TWP."	15	7	"09B"	18	9	"Atherton Twp"	15	2620	84	69	24	41	69	25	29	68	8	58	66	12	57	69
"MN"	2008	"BRADFORD TWP."	20	7	"09B"	18	9	"Bradford Twp"	20	7264	84	52	31	19	52	35	12	52	14	38	52	19	33	52
"MN"	2008	"BRANDRUP TWP."	25	7	"09B"	18	9	"Brandrup Twp"	25	7372	84	87	54	32	86	51	23	85	13	72	85	18	67	85
"MN"	2008	"BRECKENRIDGE P-1"	30	7	"09B"	18	9	"Breckenridge"	30	7462	84	624	334	275	621	334	210	620	144	465	610	127	487	614
"MN"	2008	"BRECKENRIDGE P-2"	35	7	"09B"	18	9	"Breckenridge"	30	7462	84	555	294	243	553	291	180	546	107	427	534	104	440	544
"MN"	2008	"BRECKENRIDGE P-3"	40	7	"09B"	18	9	"Breckenridge"	30	7462	84	443	207	222	436	214	149	426	80	336	416	74	355	429
"MN"	2008	"BRECKENRIDGE TWP."	50	7	"09B"	18	9	"Breckenridge Twp"	35	7480	84	124	68	42	111	69	26	107	23	84	107	28	81	109
"MN"	2008	"CAMPBELL CITY"	55	7	"09B"	18	9	"Campbell"	39	9496	84	112	48	59	110	46	49	109	22	87	109	27	81	108
"MN"	2008	"CAMPBELL TWP."	60	7	"09B"	18	9	"Campbell Twp"	40	9514	84	46	32	14	46	27	13	45	17	28	45	13	30	43
"MN"	2008	"CHAMPION TWP"	65	7	"09B"	18	9	"Champion Twp"	50	10828	84	41	21	19	41	26	12	41	10	30	40	12	27	39
"MN"	2008	"CONNELLY TWP."	70	7	"09B"	18	9	"Connelly Twp"	55	12970	84	71	45	25	71	44	9	69	13	54	67	18	51	69
"MN"	2008	"DORAN CITY"	72	7	"09B"	18	9	"Doran"	62	16156	84	30	18	11	30	19	10	30	10	18	28	9	20	29
"MN"	2008	"DEERHORN TWP."	75	7	"09B"	18	9	"Deerhorn Twp"	60	15274	84	54	24	29	54	27	21	54	11	42	53	12	42	54
"MN"	2008	"FOXHOME CITY"	80	7	"09B"	18	9	"Foxhome"	63	22202	84	76	28	40	73	32	29	75	17	59	76	15	61	76
