state	year	county	precinct	cd	cd2	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2
"AL"	2008	"SHELBY"	"Riverchase United Meth. #2"	6		277	654	941	220	702	923	0	726	742			
"AL"	2008	"SHELBY"	"Shoal Creek Town Hall"	6		137	595	741	104	626	730	0	651	663			
"AL"	2008	"SHELBY"	"Siluria Bapt. #1"	6		245	954	1216	200	1001	1203	0	1030	1054			
"AL"	2008	"SHELBY"	"Siluria Bapt. #2"	6		230	921	1170	192	949	1145	0	988	1013			
"AL"	2008	"SHELBY"	"Southcrest Bapt. Ch. #1"	6		178	920	1106	158	934	1094	0	947	972			
"AL"	2008	"SHELBY"	"Southcrest Bapt. Ch. #2"	6		122	583	710	108	593	701	0	611	624			
"AL"	2008	"SHELBY"	"Southside Bapt. Ch. #1"	6		246	768	1024	199	813	1013	0	849	862			
"AL"	2008	"SHELBY"	"Southside Bapt. Ch. #2"	6		214	756	974	191	772	963	0	804	823			
"AL"	2008	"SHELBY"	"Sports Blast Shelby #1"	6		464	1716	2196	380	1791	2178	0	1839	1875			
"AL"	2008	"SHELBY"	"Sports Blast Shelby #2"	6		334	1371	1724	275	1416	1693	0	1447	1487			
"AL"	2008	"SHELBY"	"The Church at Brook Hills #1"	6		332	1219	1566	266	1279	1547	0	1335	1345			
"AL"	2008	"SHELBY"	"The Church at Brook Hills #2"	6		349	1169	1528	274	1226	1503	0	1295	1319			
"AL"	2008	"SHELBY"	"Turner-Hollis A.L. Post #195"	6		33	242	280	39	241	280	0	247	250			
"AL"	2008	"SHELBY"	"Underwood Bapt. Ch."	6		32	247	284	40	241	281	0	238	241			
"AL"	2008	"SHELBY"	"United Meth. Of Alabaster #1"	6		331	1093	1442	284	1137	1424	0	1204	1217			
"AL"	2008	"SHELBY"	"United Meth. Of Alabaster #2"	6		245	748	999	223	762	988	0	814	825			
"AL"	2008	"SHELBY"	"University Bapt. Ch."	6		328	644	992	286	691	978	0	758	782			
"AL"	2008	"SHELBY"	"Valleydale Bapt. Ch. #1"	6		266	1311	1594	219	1361	1582	0	1390	1420			
"AL"	2008	"SHELBY"	"Valleydale Bapt. Ch. #2"	6		207	1025	1246	133	1100	1234	0	1098	1126			
"AL"	2008	"SHELBY"	"Vandiver Vol. Fire Dept."	6		59	470	533	52	476	529	0	478	483			
"AL"	2008	"SHELBY"	"Vincent City Hall"	6		402	736	1151	391	733	1130	0	769	778			
"AL"	2008	"SHELBY"	"Wilsonville United Meth Ch."	6		212	1184	1411	235	1158	1397	0	1205	1222			
"AL"	2008	"SHELBY"	"Wilton Municipal Annex"	6		144	196	343	133	203	336	0	214	217			
"AL"	2008	"ST CLAIR"	"Absentee"	4	6	254	1043	1310	218	1042	1262	21	60	81	0	997	1007
"AL"	2008	"ST CLAIR"	"Ashville New Town Hall"	4	6	318	479	814	333	472	805	25	49	74	0	426	432
"AL"	2008	"ST CLAIR"	"Branchville - Cumberland Presbyterian"	6		58	463	533	59	463	523	0	469	472			
"AL"	2008	"ST CLAIR"	"Chandler Mtn. Community House"	4		19	147	167	17	144	161	22	138	160			
"AL"	2008	"ST CLAIR"	"Chapel City Hall"	6		399	1573	1987	368	1577	1952	0	1614	1647			
"AL"	2008	"ST CLAIR"	"Cook Springs Fire Department"	6		129	755	897	120	766	890	0	778	792			
"AL"	2008	"ST CLAIR"	"Cropwell Civic Center #1"	6		153	535	691	150	535	685	0	556	563			
"AL"	2008	"ST CLAIR"	"Cropwell Civic Center #2"	6		313	1207	1526	297	1206	1505	0	1220	1229			
"AL"	2008	"ST CLAIR"	"Easonville Coosa Valley School #1"	6		246	1095	1356	255	1081	1338	0	1112	1129			
"AL"	2008	"ST CLAIR"	"Easonville Coosa Valley School #2"	6		167	718	895	164	718	882	0	747	756			
"AL"	2008	"ST CLAIR"	"Eden Old City Hall"	6		129	838	977	136	827	965	0	839	846			
"AL"	2008	"ST CLAIR"	"Fairview Church"	6		31	122	154	34	121	155	0	122	122			
"AL"	2008	"ST CLAIR"	"Friendship Volunteer Fire Department"	6		138	936	1085	124	936	1061	0	939	951			
"AL"	2008	"ST CLAIR"	"Gallant VFD - Greasy Cove"	4		13	124	140	18	123	141	20	121	141			
"AL"	2008	"ST CLAIR"	"Gum Springs Church"	4		22	247	271	30	240	272	32	236	270			
"AL"	2008	"ST CLAIR"	"Margaret City Hall"	6		415	1129	1555	395	1132	1529	0	1174	1201			
"AL"	2008	"ST CLAIR"	"Moody - City Hall #1"	6		279	1514	1805	262	1517	1780	0	1525	1563			
"AL"	2008	"ST CLAIR"	"Moody - City Hall #2"	6		223	1112	1347	198	1131	1333	0	1146	1168			
"AL"	2008	"ST CLAIR"	"Moody - City Hall #3"	6		257	1256	1523	242	1270	1512	0	1295	1315			
"AL"	2008	"ST CLAIR"	"New London Fire Hall"	6		171	627	806	179	614	794	0	649	658			
"AL"	2008	"ST CLAIR"	"Odenville Aging Center"	6		150	1212	1377	135	1218	1354	0	1227	1234			
"AL"	2008	"ST CLAIR"	"Oldham Chapel Church Ed. Building"	4		32	223	256	33	219	252	45	206	252			
"AL"	2008	"ST CLAIR"	"Pell City Community Center #1"	6		387	857	1253	376	847	1227	0	910	933			
"AL"	2008	"ST CLAIR"	"Pell City Community Center #2"	6		246	740	999	249	742	993	0	770	789			
"AL"	2008	"ST CLAIR"	"Pinedale VFD"	4	6	70	553	627	90	527	617	5	51	56	0	498	504
"AL"	2008	"ST CLAIR"	"Poplar Springs Church"	4	6	154	338	504	157	341	498	81	246	327	0	82	84
"AL"	2008	"ST CLAIR"	"Prescott Community Center"	6		74	610	699	76	610	689	0	611	625			
"AL"	2008	"ST CLAIR"	"Provisional"	6		0	4	4	0	4	4	0	4	4			
"AL"	2008	"ST CLAIR"	"Ragland - New Town Hall"	6		262	912	1183	305	855	1163	0	869	875			
"AL"	2008	"ST CLAIR"	"Riverside City Hall"	6		187	712	909	190	700	891	0	719	728			
"AL"	2008	"ST CLAIR"	"Shoal Creek"	6		55	350	418	59	350	411	0	347	355			
"AL"	2008	"ST CLAIR"	"Slate Union Church"	4		41	326	373	46	318	364	59	300	359			
"AL"	2008	"ST CLAIR"	"Springville - First United Methodist Church #1"	6		254	1846	2116	228	1865	2098	0	1874	1897			
"AL"	2008	"ST CLAIR"	"Springville - First United Methodist Church #2"	6		245	1794	2060	235	1802	2037	0	1811	1841			
"AL"	2008	"ST CLAIR"	"Steele Community Center"	4		71	512	594	92	490	583	108	463	573			
"AL"	2008	"ST CLAIR"	"Wattsville Fire Department"	6		97	515	620	97	516	614	0	531	537			
"AL"	2008	"ST CLAIR"	"Wolf Creek Fire Department"	6		32	225	257	34	219	254	0	220	221			
"AL"	2008	"SUMTER"	"ABSENTEE"	7		582	87	670	565	97	662	626	0	628			
"AL"	2008	"SUMTER"	"BELLAMY COMMUNITY CTR_"	7		307	26	333	291	34	325	312	0	316			
"AL"	2008	"SUMTER"	"BOYD TRAILER"	7		141	47	188	135	50	185	165	0	166			
"AL"	2008	"SUMTER"	"COATOPA BEL FIRE DEPT_"	7		171	113	285	157	118	275	225	0	229			
"AL"	2008	"SUMTER"	"CUBA COMMUNITY CENTER"	7		429	243	675	407	249	656	506	0	515			
"AL"	2008	"SUMTER"	"EMELLE SUMT_ TOWN HALL"	7		192	72	267	188	74	262	231	0	233			
"AL"	2008	"SUMTER"	"EPES COMMUNITY CENTER"	7		251	36	289	240	45	285	266	0	269			
"AL"	2008	"SUMTER"	"GAINESVILLE COMMUNITY CTR"	7		312	27	339	299	34	333	321	0	322			
"AL"	2008	"SUMTER"	"GEIGER TOWN HALL"	7		139	29	170	137	31	168	157	0	159			
"AL"	2008	"SUMTER"	"LIVINGSTON CIVIC CENTER"	7		1144	653	1803	1091	671	1764	1495	0	1514			
"AL"	2008	"SUMTER"	"PANOLA TRAILER"	7		243	33	276	241	34	275	255	0	258			
"AL"	2008	"SUMTER"	"PROVISIONAL"	7		46	8	54	46	7	53	48	0	48			
"AL"	2008	"SUMTER"	"WARD COMMUNITY CENTER"	7		155	83	238	151	82	233	186	0	188			
"AL"	2008	"SUMTER"	"WHITFIELD TRAILER"	7		85	3	88	84	4	88	86	0	87			
"AL"	2008	"SUMTER"	"YORK COLEMAN"	7		1067	271	1345	1010	293	1303	1159	0	1164			
"AL"	2008	"TALLADEGA"	"Absentee"	3		379	699	1081	360	697	1062	384	677	1064			
"AL"	2008	"TALLADEGA"	"B.N. Mabra Ctr. #1"	3		1109	207	1322	1077	226	1304	1087	211	1298			
"AL"	2008	"TALLADEGA"	"B.N. Mabra Ctr. #2"	3		1256	171	1431	1212	204	1416	1218	197	1415			
"AL"	2008	"TALLADEGA"	"Bemiston Rec. Ctr."	3		45	330	381	49	324	374	57	322	379			
"AL"	2008	"TALLADEGA"	"Bethel Ch."	3		550	114	668	539	124	663	545	116	661			
"AL"	2008	"TALLADEGA"	"City Hall Bon Air"	3		188	211	400	181	215	396	208	188	396			
"AL"	2008	"TALLADEGA"	"City Hall Oak Grove"	3		416	809	1240	419	796	1216	469	747	1218			
"AL"	2008	"TALLADEGA"	"County Line Vol. Fire Dept."	3		43	320	363	42	311	353	67	286	354			
"AL"	2008	"TALLADEGA"	"Eastaboga Clb. Hse."	3		233	528	768	233	515	750	263	486	751			
"AL"	2008	"TALLADEGA"	"Fire Dept. Fayetteville"	3		161	488	655	169	472	642	204	441	645			
"AL"	2008	"TALLADEGA"	"Fire Station - Stemley"	3		388	770	1167	393	751	1149	450	687	1140			
"AL"	2008	"TALLADEGA"	"Gables Corner-Talladega"	3		220	89	310	209	95	304	215	90	305			
"AL"	2008	"TALLADEGA"	"Ironaton-Fire Hall"	3		114	461	584	118	454	572	151	417	569			
"AL"	2008	"TALLADEGA"	"J. Craig Smith Cmnty Cntr #1"	3		560	1085	1655	530	1098	1631	628	1007	1636			
"AL"	2008	"TALLADEGA"	"J. Craig Smith Cmnty Cntr #2"	3		706	1156	1885	679	1174	1856	752	1108	1861			
"AL"	2008	"TALLADEGA"	"J. Craig Smith Cmnty Cntr #3"	3		1112	1324	2454	1041	1377	2421	1134	1283	2419			
"AL"	2008	"TALLADEGA"	"Kingston Bapt."	3		252	104	356	251	101	352	253	100	353			
"AL"	2008	"TALLADEGA"	"Munford Old High School Gym"	3		488	1099	1605	517	1060	1578	587	1001	1589			
"AL"	2008	"TALLADEGA"	"Natl. Grd. Arm. #1"	3		354	345	706	333	360	693	350	339	689			
"AL"	2008	"TALLADEGA"	"Natl. Grd. Arm. #1"	3		415	394	815	398	405	804	412	392	804			
"AL"	2008	"TALLADEGA"	"Nutrition Center - Sycamore"	3		164	275	452	167	283	450	187	265	452			
"AL"	2008	"TALLADEGA"	"Old High Sch. Gym"	3		888	1661	2564	880	1645	2529	984	1538	2526			
"AL"	2008	"TALLADEGA"	"Old Silver Run Sch."	3		607	1635	2269	580	1652	2234	669	1564	2239			
"AL"	2008	"TALLADEGA"	"Provisional"	3		10	3	13	8	4	12	9	3	12			
"AL"	2008	"TALLADEGA"	"R.S. Limbaugh Comm Ctr. #1"	3		643	633	1293	606	669	1276	670	605	1277			
"AL"	2008	"TALLADEGA"	"R.S. Limbaugh Comm Ctr. #2"	3		400	854	1265	397	844	1248	467	777	1247			
"AL"	2008	"TALLADEGA"	"Renfroe Fire Hall"	3		302	586	893	286	592	878	325	549	874			
"AL"	2008	"TALLADEGA"	"Spring St. Comm. Ctr. #1"	3		359	817	1186	337	820	1164	376	785	1162			
"AL"	2008	"TALLADEGA"	"Spring St. Comm. Ctr. #2"	3		208	985	1223	212	982	1198	279	923	1203			
"AL"	2008	"TALLADEGA"	"St. Andrews Meth. Ch."	3		185	513	705	207	486	696	226	470	697			
"AL"	2008	"TALLADEGA"	"Talladega Co. Central H.S."	3		242	78	321	235	80	315	245	69	314			
"AL"	2008	"TALLADEGA"	"Vol Fire Dept. Lay Lake"	3		58	472	535	62	466	529	103	425	529			
"AL"	2008	"TALLADEGA"	"Waldo Fire Hall"	3		91	264	364	99	261	360	117	235	354			
"AL"	2008	"TALLADEGA"	"Winterboro Vol. Fire Dept."	3		633	632	1275	623	641	1264	670	592	1262			
"AL"	2008	"TALLAPOOSA"	"A/C Housing Authority"	3		387	405	798	372	410	782	390	393	784			
"AL"	2008	"TALLAPOOSA"	"Absentee"	3		231	527	770	220	521	741	241	498	743			
"AL"	2008	"TALLAPOOSA"	"Alex City Fire Station Lk Hill"	3		159	726	892	162	719	882	198	682	881			
"AL"	2008	"TALLAPOOSA"	"Alex City Ntl Guard Armory #1"	3		193	723	925	182	725	910	245	662	908			
"AL"	2008	"TALLAPOOSA"	"Alex City Ntl Guard Armory #2"	3		149	674	826	141	671	814	183	621	807			
"AL"	2008	"TALLAPOOSA"	"Buttston Vol. Fire"	3		28	108	136	31	103	134	31	104	135			
"AL"	2008	"TALLAPOOSA"	"Churchhill Voting House"	3		48	70	119	45	71	116	49	68	117			
"AL"	2008	"TALLAPOOSA"	"Cooper Comm. Center #1"	3		1184	453	1643	1122	481	1607	1158	455	1615			
"AL"	2008	"TALLAPOOSA"	"Cooper Comm. Center #2"	3		167	515	684	156	514	671	188	481	671			
"AL"	2008	"TALLAPOOSA"	"Cooper Comm. Center #3"	3		24	193	217	25	189	214	34	179	213			
"AL"	2008	"TALLAPOOSA"	"Cowpens Voting House"	3		75	347	426	76	327	403	88	323	411			
"AL"	2008	"TALLAPOOSA"	"Dadeville National Guard #1"	3		574	572	1154	543	570	1113	603	527	1130			
"AL"	2008	"TALLAPOOSA"	"Dadeville National Guard #2"	3		171	191	365	151	199	350	179	174	353			
"AL"	2008	"TALLAPOOSA"	"Daviston Community Center"	3		79	194	273	77	182	261	92	172	265			
"AL"	2008	"TALLAPOOSA"	"Eagle Creek Voting House"	3		47	182	229	52	174	226	59	165	224			
"AL"	2008	"TALLAPOOSA"	"Hackneyville VFD"	3		45	583	632	54	559	614	85	530	617			
"AL"	2008	"TALLAPOOSA"	"Hillabee Baptist Church"	3		59	585	650	67	570	637	96	542	638			
"AL"	2008	"TALLAPOOSA"	"Jacksons Gap VFD"	3		264	859	1125	243	834	1078	310	783	1093			
"AL"	2008	"TALLAPOOSA"	"Manoy Voting House"	3		148	734	888	124	749	878	172	704	880			
"AL"	2008	"TALLAPOOSA"	"Marys Cross Roads Voting House"	3		143	126	270	140	119	259	141	116	258			
"AL"	2008	"TALLAPOOSA"	"Mt. Lovely Baptist Church #1"			0	0	0	0	0	0						
"AL"	2008	"TALLAPOOSA"	"Mt. Lovely Baptist Church #2"	3		757	105	864	707	126	834	708	125	834			
"AL"	2008	"TALLAPOOSA"	"New Paces Pt Vol. Fire Dept #1"	3		161	817	990	159	813	974	213	764	978			
"AL"	2008	"TALLAPOOSA"	"New Paces Pt Vol. Fire Dept #2"			0	0	0	0	0	0						
"AL"	2008	"TALLAPOOSA"	"New Site Town Hall"	3		89	492	584	92	456	550	131	424	556			
"AL"	2008	"TALLAPOOSA"	"Ourtown V.F.D"	3		103	603	711	105	593	699	119	582	702			
"AL"	2008	"TALLAPOOSA"	"Provisional"	3		11	11	22	10	12	22	11	11	22			
"AL"	2008	"TALLAPOOSA"	"Reeltown Fire Department"	3		135	829	971	143	815	958	206	752	959			
"AL"	2008	"TALLAPOOSA"	"Sardis Community Bldg."	3		99	170	272	94	171	265	118	146	264			
"AL"	2008	"TALLAPOOSA"	"Tallassee Community Library"	3		109	576	695	112	568	680	157	515	675			
"AL"	2008	"TALLAPOOSA"	"Union Community Building"	3		57	505	570	51	506	559	86	473	560			
"AL"	2008	"TALLAPOOSA"	"Wall Street Community Center"	3		367	241	610	350	250	600	373	225	598			
"AL"	2008	"TUSCALOOSA"	"ABERNANT BAPT CH"	7		101	551	660	114	535	649	291	0	326			
"AL"	2008	"TUSCALOOSA"	"ABSENTEE #1"	6	7	645	862	1516	573	906	1481	0	436	445	639	0	663
"AL"	2008	"TUSCALOOSA"	"ABSENTEE #2"	6	7	571	810	1391	544	824	1368	0	362	370	601	0	622
"AL"	2008	"TUSCALOOSA"	"ANTIOCH BAPTIST CH"	6		20	123	148	21	124	145	0	128	131			
"AL"	2008	"TUSCALOOSA"	"BIG SANDY BAPTIST #1"	7		576	840	1432	539	870	1409	913	0	968			
"AL"	2008	"TUSCALOOSA"	"BIG SANDY BAPTIST #2"	7		324	478	807	318	476	794	517	0	538			
"AL"	2008	"TUSCALOOSA"	"BOBBY MILLER ACTIVITY #1"	7		475	963	1442	449	970	1419	844	0	895			
"AL"	2008	"TUSCALOOSA"	"BOBBY MILLER ACTIVITY #2"	7		784	1336	2127	740	1347	2087	1301	0	1372			
"AL"	2008	"TUSCALOOSA"	"BOBBY MILLER ACTIVITY #3"	7		193	530	729	183	538	722	397	0	420			
"AL"	2008	"TUSCALOOSA"	"BUHL VFD STATION"	6		34	311	349	41	299	340	0	309	310			
"AL"	2008	"TUSCALOOSA"	"CARROLLS CREEK BAPTIST#1"	6		187	1107	1303	159	1126	1286	0	1141	1152			
"AL"	2008	"TUSCALOOSA"	"CARROLLS CREEK BAPTIST#2"	6		168	865	1047	140	883	1024	0	879	894			
"AL"	2008	"TUSCALOOSA"	"CHAPEL HILL BAPT#1"	6		90	362	455	76	368	445	0	370	375			
"AL"	2008	"TUSCALOOSA"	"CHAPEL HILL BAPT#2"	6		218	840	1069	212	823	1037	0	832	848			
"AL"	2008	"TUSCALOOSA"	"COALING TOWN HALL"	7		310	1026	1349	298	1027	1327	674	0	718			
"AL"	2008	"TUSCALOOSA"	"COKER VFD"	6		103	550	660	101	546	649	0	544	545			
"AL"	2008	"TUSCALOOSA"	"COMM CH COTTONDALE #1"	7		195	491	697	199	488	687	386	0	406			
"AL"	2008	"TUSCALOOSA"	"COMM CH COTTONDALE #2"	7		242	584	836	234	590	825	471	0	497			
"AL"	2008	"TUSCALOOSA"	"COTTONDALE METH CH #1"	7		148	480	633	141	480	621	306	0	326			
"AL"	2008	"TUSCALOOSA"	"COTTONDALE METH CH #2"	7		71	264	337	65	265	330	168	0	185			
"AL"	2008	"TUSCALOOSA"	"COUNTY ROAD CAMP 3"	6		119	318	440	110	319	429	0	305	311			
"AL"	2008	"TUSCALOOSA"	"DUNCANVILLE VFD #1"	7		169	632	810	181	621	804	427	0	467			
"AL"	2008	"TUSCALOOSA"	"DUNCANVILLE VFD #2"	7		197	655	860	189	655	844	458	0	499			
"AL"	2008	"TUSCALOOSA"	"ECHOLA VFD"	6		19	225	244	16	224	240	0	213	216			
"AL"	2008	"TUSCALOOSA"	"ELROD VFD STATION"	6		40	176	218	32	182	214	0	182	183			
"AL"	2008	"TUSCALOOSA"	"FLATWOODS EL SCH #1"	7		310	651	966	298	651	949	536	0	560			
"AL"	2008	"TUSCALOOSA"	"FLATWOODS EL SCH #2"	7		299	528	836	277	536	813	472	0	493			
"AL"	2008	"TUSCALOOSA"	"FORREST LAKE METH #1"	7		237	284	535	216	300	518	335	0	349			
"AL"	2008	"TUSCALOOSA"	"FORREST LAKE METH #2"	7		124	190	316	109	198	308	192	0	203			
"AL"	2008	"TUSCALOOSA"	"FOSTERS VFD"	7		360	518	883	358	515	873	540	0	566			
"AL"	2008	"TUSCALOOSA"	"G G HARDIN COMM CENTER"	6		193	783	996	191	796	988	0	850	860			
"AL"	2008	"TUSCALOOSA"	"HAGLER VFD"	7		23	188	212	22	185	207	102	0	111			
"AL"	2008	"TUSCALOOSA"	"HOLT ELEM #1"	7		599	186	792	578	203	781	686	0	698			
"AL"	2008	"TUSCALOOSA"	"HOLT ELEM #2"	7		554	236	794	532	252	784	656	0	674			
"AL"	2008	"TUSCALOOSA"	"JAYCEE PARK #1"	7		487	285	776	439	312	754	581	0	594			
"AL"	2008	"TUSCALOOSA"	"JAYCEE PARK #2"	7		257	172	433	237	186	423	323	0	335			
"AL"	2008	"TUSCALOOSA"	"JAYCEE PARK #3"	7		1042	568	1620	961	628	1590	1255	0	1285			
"AL"	2008	"TUSCALOOSA"	"LAKEVIEW FIRE #1"	7		251	1557	1827	249	1555	1804	725	0	843			
"AL"	2008	"TUSCALOOSA"	"LAKEVIEW FIRE #2"	7		13	74	90	13	76	89	37	0	49			
"AL"	2008	"TUSCALOOSA"	"MAYFIELD FIRE"	6		12	97	109	15	93	108	0	92	93			
"AL"	2008	"TUSCALOOSA"	"MCABEE CENTER #1"	7		6	4	10	5	5	10	6	0	6			
"AL"	2008	"TUSCALOOSA"	"MCABEE CENTER #2"	7		450	487	951	408	535	943	612	0	637			
"AL"	2008	"TUSCALOOSA"	"MCABEE CENTER #3"	7		429	516	960	418	523	943	630	0	650			
"AL"	2008	"TUSCALOOSA"	"MCDONALD HUGHES CC #1"	7		691	9	700	666	21	687	679	0	679			
"AL"	2008	"TUSCALOOSA"	"MCDONALD HUGHES CC #2"	7		958	16	974	920	30	950	941	0	942			
"AL"	2008	"TUSCALOOSA"	"MCDONALD HUGHES CC #3"	7		573	9	582	555	16	572	563	0	564			
"AL"	2008	"TUSCALOOSA"	"MCFARLAND MALL #1"	7		425	372	801	397	390	788	550	0	565			
"AL"	2008	"TUSCALOOSA"	"MCFARLAND MALL #2"	7		731	580	1328	699	604	1303	956	0	985			
"AL"	2008	"TUSCALOOSA"	"MCFARLAND MALL #3"	7		620	475	1105	575	496	1072	763	0	788			
"AL"	2008	"TUSCALOOSA"	"MCFARLAND MALL #4"	7		779	421	1206	722	463	1185	912	0	939			
"AL"	2008	"TUSCALOOSA"	"MONTGOMERY VFD"	6		99	567	672	91	572	664	0	568	573			
"AL"	2008	"TUSCALOOSA"	"MOUNT OLIVE VFD"	6		157	834	1000	162	814	976	0	847	855			
"AL"	2008	"TUSCALOOSA"	"NORTHPORT CITY HALL#1"	6		217	593	815	213	594	807	0	614	623			
"AL"	2008	"TUSCALOOSA"	"NORTHPORT CITY HALL#2"	6		404	1018	1442	377	1046	1423	0	1077	1103			
"AL"	2008	"TUSCALOOSA"	"NORTHPORT CITY HALL#3"	6		235	512	753	220	507	727	0	531	547			
"AL"	2008	"TUSCALOOSA"	"NORTHPORT COM CTR #1"	7		166	253	423	151	261	413	251	0	269			
"AL"	2008	"TUSCALOOSA"	"NORTHPORT COM CTR #2"	7		574	639	1227	529	672	1204	781	0	815			
"AL"	2008	"TUSCALOOSA"	"NORTHSIDE FIRE DEPT VFD"	6		90	538	633	100	513	613	0	515	518			
"AL"	2008	"TUSCALOOSA"	"PETERSON METHODIST #1"	7		145	404	561	157	383	540	293	0	302			
"AL"	2008	"TUSCALOOSA"	"PHELPS CENTER #1"	6		249	898	1154	208	926	1134	0	951	973			
"AL"	2008	"TUSCALOOSA"	"PHELPS CENTER #2"	6		317	1040	1368	247	1090	1340	0	1123	1154			
"AL"	2008	"TUSCALOOSA"	"PROVISIONAL"	6	7	53	53	106	58	51	109	0	31	31	63	0	63
"AL"	2008	"TUSCALOOSA"	"RALPH VFD (RALPH)"	7		143	312	458	134	307	441	249	0	255			
"AL"	2008	"TUSCALOOSA"	"ROMULUS VFD"	6		49	204	254	56	196	252	0	204	207			
"AL"	2008	"TUSCALOOSA"	"SHERIFF'S FIRING RANGE"	6		25	179	205	29	172	201	0	171	171			
"AL"	2008	"TUSCALOOSA"	"SKYLAND ELEM #1"	7		484	297	786	446	323	769	584	0	597			
"AL"	2008	"TUSCALOOSA"	"SKYLAND ELEM #2"	7		488	245	745	462	270	732	567	0	582			
"AL"	2008	"TUSCALOOSA"	"SKYLAND ELEM #3"	7		589	263	865	552	293	847	688	0	699			
"AL"	2008	"TUSCALOOSA"	"SKYLAND OAKS RETIR #1"	7		1045	534	1587	993	564	1557	1209	0	1234			
"AL"	2008	"TUSCALOOSA"	"SKYLAND OAKS RETIR #2"	7		793	303	1099	742	332	1074	901	0	920			
"AL"	2008	"TUSCALOOSA"	"SOUTHSIDE CC #1"	7		354	50	406	336	61	397	368	0	371			
"AL"	2008	"TUSCALOOSA"	"SOUTHSIDE CC #2"	7		670	107	780	628	131	760	697	0	704			
"AL"	2008	"TUSCALOOSA"	"SPRAYBERRY REG ED C #1"	7		262	84	350	249	96	345	281	0	283			
"AL"	2008	"TUSCALOOSA"	"SPRAYBERRY REG ED C #2"	7		302	138	446	285	145	430	345	0	351			
"AL"	2008	"TUSCALOOSA"	"STATION 2 CARROLLS CREEK"	6		159	679	844	152	680	832	0	696	707			
"AL"	2008	"TUSCALOOSA"	"STILLMAN COLL #1"	7		379	16	397	354	28	382	375	0	376			
"AL"	2008	"TUSCALOOSA"	"STILLMAN COLL #2"	7		984	18	1003	949	42	992	986	0	986			
"AL"	2008	"TUSCALOOSA"	"STILLMAN COLL #3"	7		731	17	750	699	30	730	721	0	723			
"AL"	2008	"TUSCALOOSA"	"STILLMAN COLL #4"	7		976	20	997	932	46	978	963	0	967			
"AL"	2008	"TUSCALOOSA"	"TANNEHILL VLY BAPT #1"	7		136	929	1072	128	927	1059	458	0	517			
"AL"	2008	"TUSCALOOSA"	"TANNEHILL VLY BAPT #2"	7		34	143	177	33	141	175	73	0	90			
"AL"	2008	"TUSCALOOSA"	"TUSCAL CRTHOUSE ANX #1"	7		268	292	571	230	325	560	376	0	399			
"AL"	2008	"TUSCALOOSA"	"TUSCAL CRTHOUSE ANX #2"	7		304	368	681	250	411	661	445	0	467			
"AL"	2008	"TUSCALOOSA"	"TUSCAL CRTHOUSE ANX #3"	7		223	327	558	189	349	539	355	0	370			
"AL"	2008	"TUSCALOOSA"	"TUSCALOOSA ACAD #1"	6		159	479	642	153	476	630	0	497	509			
"AL"	2008	"TUSCALOOSA"	"TUSCALOOSA ACAD #2"	6		185	469	658	167	478	647	0	497	514			
"AL"	2008	"TUSCALOOSA"	"TUSCALOOSA ACAD #3"	6		174	361	541	146	380	526	0	409	421			
"AL"	2008	"TUSCALOOSA"	"TUSCALOOSA ACAD #4"	6		590	1411	2014	506	1472	1980	0	1532	1568			
"AL"	2008	"TUSCALOOSA"	"UNITY BAPTIST"	7		345	100	448	324	108	432	378	0	379			
"AL"	2008	"TUSCALOOSA"	"UNIV MALL #1"	7		446	526	985	412	550	964	629	0	663			
"AL"	2008	"TUSCALOOSA"	"UNIV MALL #2"	7		255	322	585	240	332	573	381	0	396			
"AL"	2008	"TUSCALOOSA"	"UNIV MALL #3"	7		74	115	189	64	122	186	107	0	113			
"AL"	2008	"TUSCALOOSA"	"UNIV PRESID PAVIL #1"	7		490	511	1025	406	578	990	687	0	721			
"AL"	2008	"TUSCALOOSA"	"UNIV PRESID PAVIL #2"	7		202	248	460	161	282	443	299	0	315			
"AL"	2008	"TUSCALOOSA"	"UNIV PRESID PAVIL #3"	7		504	544	1063	416	606	1024	734	0	770			
"AL"	2008	"TUSCALOOSA"	"VANCE COMMUNITY"	7		183	718	911	182	714	896	488	0	526			
"AL"	2008	"TUSCALOOSA"	"VESTAVIA HILLS ELEM #1"	6		418	1108	1547	375	1149	1525	0	1202	1240			
"AL"	2008	"TUSCALOOSA"	"VESTAVIA HILLS ELEM #2"	6		147	455	613	130	474	606	0	487	496			
"AL"	2008	"TUSCALOOSA"	"WHITSON CH OF CHRIST"	6		12	31	43	12	31	43	0	33	33			
"AL"	2008	"TUSCALOOSA"	"WILEY VFD"	6		17	141	160	20	136	156	0	127	128			
"AL"	2008	"TUSCALOOSA"	"YELLOW CREEK VFD"	6		69	407	482	73	401	475	0	402	406			
"AL"	2008	"WALKER"	"Absentee"	4		225	596	835	227	595	822	250	571	822			
"AL"	2008	"WALKER"	"Abundant Life Ch"	4		52	201	262	53	204	257	69	189	258			
"AL"	2008	"WALKER"	"Argo Fire Dept."	4		104	180	290	111	173	285	123	158	281			
