state	year	cd	county	precinct	vtd	g2002_ATG_dv	g2002_ATG_rv	g2002_TRE_dv	g2002_TRE_rv	g2002_GOV_dv	g2002_GOV_rv	g2002_USS_rv	g2002_SOS_dv	g2002_SOS_rv	g2002_USH_dv	g2002_USH_rv
"KS"	2002	2	"SHAWNEE"	"Topeka Ward 13 Precinct 04"	"001810"	40	25	10	56	37	28	63	6	60	19	45
"KS"	2002	2	"SHAWNEE"	"Topeka Ward 13 Precinct 22"	"200160"	30	32	36	26	41	20	50	16	43	22	40
"KS"	2002	2	"SHAWNEE"	"Vaquero"	"001820"	248	203	152	307	262	185	362	98	344	161	283
"KS"	2002	2	"SHAWNEE"	"Wakarusa"	"001830"	193	143	126	205	186	141	257	84	237	131	192
"KS"	2002	2	"SHAWNEE"	"Washburn - Cullen H54"	"200020"	41	15	24	33	42	12	49	13	43	27	30
"KS"	2002	2	"SHAWNEE"	"West Auburn"	"001840"	278	245	195	328	284	233	425	117	389	206	310
"KS"	2002	2	"SHAWNEE"	"West Potter - South Potter H54"	"200060"	24	26	20	31	27	24	43	15	35	16	35
"KS"	2002	2	"SHAWNEE"	"West Rossville"	"001850"	150	134	109	167	150	107	220	63	182	100	177
"KS"	2002	2	"SHAWNEE"	"West Silver Lake"	"001860"	118	87	87	116	136	66	168	58	143	92	113
"KS"	2002	2	"SHAWNEE"	"West Wichita"	"001870"	208	133	146	196	201	133	268	85	250	128	217
"KS"	2002	2	"SHAWNEE"	"Whitfield"	"001880"	203	121	165	164	197	119	240	89	227	142	175
"KS"	2002	2	"SHAWNEE"	"Willard"	"001890"	134	96	80	149	139	89	197	48	174	86	142
"KS"	2002	2	"SHAWNEE"	"York"	"001900"	240	199	125	319	239	193	382	85	350	141	295
"KS"	2002	1	"SHERIDAN"	"Adell Township"	"000010"	7	5	3	8	7	5	11	1	11		12
"KS"	2002	1	"SHERIDAN"	"Bloomfield Township"	"000020"	6	12	8	10	9	9	15	3	14		16
"KS"	2002	1	"SHERIDAN"	"Bow Creek Township"	"000030"	7	14	7	15	10	12	22	1	19		22
"KS"	2002	1	"SHERIDAN"	"East Kenneth"	"000040"	120	182	98	207	164	145	289	49	233		297
"KS"	2002	1	"SHERIDAN"	"East Saline"	"000050"	11	25	11	26	13	22	34	2	30		35
"KS"	2002	1	"SHERIDAN"	"Logan Township"	"000060"	20	38	14	44	25	33	56	11	46		56
"KS"	2002	1	"SHERIDAN"	"PROVISIONAL"	"999999"		2		2		2	2		2		2
"KS"	2002	1	"SHERIDAN"	"Parnell Township"	"000070"	18	30	17	31	28	21	47	4	38		46
"KS"	2002	1	"SHERIDAN"	"Prairie Dog Township"	"000080"	5	15	7	12	7	13	19	2	16		18
"KS"	2002	1	"SHERIDAN"	"Sheridan Township"	"000090"	49	45	49	40	61	34	84	25	65		84
"KS"	2002	1	"SHERIDAN"	"Solomon Township"	"000100"	28	65	32	56	24	67	80	20	69		86
"KS"	2002	1	"SHERIDAN"	"Springbrook Township"	"000110"	24	26	12	35	17	33	43	6	40		46
"KS"	2002	1	"SHERIDAN"	"Union Township"	"000120"	9	13	6	17	12	12	21	5	15		23
"KS"	2002	1	"SHERIDAN"	"Valley Township"	"000130"	23	30	16	37	28	24	46	12	42		50
"KS"	2002	1	"SHERIDAN"	"West Kenneth"	"000140"	113	147	79	177	136	123	235	51	196		247
"KS"	2002	1	"SHERIDAN"	"West Saline"	"000150"	13	25	10	28	7	29	34	5	30		35
"KS"	2002	1	"SHERMAN"	"ADVANCE"	"999998"	198	238	194	245	273	173	382	123	307		385
"KS"	2002	1	"SHERMAN"	"Goodland Ward 1"	"000010"	119	217	134	205	157	178	308	56	270		307
"KS"	2002	1	"SHERMAN"	"Goodland Ward 2"	"000020"	68	104	73	101	93	77	152	46	124		155
"KS"	2002	1	"SHERMAN"	"Goodland Ward 3"	"000030"	66	128	80	118	99	97	178	41	150		179
"KS"	2002	1	"SHERMAN"	"Goodland Ward 4"	"000040"	113	217	139	190	183	143	308	63	256		305
"KS"	2002	1	"SHERMAN"	"Grant Township"	"000050"	9	24	11	21	11	22	32	2	29		32
"KS"	2002	1	"SHERMAN"	"Iowa Township"	"000060"	1	9	0	9	2	8	10	0	9		10
"KS"	2002	1	"SHERMAN"	"Itasca Township"	"000070"	36	69	31	74	44	59	90	16	87		97
"KS"	2002	1	"SHERMAN"	"Kanorado City"	"000080"	7	10	11	8	11	6	16	5	13		14
"KS"	2002	1	"SHERMAN"	"Lincoln Township"	"000090"	7	27	8	27	16	18	32	3	31		32
"KS"	2002	1	"SHERMAN"	"Llanos Township"	"000100"	2	12	1	13	1	13	14	1	13		14
"KS"	2002	1	"SHERMAN"	"Logan Township"	"00011A"	17	74	28	62	39	55	91	8	83		88
"KS"	2002	1	"SHERMAN"	"McPherson Township"	"000120"	3	11	4	10	5	9	15	0	14		15
"KS"	2002	1	"SHERMAN"	"PROVISIONAL"	"999999"	3	10	4	9	7	6	12	3	10		12
"KS"	2002	1	"SHERMAN"	"Shermanville Township"	"000130"	0	16	1	14	1	14	15	1	15		15
"KS"	2002	1	"SHERMAN"	"Smoky Township"	"000140"	10	15	12	13	16	10	25	8	18		26
"KS"	2002	1	"SHERMAN"	"State Line Township"	"000150"	2	16	6	11	6	13	18	3	13		16
"KS"	2002	1	"SHERMAN"	"Union Township"	"000160"	4	13	3	14	2	16	18	0	18		18
"KS"	2002	1	"SHERMAN"	"Voltaire Township"	"000170"	17	60	18	59	18	58	73	7	68		74
"KS"	2002	1	"SHERMAN"	"Washington Township"	"000180"	6	19	7	19	6	20	26	4	21		24
"KS"	2002	1	"SMITH"	"ADVANCE"	"999998"	48	99	47	105	69	84	137	26	121		141
"KS"	2002	1	"SMITH"	"Banner Township"	"000010"	10	11	5	15	9	14	20	4	13		20
"KS"	2002	1	"SMITH"	"Beaver Township"	"000020"	7	8	5	9	5	10	17	4	11		17
"KS"	2002	1	"SMITH"	"Blaine Township"	"000030"	4	13	2	15	6	12	17	4	13		17
"KS"	2002	1	"SMITH"	"Cedar Township"	"000040"	114	96	99	110	140	79	191	49	153		204
"KS"	2002	1	"SMITH"	"Center 1"	"000050"	197	226	157	267	226	196	372	81	324		395
"KS"	2002	1	"SMITH"	"Center 2"	"000060"	142	136	117	160	165	122	247	67	196		256
"KS"	2002	1	"SMITH"	"Cora Township"	"000070"	6	9	9	8	7	10	12	4	10		14
"KS"	2002	1	"SMITH"	"Crystal Plains Township"	"000080"	8	4	9	4	7	4	7	4	7		7
"KS"	2002	1	"SMITH"	"Dor Township"	"000090"	10	7	9	8	8	9	15	2	13		16
"KS"	2002	1	"SMITH"	"Garfield Township"	"000100"	1	13	1	13	1	13	14	1	13		14
"KS"	2002	1	"SMITH"	"German Township"	"000110"	3	4	1	6	4	3	6	1	6		7
"KS"	2002	1	"SMITH"	"Harlan Township"	"000120"	17	26	11	32	19	24	41	9	33		38
"KS"	2002	1	"SMITH"	"Harvey Township"	"000130"	26	19	15	32	22	25	45	6	38		44
"KS"	2002	1	"SMITH"	"Houston Township"	"000140"	33	42	25	50	36	40	74	12	56		73
"KS"	2002	1	"SMITH"	"Lane Township"	"000150"	29	15	19	25	28	17	32	14	23		36
"KS"	2002	1	"SMITH"	"Lincoln Township"	"000160"	12	23	10	25	13	22	31	6	27		34
"KS"	2002	1	"SMITH"	"Logan Township"	"000170"	9	6	7	8	8	8	13	4	9		12
"KS"	2002	1	"SMITH"	"Martin Township"	"000180"	3	1	2	2	3	1	4	0	4		4
"KS"	2002	1	"SMITH"	"Oak 1"	"000190"	18	23	17	24	17	24	34	12	27		36
"KS"	2002	1	"SMITH"	"Oak 2"	"000200"	31	59	29	63	28	59	84	13	75		88
"KS"	2002	1	"SMITH"	"PROVISIONAL"	"999999"	8	18	7	19	11	15	22	4	21		23
"KS"	2002	1	"SMITH"	"Pawnee Township"	"000210"	1	7	1	8	3	7	11	0	8		11
"KS"	2002	1	"SMITH"	"Pleasant Township"	"000220"	9	7	10	7	12	4	12	6	9		14
"KS"	2002	1	"SMITH"	"Swan Township"	"000230"	11	3	8	6	9	6	14	4	8		14
"KS"	2002	1	"SMITH"	"Valley Township"	"000240"	15	11	12	13	17	8	20	8	18		24
"KS"	2002	1	"SMITH"	"Washington Township"	"000250"	4	15	6	14	5	14	17	4	14		18
"KS"	2002	1	"SMITH"	"Webster Township"	"000260"	9	16	5	21	8	19	23	4	22		26
"KS"	2002	1	"SMITH"	"White Rock Township"	"000270"	6	15	7	16	8	15	20	2	19		20
"KS"	2002		"STAFFORD"	"ADVANCE"	"999998"											
"KS"	2002	1	"STAFFORD"	"Albano Township"	"000010"	10	12	7	14	14	11	24	7	12		23
"KS"	2002	1	"STAFFORD"	"Byron Township"	"000020"	5	33	6	32	7	33	39	2	36		39
"KS"	2002	1	"STAFFORD"	"Clear Creek Township"	"000030"	2	15	3	14	5	12	15	0	16		16
"KS"	2002	1	"STAFFORD"	"Cleveland Township"	"000040"	13	20	7	27	14	20	32	3	30		33
"KS"	2002	1	"STAFFORD"	"Douglas Township"	"000050"	16	28	14	31	14	28	39	12	30		39
"KS"	2002	1	"STAFFORD"	"East Cooper Township"	"000060"	6	27	6	26	5	28	31	5	27		32
"KS"	2002	1	"STAFFORD"	"East St. John"	"000070"	81	96	53	126	88	90	163	43	128		163
"KS"	2002	1	"STAFFORD"	"Fairview Township"	"000080"	27	21	18	29	32	17	46	10	34		48
"KS"	2002	1	"STAFFORD"	"Farmington Township"	"000090"	67	108	59	112	78	89	163	32	137		166
"KS"	2002	1	"STAFFORD"	"Hayes Township"	"000100"	40	43	27	57	46	38	74	11	68		77
"KS"	2002	1	"STAFFORD"	"Lincoln Township"	"000110"	23	21	15	27	21	24	35	7	33		41
"KS"	2002	1	"STAFFORD"	"North Seward Township"	"000120"	35	34	30	38	32	34	60	20	45		61
"KS"	2002	1	"STAFFORD"	"North Stafford"	"000130"	123	103	82	147	128	97	204	65	157		207
"KS"	2002	1	"STAFFORD"	"Ohio Township"	"000140"	9	22	8	23	9	22	27	6	23		27
"KS"	2002	1	"STAFFORD"	"Putnam Township"	"000150"	6	5	3	8	5	6	11	0	11		10
"KS"	2002	1	"STAFFORD"	"Richland Township"	"000160"	8	17	8	18	9	16	25	1	20		24
"KS"	2002	1	"STAFFORD"	"Rose Valley Township"	"000170"	11	15	14	12	17	10	22	7	16		24
"KS"	2002	1	"STAFFORD"	"South Seward Township"	"000180"	10	18	11	17	9	19	24	7	21		24
"KS"	2002	1	"STAFFORD"	"South St. John"	"000190"	49	54	40	64	60	39	98	24	69		95
"KS"	2002	1	"STAFFORD"	"South Stafford"	"000200"	99	119	84	131	111	103	197	57	149		200
"KS"	2002	1	"STAFFORD"	"Union Township"	"000210"	4	10	2	12	7	8	15	3	11		14
"KS"	2002	1	"STAFFORD"	"West Cooper Township"	"000220"	10	18	7	20	8	20	26	3	25		27
"KS"	2002	1	"STAFFORD"	"West St. John"	"000230"	76	95	60	112	93	84	151	36	126		157
"KS"	2002	1	"STAFFORD"	"York Township"	"000240"	5	10	6	9	6	10	14	0	13		16
"KS"	2002	1	"STANTON"	"ADVANCE"	"999998"	20	42	21	40	30	35	59	16	44		59
"KS"	2002	1	"STANTON"	"Big Bow"	"000010"	20	85	16	91	29	74	104	6	96		105
"KS"	2002	1	"STANTON"	"Manter"	"000020"	35	56	30	60	41	49	82	22	64		82
"KS"	2002	1	"STANTON"	"PROVISIONAL"	"999999"	4	3	2	4	3	3	7	1	6		6
"KS"	2002	1	"STANTON"	"Stanton"	"000030"	153	254	123	280	185	220	380	66	332		383
"KS"	2002	1	"STEVENS"	"ADVANCE"	"999998"	32	67	24	73	47	58	91	22	73		88
"KS"	2002	1	"STEVENS"	"Banner Township"	"000010"	11	47	7	50	14	43	55	5	47		54
"KS"	2002	1	"STEVENS"	"Center Precinct 1"	"000020"	6	11	5	11	9	8	16	1	14		16
"KS"	2002	1	"STEVENS"	"Center Precinct 2"	"000030"	30	105	29	107	43	95	135	10	118		132
"KS"	2002	1	"STEVENS"	"Harmony Township"	"000040"	9	27	6	31	15	21	35	5	29		35
"KS"	2002	1	"STEVENS"	"Hugoton Ward 1 Precinct 1"	"000050"	39	101	33	106	46	93	131	28	107		123
"KS"	2002	1	"STEVENS"	"Hugoton Ward 1 Precinct 2"	"000060"	53	138	40	149	65	131	187	16	161		186
"KS"	2002	1	"STEVENS"	"Hugoton Ward 2 Precinct 1"	"000070"	8	29	9	28	18	19	35	3	33		35
"KS"	2002	1	"STEVENS"	"Hugoton Ward 2 Precinct 2"	"000080"	144	387	99	429	194	339	506	67	440		503
"KS"	2002	1	"STEVENS"	"Moscow Township"	"000090"	57	128	45	138	80	111	183	29	144		177
"KS"	2002	1	"STEVENS"	"PROVISIONAL"	"999999"	10	32	9	32	19	22	35	8	26		33
"KS"	2002	1	"STEVENS"	"Voorhees Township"	"000100"	4	41	4	41	8	38	45	2	41		45
"KS"	2002	1	"STEVENS"	"West Center Township"	"000110"	14	24	13	25	12	25	29	11	26		31
"KS"	2002	4	"SUMNER"	"ADVANCE"	"999998"	334	280	348	264	379	236	474	267	317	286	328
"KS"	2002	4	"SUMNER"	"Avon Township"	"000010"	44	61	44	61	39	65	92	18	78	29	76
"KS"	2002	4	"SUMNER"	"Belle Plaine Township"	"000020"	446	468	431	481	486	416	698	291	583	357	541
"KS"	2002	4	"SUMNER"	"Bluff Township"	"000030"	11	14	13	12	10	17	27	6	19	9	17
"KS"	2002	4	"SUMNER"	"Caldwell City Ward 1"	"000040"	69	52	62	58	82	39	102	33	84	46	71
"KS"	2002	4	"SUMNER"	"Caldwell City Ward 2"	"000050"	156	126	143	140	160	110	227	88	185	124	149
"KS"	2002	4	"SUMNER"	"Caldwell Township"	"000060"	46	33	38	41	47	35	68	31	45	28	51
"KS"	2002	4	"SUMNER"	"Chikaskia Township"	"000070"	12	14	8	18	15	11	25	2	24	6	20
"KS"	2002	4	"SUMNER"	"Conway Township"	"000080"	194	189	176	203	177	188	309	102	249	139	234
"KS"	2002	4	"SUMNER"	"Creek Township"	"000090"	31	30	31	27	26	34	50	17	39	24	34
"KS"	2002	4	"SUMNER"	"Dixon Township"	"000100"	101	124	91	132	94	134	196	62	154	71	151
"KS"	2002	4	"SUMNER"	"Downs Township"	"000110"	28	27	22	33	30	26	48	17	36	20	35
"KS"	2002	4	"SUMNER"	"Eden Township"	"000120"	51	68	50	64	52	64	94	31	79	38	78
"KS"	2002	4	"SUMNER"	"Falls Township"	"000130"	25	36	25	36	32	30	54	12	46	20	40
"KS"	2002	4	"SUMNER"	"Gore Township"	"000140"	127	170	104	190	125	168	240	71	206	92	191
"KS"	2002	4	"SUMNER"	"Greene Township"	"000150"	11	9	7	13	10	10	17	8	11	7	14
"KS"	2002	4	"SUMNER"	"Guelph Township"	"000160"	24	34	24	36	19	40	52	17	40	12	44
"KS"	2002	4	"SUMNER"	"Harmon Township"	"000170"	47	48	36	59	32	60	84	21	68	19	73
"KS"	2002	4	"SUMNER"	"Illinois Township"	"000180"	34	36	31	40	27	46	60	23	46	26	47
"KS"	2002	4	"SUMNER"	"Jackson Township"	"000190"	37	36	29	45	36	36	66	16	51	27	44
"KS"	2002	4	"SUMNER"	"London Township"	"000200"	94	135	75	149	79	136	185	53	158	61	157
"KS"	2002	4	"SUMNER"	"Morris Township"	"000210"	5	8	8	5	7	7	11	3	9	2	11
"KS"	2002	4	"SUMNER"	"Mulvane City"	"000220"	118	127	101	145	110	136	187	67	166	79	163
"KS"	2002	4	"SUMNER"	"Osborne Township"	"000230"	58	51	51	54	51	61	88	39	60	36	73
"KS"	2002	4	"SUMNER"	"Oxford Township"	"000240"	239	217	206	249	272	183	380	155	284	200	243
"KS"	2002	4	"SUMNER"	"PROVISIONAL"	"999999"	30	43	29	44	31	41	55	21	50	27	44
"KS"	2002	4	"SUMNER"	"Palestine Township"	"000250"	38	44	26	55	28	52	74	18	58	22	60
"KS"	2002	4	"SUMNER"	"Ryan Township"	"000260"	37	36	38	33	37	32	57	31	39	27	43
"KS"	2002	4	"SUMNER"	"Seventy - Six Township"	"000270"	23	58	25	56	33	48	71	10	66	21	59
"KS"	2002	4	"SUMNER"	"South Haven Township"	"000280"	97	112	87	118	86	117	173	66	134	65	136
"KS"	2002	4	"SUMNER"	"Springdale Township"	"000290"	102	108	97	109	95	115	168	67	131	77	131
"KS"	2002	4	"SUMNER"	"Sumner Township"	"000300"	24	22	24	20	24	22	43	10	30	16	30
"KS"	2002	4	"SUMNER"	"Valverde Township"	"000310"	21	26	23	26	25	23	40	16	27	15	30
"KS"	2002	4	"SUMNER"	"Walton Precinct 1"	"000320"	42	48	40	49	37	48	67	23	54	27	57
"KS"	2002	4	"SUMNER"	"Walton Precinct 2"	"000330"	28	18	29	18	26	19	37	18	25	16	28
"KS"	2002	4	"SUMNER"	"Wellington City Ward 1 Precinct 1"	"000340"	137	126	126	136	162	100	198	92	155	123	134
"KS"	2002	4	"SUMNER"	"Wellington City Ward 1 Precinct 2"	"000350"	131	117	123	130	148	101	197	84	159	104	143
"KS"	2002	4	"SUMNER"	"Wellington City Ward 2 Precinct 1"	"000360"	200	176	172	206	214	159	304	122	246	148	227
"KS"	2002	4	"SUMNER"	"Wellington City Ward 2 Precinct 2"	"000370"	148	102	154	98	148	98	177	105	130	113	128
"KS"	2002	4	"SUMNER"	"Wellington City Ward 3 Precinct 1"	"000380"	112	124	110	126	141	94	170	79	138	101	132
"KS"	2002	4	"SUMNER"	"Wellington City Ward 3 Precinct 2"	"000390"	109	102	110	100	116	93	154	72	124	79	126
"KS"	2002	4	"SUMNER"	"Wellington City Ward 4 Precinct 1"	"000400"	206	180	204	180	230	151	291	142	217	164	214
"KS"	2002	4	"SUMNER"	"Wellington City Ward 4 Precinct 2 Exclave"	"00041B"	0	0	0	0	0	0	0	0	0	0	0
"KS"	2002	4	"SUMNER"	"Wellington City Ward 4 Precinct 2"	"00041A"	239	162	183	216	254	150	339	133	252	152	248
"KS"	2002	4	"SUMNER"	"Wellington Township"	"000420"	58	66	50	74	70	56	102	36	79	44	79
"KS"	2002	1	"THOMAS"	"ADVANCE"	"999998"	152	193	160	188	204	146	294	109	228		321
"KS"	2002	1	"THOMAS"	"Barrett Township"	"000010"	24	30	19	35	29	23	52	13	37		51
"KS"	2002	1	"THOMAS"	"Colby Ward 1"	"000020"	141	204	122	219	152	183	308	70	259		312
"KS"	2002	1	"THOMAS"	"Colby Ward 2 Exclave"	"00003B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"THOMAS"	"Colby Ward 2"	"00003A"	154	182	121	216	163	163	313	72	255		316
"KS"	2002	1	"THOMAS"	"Colby Ward 3 Exclave"	"00004B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"THOMAS"	"Colby Ward 3"	"00004A"	195	278	163	310	215	254	433	101	362		444
"KS"	2002	1	"THOMAS"	"Colby Ward 4"	"000050"	133	220	108	249	174	187	324	54	288		329
"KS"	2002	1	"THOMAS"	"East Hale Township"	"000060"	13	36	12	36	13	35	41	6	38		45
"KS"	2002	1	"THOMAS"	"East Morgan Township Enclave"	"00007B"	0	0	0	0	0	0	0	0			0
"KS"	2002	1	"THOMAS"	"East Morgan Township"	"00007A"	39	52	33	56	44	48	85	17	73		89
"KS"	2002	1	"THOMAS"	"Kingery Township"	"000080"	8	23	6	25	5	26	31	1	30		30
"KS"	2002	1	"THOMAS"	"Lacey Township"	"000090"	20	25	19	24	22	22	39	7	33		38
"KS"	2002	1	"THOMAS"	"Menlo Township"	"000100"	18	13	16	14	19	13	26	9	20		28
"KS"	2002	1	"THOMAS"	"North Randall Township"	"000110"	11	27	8	29	8	26	34	5	31		35
"KS"	2002	1	"THOMAS"	"PROVISIONAL"	"999999"	8	20	7	19	7	22	26	4	23		27
"KS"	2002	1	"THOMAS"	"Rovohl Township"	"000120"	21	46	14	50	19	46	60	8	56		60
"KS"	2002	1	"THOMAS"	"Smith Township"	"000130"	17	45	8	55	14	51	58	4	56		60
"KS"	2002	1	"THOMAS"	"South Randall Township"	"000140"	22	59	26	55	34	47	72	13	62		75
"KS"	2002	1	"THOMAS"	"Summers Township"	"000150"	13	71	12	73	13	72	80	7	77		85
"KS"	2002	1	"THOMAS"	"Wendell Township"	"000160"	7	24	9	21	14	17	29	3	27		31
"KS"	2002	1	"THOMAS"	"West Hale Township"	"000170"	51	104	48	106	57	98	144	19	130		147
"KS"	2002	1	"THOMAS"	"West Morgan Township"	"000180"	56	89	38	106	65	80	136	18	124		140
"KS"	2002	1	"TREGO"	"ADVANCE"	"999998"	107	95	97	106	146	66	182	67	124		198
"KS"	2002	1	"TREGO"	"Collyer City"	"000010"	17	22	19	20	17	21	35	12	26		38
"KS"	2002	1	"TREGO"	"Collyer Township"	"000020"	42	40	40	42	52	28	72	20	55		77
"KS"	2002	1	"TREGO"	"Franklin Township"	"000030"	6	5	3	8	5	6	8	2	9		10
"KS"	2002	1	"TREGO"	"Glencoe Township"	"000040"	10	21	7	24	16	15	31	2	24		32
"KS"	2002	1	"TREGO"	"Ogallah Township"	"000050"	57	42	43	52	64	35	81	29	63		92
"KS"	2002	1	"TREGO"	"PROVISIONAL"	"999999"	8	5	7	5	12	2	11	5	7		10
"KS"	2002	1	"TREGO"	"Riverside Township"	"000060"	20	14	12	23	20	13	26	9	24		29
"KS"	2002	1	"TREGO"	"WaKeeney City Central Precinct"	"000070"	122	111	111	123	157	77	208	56	168		219
"KS"	2002	1	"TREGO"	"WaKeeney City East Precinct"	"000080"	114	100	88	129	145	75	193	50	149		204
"KS"	2002	1	"TREGO"	"WaKeeney City West Precinct"	"000090"	159	98	122	139	186	77	231	83	159		249
"KS"	2002	1	"TREGO"	"WaKeeney Township"	"000100"	96	69	71	97	130	44	151	34	124		159
"KS"	2002	1	"TREGO"	"Wilcox Township"	"000110"	18	19	9	26	19	21	39	1	32		40
"KS"	2002	1	"WABAUNSEE"	"ADVANCE"	"999998"	125	82	103	101	144	60	165	53	150		184
"KS"	2002	1	"WABAUNSEE"	"Alma Township"	"000010"	305	165	167	299	252	201	399	68	382		411
"KS"	2002	1	"WABAUNSEE"	"Chalk Township"	"000020"	13	8	7	14	9	12	18	5	16		19
"KS"	2002	1	"WABAUNSEE"	"Farmer Township"	"000030"	27	23	23	26	19	28	43	3	44		45
"KS"	2002	1	"WABAUNSEE"	"Garfield Township"	"000040"	121	94	63	151	107	97	195	42	163		190
"KS"	2002	1	"WABAUNSEE"	"Harveyville Township"	"000050"	138	112	97	151	154	84	208	42	200		212
"KS"	2002	1	"WABAUNSEE"	"Hessdale Township"	"000060"	58	37	42	54	59	33	86	22	67		81
"KS"	2002	1	"WABAUNSEE"	"Kaw Township"	"000070"	32	51	23	57	35	39	66	12	62		71
"KS"	2002	1	"WABAUNSEE"	"Keene Township"	"000080"	115	85	65	134	115	80	168	40	153		174
"KS"	2002	1	"WABAUNSEE"	"Maple Hill Township"	"000090"	200	165	131	227	205	153	320	68	281		323
"KS"	2002	1	"WABAUNSEE"	"McFarland Township"	"000100"	65	52	50	66	65	53	102	27	87		102
"KS"	2002	1	"WABAUNSEE"	"PROVISIONAL"	"999999"	52	31	36	54	41	28	71	21	71		66
"KS"	2002	1	"WABAUNSEE"	"Paxico Township"	"000110"	122	165	105	175	103	157	240	41	225		248
"KS"	2002	1	"WABAUNSEE"	"Wabaunsee Township"	"000120"	119	66	82	96	104	74	152	42	130		154
"KS"	2002	1	"WABAUNSEE"	"Washington Township"	"000130"	28	10	12	25	23	14	34	2	35		35
"KS"	2002	1	"WABAUNSEE"	"Wilmington Township"	"000140"	140	120	110	153	144	103	219	46	198		224
"KS"	2002	1	"WALLACE"	"ADVANCE"	"999998"	28	41	30	40	30	36	61	19	45		62
"KS"	2002	1	"WALLACE"	"Harrison Township"	"000010"	1	24	3	22	6	18	25	0	25		25
"KS"	2002	1	"WALLACE"	"PROVISIONAL"	"999999"	2	8	2	7	3	5	9	3	6		10
"KS"	2002	1	"WALLACE"	"Sharon Springs Precinct 1"	"000020"	45	96	29	112	63	84	139	22	114		135
"KS"	2002	1	"WALLACE"	"Sharon Springs Precinct 2"	"000030"	52	189	57	178	77	168	240	22	209		236
"KS"	2002	1	"WALLACE"	"Wallace Township"	"000040"	18	45	12	50	13	50	58	6	54		60
"KS"	2002	1	"WALLACE"	"Weskan Township"	"000050"	20	112	17	112	24	106	131	6	124		131
"KS"	2002	1	"WASHINGTON"	"ADVANCE"	"999998"	59	137	53	140	87	117	182	30	160		185
"KS"	2002	1	"WASHINGTON"	"Barnes Township"	"000010"	37	51	23	62	55	34	77	15	64		80
"KS"	2002	1	"WASHINGTON"	"Brantford Township"	"000020"	8	31	11	28	11	28	33	4	34		35
"KS"	2002	1	"WASHINGTON"	"Charleston Township"	"000030"	11	18	12	16	7	23	26	3	25		25
"KS"	2002	1	"WASHINGTON"	"Clifton Township"	"000040"	57	88	56	90	65	74	123	27	115		125
"KS"	2002	1	"WASHINGTON"	"Coleman Township"	"000050"	7	15	4	18	9	14	23	1	22		23
"KS"	2002	1	"WASHINGTON"	"Farmington Township"	"000060"	17	42	11	47	25	34	56	8	49		57
"KS"	2002	1	"WASHINGTON"	"Franklin Township"	"000070"	5	19	5	10	10	18	25	5	21		24
"KS"	2002	1	"WASHINGTON"	"Grant Township"	"000080"	6	5	2	10	6	5	10	1	11		11
"KS"	2002	1	"WASHINGTON"	"Greenleaf Township"	"000090"	65	94	45	111	77	78	140	23	125		138
"KS"	2002	1	"WASHINGTON"	"Haddam Township"	"000100"	35	57	37	55	57	41	78	23	70		81
"KS"	2002	1	"WASHINGTON"	"Hanover Township"	"000110"	113	181	108	172	116	187	264	60	219		254
"KS"	2002	1	"WASHINGTON"	"Highland Township"	"000120"	0	9	1	8	0	10	9	1	8		9
"KS"	2002	1	"WASHINGTON"	"Independence Township"	"000130"	8	49	9	48	12	45	54	6	48		55
"KS"	2002	1	"WASHINGTON"	"Kimeo Township"	"000140"	15	17	6	26	9	23	32	1	29		32
"KS"	2002	1	"WASHINGTON"	"Lincoln Township"	"000150"	10	23	1	32	7	22	33	1	29		33
"KS"	2002	1	"WASHINGTON"	"Linn Township"	"000160"	68	175	57	183	103	138	220	29	196		220
"KS"	2002	1	"WASHINGTON"	"Little Blue Township"	"000170"	14	29	15	27	19	21	43	7	32		43
"KS"	2002	1	"WASHINGTON"	"Logan Township"	"000180"	16	30	16	29	26	22	42	5	41		43
"KS"	2002	1	"WASHINGTON"	"Lowe Township"	"000190"	3	27	3	26	5	25	30	2	28		30
"KS"	2002	1	"WASHINGTON"	"Mill Creek Township"	"000200"	32	70	25	77	39	63	90	12	83		89
"KS"	2002	1	"WASHINGTON"	"PROVISIONAL"	"999999"	0	8	2	6	2	7	8	0	7		9
"KS"	2002	1	"WASHINGTON"	"Sheridan Township"	"000210"	12	30	11	31	10	30	40	3	39		41
"KS"	2002	1	"WASHINGTON"	"Sherman Township"	"000220"	30	79	22	88	36	73	102	12	93		102
"KS"	2002	1	"WASHINGTON"	"Strawberry Township"	"000230"	10	40	8	40	19	32	44	5	42		47
"KS"	2002	1	"WASHINGTON"	"Union Township"	"000240"	7	10	7	12	9	9	18	3	16		18
"KS"	2002	1	"WASHINGTON"	"Washington City Exclave"	"00026B"	0	0	0	0	0			0	0		0
"KS"	2002	1	"WASHINGTON"	"Washington City"	"00026A"	176	277	151	303	249	204	407	61	366		421
"KS"	2002	1	"WASHINGTON"	"Washington Township Rural Enclave"	"00025B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"WASHINGTON"	"Washington Township"	"00025A"	18	65	16	64	21	58	82	3	79		81
"KS"	2002	1	"WICHITA"	"ADVANCE"	"999998"	10	36	18	31	18	33	45	13	35		49
