state	year	county	precinct	g2002_GOV_tv	g2002_GOV_rv	g2002_GOV_dv	g2002_USS_tv	g2002_USS_rv	g2002_USS_dv
"GA"	2002	"Screven County"	"CO SCH BUS SHOP"	127	53	74	129	53	75
"GA"	2002	"Screven County"	"CULVER'S STORE"	420	145	270	416	126	285
"GA"	2002	"Screven County"	"FOY'S STORE"	105	22	80	103	24	76
"GA"	2002	"Screven County"	"GRINER'S STORE"	122	91	30	121	80	41
"GA"	2002	"Screven County"	"HILTONIA"	317	124	185	318	111	198
"GA"	2002	"Screven County"	"HUNTERS"	178	109	69	180	104	74
"GA"	2002	"Screven County"	"JACKSON CHURCH"	198	131	65	200	116	84
"GA"	2002	"Screven County"	"NEWINGTON"	359	177	179	364	177	179
"GA"	2002	"Screven County"	"ROCKY FORD"	258	149	108	260	123	134
"GA"	2002	"Screven County"	"SR CITIZENS CTR"	400	141	253	399	136	255
"GA"	2002	"Screven County"	"SYLVANIA"	504	295	200	503	281	218
"GA"	2002	"Seminole County"	"PRECINCT 1"	426	217	194	432	204	220
"GA"	2002	"Seminole County"	"PRECINCT 2"	418	235	171	418	197	216
"GA"	2002	"Seminole County"	"PRECINCT 3"	245	42	195	245	42	202
"GA"	2002	"Seminole County"	"PRECINCT 4"	386	211	168	390	183	199
"GA"	2002	"Seminole County"	"PRECINCT 5"	417	244	163	416	232	181
"GA"	2002	"Spalding County"	"1 - WEST GRIFFIN SCHOOL"	371	42	323	365	41	321
"GA"	2002	"Spalding County"	"10 - CARVER ROAD"	1356	1003	330	1354	949	393
"GA"	2002	"Spalding County"	"11 - ORCHARD HILL"	1089	720	343	1086	674	387
"GA"	2002	"Spalding County"	"12 - ZETELLA"	460	308	140	462	294	160
"GA"	2002	"Spalding County"	"13 - BIRDIE"	742	565	168	744	540	195
"GA"	2002	"Spalding County"	"14 - WOODROOF"	472	314	144	470	299	165
"GA"	2002	"Spalding County"	"15 - BLALOCK"	251	188	57	252	182	65
"GA"	2002	"Spalding County"	"16 - GARY REID"	693	320	361	689	301	384
"GA"	2002	"Spalding County"	"17 - AMBUCS PARK"	276	179	84	279	162	111
"GA"	2002	"Spalding County"	"18 - JORDAN"	430	62	365	429	53	374
"GA"	2002	"Spalding County"	"19 - 1ST ASSEMBLY OF GOD"	717	530	175	719	515	194
"GA"	2002	"Spalding County"	"2 - FAIRMOUNT"	498	61	431	493	41	448
"GA"	2002	"Spalding County"	"3 - LIBRARY"	1123	847	262	1122	792	317
"GA"	2002	"Spalding County"	"5 - STUCKEY"	862	509	329	863	497	361
"GA"	2002	"Spalding County"	"6 - CITY PARK GYM"	453	118	330	450	108	338
"GA"	2002	"Spalding County"	"7 - ARMORY"	719	549	167	722	528	192
"GA"	2002	"Spalding County"	"9 - CABIN CREEK"	1193	766	393	1198	763	412
"GA"	2002	"Stephens County"	"BIG SMITH"	800	494	286	796	474	309
"GA"	2002	"Stephens County"	"BROAD RIVER"	290	177	108	288	166	121
"GA"	2002	"Stephens County"	"CURRAHEE"	186	113	67	187	110	73
"GA"	2002	"Stephens County"	"MARTIN"	297	148	141	297	139	149
"GA"	2002	"Stephens County"	"TOCCOA 1"	1076	593	463	1072	579	477
"GA"	2002	"Stephens County"	"TOCCOA 2"	842	459	375	847	491	348
"GA"	2002	"Stephens County"	"TOCCOA 3"	1199	769	401	1201	786	403
"GA"	2002	"Stephens County"	"WOLF PIT"	736	442	283	742	438	292
"GA"	2002	"Stewart County"	"LOUVALE"	146	29	116	145	26	118
"GA"	2002	"Stewart County"	"LUMPKIN"	410	120	284	406	112	288
"GA"	2002	"Stewart County"	"OMAHA"	91	19	69	89	25	63
"GA"	2002	"Stewart County"	"RICHLAND"	449	165	280	444	162	271
"GA"	2002	"Sumter County"	"AMERICUS"	4277	1719	2483	4265	1884	2338
"GA"	2002	"Sumter County"	"ANDERSONVILLE"	187	100	82	188	100	83
"GA"	2002	"Sumter County"	"CHAMBLISS"	366	210	152	366	222	144
"GA"	2002	"Sumter County"	"CONCORD"	216	161	53	216	166	50
"GA"	2002	"Sumter County"	"HUNTINGTON"	128	69	56	127	71	55
"GA"	2002	"Sumter County"	"LESLIE"	640	298	328	637	297	335
"GA"	2002	"Sumter County"	"PLAINS"	524	211	308	519	225	284
"GA"	2002	"Sumter County"	"SUMTER CITY"	151	62	87	149	61	87
"GA"	2002	"Sumter County"	"THOMSON"	131	67	63	127	68	59
"GA"	2002	"Talbot County"	"BOX SPRINGS"	174	80	91	173	76	90
"GA"	2002	"Talbot County"	"FLINT HILL"	399	128	266	396	118	274
"GA"	2002	"Talbot County"	"GENEVA"	186	72	112	184	66	114
"GA"	2002	"Talbot County"	"JUNCTION CITY"	136	23	110	135	19	115
"GA"	2002	"Talbot County"	"ONEAL"	203	73	129	203	72	126
"GA"	2002	"Talbot County"	"PRATTSBURG"	66	20	44	65	22	43
"GA"	2002	"Talbot County"	"TALBOTTON"	366	78	282	373	86	285
"GA"	2002	"Talbot County"	"VALLEY"	360	138	218	358	115	237
"GA"	2002	"Taliaferro County"	"CRAWFORDVILLE"	370	122	244	369	129	233
"GA"	2002	"Taliaferro County"	"SHARON"	107	28	78	105	31	71
"GA"	2002	"Tattnall County"	"1"	293	190	95	293	165	122
"GA"	2002	"Tattnall County"	"10"	160	113	44	157	97	60
"GA"	2002	"Tattnall County"	"11"	211	161	47	210	138	70
"GA"	2002	"Tattnall County"	"12"	364	265	97	363	234	124
"GA"	2002	"Tattnall County"	"13"	381	266	114	380	227	149
"GA"	2002	"Tattnall County"	"14"	104	62	40	105	52	52
"GA"	2002	"Tattnall County"	"15"	529	244	275	536	228	304
"GA"	2002	"Tattnall County"	"2"	79	55	23	81	50	31
"GA"	2002	"Tattnall County"	"3"	405	230	169	404	195	202
"GA"	2002	"Tattnall County"	"4"	143	81	61	141	70	67
"GA"	2002	"Tattnall County"	"5"	631	408	217	643	350	284
"GA"	2002	"Tattnall County"	"6"	251	102	146	247	83	160
"GA"	2002	"Tattnall County"	"7"	307	225	82	307	188	117
"GA"	2002	"Tattnall County"	"8"	214	181	32	216	154	58
"GA"	2002	"Tattnall County"	"9"	177	121	54	175	102	72
"GA"	2002	"Taylor County"	"PRECINCT #1"	342	60	278	349	49	298
"GA"	2002	"Taylor County"	"PRECINCT #2"	261	156	103	266	139	127
"GA"	2002	"Taylor County"	"PRECINCT #3"	112	75	34	109	64	42
"GA"	2002	"Taylor County"	"PRECINCT #4"	102	59	41	102	57	45
"GA"	2002	"Taylor County"	"PRECINCT #5"	583	429	148	584	407	177
"GA"	2002	"Taylor County"	"PRECINCT #6"	705	343	328	708	318	386
"GA"	2002	"Telfair County"	"HELENA"	356	221	133	358	184	170
"GA"	2002	"Telfair County"	"JACKSONVILLE"	267	148	116	265	131	134
"GA"	2002	"Telfair County"	"LUMBER CITY"	404	235	162	411	188	215
"GA"	2002	"Telfair County"	"MCRAE"	942	508	421	947	454	484
"GA"	2002	"Telfair County"	"MILAN"	384	290	91	383	241	136
"GA"	2002	"Telfair County"	"SCOTLAND"	152	83	66	151	85	65
"GA"	2002	"Terrell County"	"BRONWOOD"	361	156	203	354	141	204
"GA"	2002	"Terrell County"	"DAWSON"	996	341	648	988	314	669
"GA"	2002	"Terrell County"	"GRAVES"	211	124	87	211	116	94
"GA"	2002	"Terrell County"	"HEROD-DOVER"	106	66	40	105	65	38
"GA"	2002	"Terrell County"	"PARROTT"	185	97	86	184	87	94
"GA"	2002	"Terrell County"	"SASSER"	501	258	236	501	255	241
"GA"	2002	"Thomas County"	"BARWICK"	188	109	76	190	105	83
"GA"	2002	"Thomas County"	"BOSTON"	528	233	284	527	217	301
"GA"	2002	"Thomas County"	"CENTRAL"	723	396	310	725	358	356
"GA"	2002	"Thomas County"	"COOLIDGE"	290	161	120	293	156	133
"GA"	2002	"Thomas County"	"DOUGLASS"	508	89	411	505	82	420
"GA"	2002	"Thomas County"	"ELLABELLE"	349	232	111	351	183	163
"GA"	2002	"Thomas County"	"FIRE STATION"	535	351	173	536	348	181
"GA"	2002	"Thomas County"	"GATLIN CREEK"	759	521	227	760	469	286
"GA"	2002	"Thomas County"	"HARPER"	543	136	401	542	138	395
"GA"	2002	"Thomas County"	"JERGER"	757	450	300	757	508	243
"GA"	2002	"Thomas County"	"MEIGS"	281	139	131	277	134	137
"GA"	2002	"Thomas County"	"MERRILLVILLE"	232	111	117	231	94	134
"GA"	2002	"Thomas County"	"METCALFE"	127	80	45	122	70	51
"GA"	2002	"Thomas County"	"NEW COVENANT"	590	392	192	586	375	205
"GA"	2002	"Thomas County"	"OCHLOCKNEE"	362	232	122	364	216	145
"GA"	2002	"Thomas County"	"PATTEN"	109	79	27	107	70	37
"GA"	2002	"Thomas County"	"PAVO"	264	180	81	263	153	107
"GA"	2002	"Thomas County"	"REMINGTON YMCA"	552	336	203	549	323	220
"GA"	2002	"Thomas County"	"RESOURCE CENTER"	492	34	449	498	33	459
"GA"	2002	"Thomas County"	"SCOTT"	893	574	306	900	566	327
"GA"	2002	"Tift County"	"BRIGHTON"	796	608	178	796	576	213
"GA"	2002	"Tift County"	"BROOKFIELD"	521	394	114	523	358	156
"GA"	2002	"Tift County"	"CHULA"	556	427	117	556	411	142
"GA"	2002	"Tift County"	"DOCIA"	376	288	81	379	304	74
"GA"	2002	"Tift County"	"ELDORADO"	295	220	73	297	210	85
"GA"	2002	"Tift County"	"JAYCEE"	560	60	488	559	69	483
"GA"	2002	"Tift County"	"OMEGA"	250	159	87	250	156	89
"GA"	2002	"Tift County"	"TIFTON LODGE"	869	570	288	873	556	308
"GA"	2002	"Tift County"	"TIFTON NE"	1080	677	386	1088	721	362
"GA"	2002	"Tift County"	"TIFTON NW"	944	649	280	949	675	269
"GA"	2002	"Tift County"	"TIFTON SO"	534	168	361	528	166	354
"GA"	2002	"Tift County"	"TY TY"	346	215	124	345	227	117
"GA"	2002	"Toombs County"	"1192ND"	145	115	27	146	103	40
"GA"	2002	"Toombs County"	"1403RD"	136	94	42	135	77	57
"GA"	2002	"Toombs County"	"1521ST"	185	142	41	186	115	67
"GA"	2002	"Toombs County"	"1536-1"	791	530	250	795	473	312
"GA"	2002	"Toombs County"	"1536-2"	426	343	75	426	310	111
"GA"	2002	"Toombs County"	"1715TH"	195	156	35	197	149	45
"GA"	2002	"Toombs County"	"1770TH"	85	68	14	85	52	31
"GA"	2002	"Toombs County"	"1823RD"	445	349	90	447	330	112
"GA"	2002	"Toombs County"	"39TH"	179	130	41	179	102	73
"GA"	2002	"Toombs County"	"43RD"	375	269	99	369	227	137
"GA"	2002	"Toombs County"	"51-1"	746	307	427	749	278	463
"GA"	2002	"Toombs County"	"51-2"	465	342	117	464	320	138
"GA"	2002	"Toombs County"	"51-3"	799	564	221	799	563	227
"GA"	2002	"Toombs County"	"51-4"	659	465	187	663	449	211
"GA"	2002	"Towns County"	"HIAWASSEE - 990"	947	561	369	954	578	364
"GA"	2002	"Towns County"	"MACEDONIA - S51"	947	523	400	955	551	392
"GA"	2002	"Towns County"	"TATE CITY - 1581"	21	15	6	21	15	6
"GA"	2002	"Towns County"	"YOUNG HARRIS - 1468"	882	482	381	883	483	387
"GA"	2002	"Treutlen County"	"BLACKVILLE"	108	84	23	108	84	24
"GA"	2002	"Treutlen County"	"GILLIS SPRINGS"	67	44	20	68	41	26
"GA"	2002	"Treutlen County"	"LOTHAIR"	147	108	38	146	83	59
"GA"	2002	"Treutlen County"	"OGLETHORPE"	91	59	30	91	57	34
"GA"	2002	"Treutlen County"	"ORLAND"	122	100	21	122	88	34
"GA"	2002	"Treutlen County"	"SOPERTON"	863	455	395	867	412	446
"GA"	2002	"Troup County"	"01 CALLAWAY AUDITORIUM"	1510	1112	377	1511	1070	433
"GA"	2002	"Troup County"	"02 ADMIN BLDG"	671	272	385	665	249	405
"GA"	2002	"Troup County"	"03 ARMORY"	942	533	399	944	477	453
"GA"	2002	"Troup County"	"04 SERVICE CENTER"	602	27	569	597	25	569
"GA"	2002	"Troup County"	"05 WEST POINT"	606	179	423	609	191	410
"GA"	2002	"Troup County"	"06 HOGANSVILLE"	847	428	397	845	399	430
"GA"	2002	"Troup County"	"07 EAST VERNON"	1004	720	267	1001	703	294
"GA"	2002	"Troup County"	"08 ROSEMONT"	996	763	219	995	708	276
"GA"	2002	"Troup County"	"09 MOUNTVILLE"	422	270	138	427	257	163
"GA"	2002	"Troup County"	"10 MCLENDON"	1001	743	238	1004	685	312
"GA"	2002	"Troup County"	"11 LONG CANE"	910	628	266	912	617	288
"GA"	2002	"Troup County"	"12 GARDNER NEWMAN"	593	383	201	592	364	222
"GA"	2002	"Troup County"	"13 GRAY HILL"	473	295	172	471	289	173
"GA"	2002	"Troup County"	"14 LEE'S CROSSING"	347	222	121	345	208	133
"GA"	2002	"Troup County"	"15 HIGHLAND"	329	160	167	330	140	187
"GA"	2002	"Troup County"	"16 NORTHSIDE"	833	575	247	834	565	264
"GA"	2002	"Turner County"	"ASHBURN"	1115	518	583	1122	483	632
"GA"	2002	"Turner County"	"REBECCA"	199	135	62	198	122	73
"GA"	2002	"Turner County"	"SYCAMORE"	559	409	148	562	355	207
"GA"	2002	"Twiggs County"	"BLUFF"	262	50	207	269	53	213
"GA"	2002	"Twiggs County"	"HAMMOCK"	168	125	37	169	117	48
"GA"	2002	"Twiggs County"	"HIGGSVILLE"	437	318	116	435	273	161
"GA"	2002	"Twiggs County"	"JEFFERSONVILLE"	650	242	392	658	223	424
"GA"	2002	"Twiggs County"	"MCDONALD"	60	25	34	58	18	40
"GA"	2002	"Twiggs County"	"PEARSON"	402	162	229	404	163	235
"GA"	2002	"Twiggs County"	"SHADY GROVE"	370	171	191	380	145	228
"GA"	2002	"Twiggs County"	"SMITH"	394	224	162	397	205	184
"GA"	2002	"Twiggs County"	"TARVERSVILLE"	2	2	0	2	2	0
"GA"	2002	"Twiggs County"	"WARE"	24	15	9	24	13	10
"GA"	2002	"Union County"	"BLAIRSVILLE"	712	364	327	725	358	353
"GA"	2002	"Union County"	"CHOESTOE"	351	227	116	354	231	117
"GA"	2002	"Union County"	"COOSA"	696	483	198	701	483	203
"GA"	2002	"Union County"	"DOOLEY"	322	186	120	320	200	113
"GA"	2002	"Union County"	"GUMLOG"	513	316	189	524	300	214
"GA"	2002	"Union County"	"IVY LOG"	411	244	157	418	259	157
"GA"	2002	"Union County"	"JONES CREEK"	452	278	165	458	259	192
"GA"	2002	"Union County"	"OWLTOWN"	434	244	181	434	247	185
"GA"	2002	"Union County"	"PAT COLWELL"	431	258	163	434	258	167
"GA"	2002	"Union County"	"SUCHES"	223	156	56	221	147	69
"GA"	2002	"Union County"	"TRACKROCK"	351	206	139	349	198	144
"GA"	2002	"Upson County"	"ATWATER"	478	317	151	477	325	141
"GA"	2002	"Upson County"	"FLINT"	294	193	93	294	201	90
"GA"	2002	"Upson County"	"LINCOLN PARK"	256	20	232	258	19	233
"GA"	2002	"Upson County"	"REDBONE"	1547	943	582	1549	922	607
"GA"	2002	"Upson County"	"REEVES"	385	299	83	387	300	85
"GA"	2002	"Upson County"	"SALEM"	212	12	198	215	15	198
"GA"	2002	"Upson County"	"THE JUG"	161	68	91	159	70	87
"GA"	2002	"Upson County"	"THE ROCK"	182	113	63	183	112	67
"GA"	2002	"Upson County"	"TOWN"	2433	1393	998	2440	1399	1016
"GA"	2002	"Upson County"	"YATESVILLE"	343	228	111	345	212	131
"GA"	2002	"Walker County"	"0869 CHESTNUT FLAT"	487	300	178	491	279	204
"GA"	2002	"Walker County"	"0871 LAFAYETTE"	1623	1007	564	1625	943	649
"GA"	2002	"Walker County"	"0881 POND SPRINGS"	700	449	228	704	426	260
"GA"	2002	"Walker County"	"0943 WILSON"	240	168	65	240	148	87
"GA"	2002	"Walker County"	"0944 PEAVINE"	1119	703	389	1112	660	440
"GA"	2002	"Walker County"	"0953 EAST ARMUCHEE"	247	173	67	248	159	82
"GA"	2002	"Walker County"	"0960 CANE CREEK"	457	295	150	455	254	194
"GA"	2002	"Walker County"	"1053 WEST ARMUCHEE"	148	79	63	146	80	62
"GA"	2002	"Walker County"	"1161 MOUNTAIN"	309	191	109	309	201	101
"GA"	2002	"Walker County"	"1501 CHATTANOOGA VALLEY"	1142	724	389	1144	684	441
"GA"	2002	"Walker County"	"1800 DAUGHERTY"	78	43	32	77	38	38
"GA"	2002	"Walker County"	"1808 CEDAR GROVE"	164	107	54	164	91	73
"GA"	2002	"Walker County"	"1809 KENSINGTON"	261	156	101	260	140	116
"GA"	2002	"Walker County"	"1812 ROSSVILLE"	1753	1005	704	1747	1006	709
"GA"	2002	"Walker County"	"1818 CHICKAMAUGA"	1387	866	499	1386	805	571
"GA"	2002	"Walker County"	"1851 FAIRYLAND"	583	391	185	585	452	129
"GA"	2002	"Walker County"	"1893 FAIRVIEW"	863	480	365	861	469	381
"GA"	2002	"Walker County"	"1898 WALLACEVILLE"	665	404	250	659	382	267
"GA"	2002	"Walton County"	"BAY CREEK 424"	611	446	140	615	468	134
"GA"	2002	"Walton County"	"BETWEEN 415"	940	654	252	943	682	251
"GA"	2002	"Walton County"	"BLASINGAME 503"	379	255	115	378	249	127
"GA"	2002	"Walton County"	"BOLD SPRINGS 1663"	901	682	191	901	700	185
"GA"	2002	"Walton County"	"BROKEN ARROW 423"	943	677	229	941	674	242
"GA"	2002	"Walton County"	"CAMPTON 250"	719	482	220	721	479	227
"GA"	2002	"Walton County"	"EAST MONROE 425"	743	416	304	739	391	339
"GA"	2002	"Walton County"	"GOOD HOPE 559"	507	333	155	507	322	176
"GA"	2002	"Walton County"	"GRATIS 414"	339	228	104	339	215	118
"GA"	2002	"Walton County"	"JERSEY 502"	468	350	103	469	355	107
"GA"	2002	"Walton County"	"LOGANVILLE NORTH 417"	1259	883	335	1267	908	332
"GA"	2002	"Walton County"	"LOGANVILLE SOUTH 421"	1305	959	314	1305	993	293
"GA"	2002	"Walton County"	"MOUNTAIN 454"	302	206	95	302	194	104
"GA"	2002	"Walton County"	"NORTH MONROE 420"	1093	490	575	1092	480	592
"GA"	2002	"Walton County"	"SOCIAL CIRCLE 418"	1092	564	499	1096	568	511
"GA"	2002	"Walton County"	"SOUTH MONROE 419"	1306	876	399	1302	858	432
"GA"	2002	"Walton County"	"WALNUT GROVE 416"	652	454	176	655	467	173
"GA"	2002	"Walton County"	"WEST WALTON 422"	1160	886	239	1159	911	230
"GA"	2002	"Walton County"	"WHATLEY 1675"	359	239	114	360	229	128
"GA"	2002	"Ware County"	"1231 - 150(B)"	1363	1032	319	1360	1002	349
"GA"	2002	"Ware County"	"1231 - 150(C)"	294	225	66	293	219	71
"GA"	2002	"Ware County"	"1231 - 151"	1180	956	216	1181	956	216
"GA"	2002	"Ware County"	"BEACH-BICKLEY"	143	112	29	143	112	31
"GA"	2002	"Ware County"	"DISTRICT 1"	811	93	700	803	107	685
"GA"	2002	"Ware County"	"DISTRICT 2"	1589	965	598	1591	968	613
"GA"	2002	"Ware County"	"HAYWOOD"	187	156	30	187	151	35
"GA"	2002	"Ware County"	"JAMESTOWN"	542	462	76	545	429	109
"GA"	2002	"Ware County"	"MANOR"	190	137	52	191	135	55
"GA"	2002	"Ware County"	"MILLWOOD"	154	125	25	156	121	32
"GA"	2002	"Ware County"	"WARESBORO"	308	274	29	306	257	43
"GA"	2002	"Warren County"	"BEALL SPGS"	222	91	127	219	87	131
"GA"	2002	"Warren County"	"CAMAK"	168	80	83	168	77	85
"GA"	2002	"Warren County"	"NORWOOD"	181	61	120	182	57	122
"GA"	2002	"Warren County"	"PANHANDLE"	48	32	16	48	34	14
"GA"	2002	"Warren County"	"RICKETSON"	129	80	44	132	82	46
"GA"	2002	"Warren County"	"WARRENTON"	764	294	458	766	293	466
"GA"	2002	"Washington County"	"DAVISBORO"	305	137	161	301	115	175
"GA"	2002	"Washington County"	"DEEPSTEP"	234	146	84	234	130	101
"GA"	2002	"Washington County"	"HARRISON"	414	211	196	416	207	202
"GA"	2002	"Washington County"	"OCONEE"	269	117	150	272	115	157
"GA"	2002	"Washington County"	"RIDDLEVILLE"	276	168	106	266	157	106
"GA"	2002	"Washington County"	"SANDERSVILLE"	2090	990	1078	2085	890	1179
"GA"	2002	"Washington County"	"TENNILLE"	782	354	415	780	346	422
"GA"	2002	"Washington County"	"WARTHEN"	294	170	120	296	153	141
"GA"	2002	"Wayne County"	"1A ODUM"	462	322	133	463	273	187
"GA"	2002	"Wayne County"	"1B MADRAY SPRINGS"	390	268	117	386	232	151
"GA"	2002	"Wayne County"	"1C OGLETHORPE"	605	456	146	604	393	204
"GA"	2002	"Wayne County"	"2A SCREVEN"	522	307	208	520	274	244
"GA"	2002	"Wayne County"	"2B RITCH"	123	83	38	123	67	55
"GA"	2002	"Wayne County"	"2C EMPIRE"	353	253	95	356	214	141
"GA"	2002	"Wayne County"	"2D RED HILL"	287	194	87	286	160	119
"GA"	2002	"Wayne County"	"3A ALTAMAHA"	666	446	200	665	402	251
"GA"	2002	"Wayne County"	"3B GARDI"	278	161	110	282	139	139
"GA"	2002	"Wayne County"	"3C MT PLEASANT"	103	75	27	106	70	35
"GA"	2002	"Wayne County"	"4A VFW"	321	41	272	324	34	281
"GA"	2002	"Wayne County"	"4B PINE ST"	278	94	179	281	86	190
"GA"	2002	"Wayne County"	"5A ARMORY"	758	491	256	758	453	296
"GA"	2002	"Wayne County"	"5B REC CENTER"	576	388	182	575	385	185
"GA"	2002	"Wayne County"	"5C EAST JESUP"	220	150	68	222	150	71
"GA"	2002	"Webster County"	"GOOSEBERRY"	107	63	44	107	50	57
"GA"	2002	"Webster County"	"PRESTON1"	301	140	155	297	120	173
"GA"	2002	"Webster County"	"PRESTON3"	102	73	29	101	56	45
"GA"	2002	"Webster County"	"WESTON"	208	75	132	211	56	153
"GA"	2002	"Wheeler County"	"ALAMO"	649	393	254	652	373	276
"GA"	2002	"Wheeler County"	"GLENWOOD"	487	281	203	487	258	226
"GA"	2002	"Wheeler County"	"MCARTHUR"	91	67	23	90	55	34
"GA"	2002	"White County"	"BLUE CREEK"	622	412	189	624	433	183
"GA"	2002	"White County"	"BLUE RIDGE"	265	174	85	263	161	98
"GA"	2002	"White County"	"HELEN"	194	110	81	193	116	75
"GA"	2002	"White County"	"MOSSY CREEK"	696	475	201	694	463	224
"GA"	2002	"White County"	"MT. YONAH"	1068	682	369	1073	687	377
"GA"	2002	"White County"	"NACOOCHEE"	668	378	277	667	406	249
"GA"	2002	"White County"	"ROBERTSTOWN"	166	100	64	167	101	65
"GA"	2002	"White County"	"SHOAL CREEK"	519	318	176	522	310	200
"GA"	2002	"White County"	"TESNATEE"	369	244	119	374	246	125
"GA"	2002	"White County"	"TOWN CREEK"	493	319	160	496	327	162
"GA"	2002	"White County"	"WHITE CREEK"	473	338	127	475	311	157
"GA"	2002	"Whitfield County"	"1A"	454	282	162	456	261	190
"GA"	2002	"Whitfield County"	"2A"	1059	741	296	1061	768	283
"GA"	2002	"Whitfield County"	"3A"	870	577	275	873	562	300
"GA"	2002	"Whitfield County"	"4A"	1076	753	312	1076	724	342
"GA"	2002	"Whitfield County"	"5A"	362	162	191	366	145	213
"GA"	2002	"Whitfield County"	"6A"	295	126	161	294	117	174
"GA"	2002	"Whitfield County"	"ANTIOCH"	504	314	171	505	279	207
"GA"	2002	"Whitfield County"	"CARBONDALE"	495	339	144	492	306	177
"GA"	2002	"Whitfield County"	"COHUTTA"	394	255	122	395	239	145
"GA"	2002	"Whitfield County"	"DUG GAP"	1171	858	290	1170	812	347
"GA"	2002	"Whitfield County"	"EASTSIDE"	457	315	131	454	292	154
"GA"	2002	"Whitfield County"	"FINCHER"	638	426	194	637	366	258
"GA"	2002	"Whitfield County"	"GROVE LEVEL"	626	437	182	626	397	224
"GA"	2002	"Whitfield County"	"LOWER TENTH"	319	261	53	318	244	71
"GA"	2002	"Whitfield County"	"MILL CREEK"	425	319	101	423	284	136
"GA"	2002	"Whitfield County"	"NINTH"	698	509	171	702	470	222
"GA"	2002	"Whitfield County"	"PLEASANT GROVE"	1390	985	383	1395	932	448
"GA"	2002	"Whitfield County"	"TILTON"	214	152	53	214	146	61
"GA"	2002	"Whitfield County"	"TRICHUM"	410	317	85	411	300	101
"GA"	2002	"Whitfield County"	"TUNNEL HILL"	1123	776	317	1122	717	379
"GA"	2002	"Whitfield County"	"UPPER TENTH"	264	197	60	264	173	86
"GA"	2002	"Whitfield County"	"VARNELL"	1351	1052	277	1348	1014	317
"GA"	2002	"Whitfield County"	"WESTSIDE"	897	638	238	899	598	287
"GA"	2002	"Wilcox County"	"ABBEVILLE NO"	166	88	78	166	71	94
"GA"	2002	"Wilcox County"	"ABBEVILLE SO"	406	284	118	410	253	154
"GA"	2002	"Wilcox County"	"PINEVIEW #2"	267	129	135	263	121	142
"GA"	2002	"Wilcox County"	"PITTS #3"	353	251	97	361	215	145
"GA"	2002	"Wilcox County"	"ROCHELLE NO"	187	41	144	190	40	148
"GA"	2002	"Wilcox County"	"ROCHELLE SO"	439	337	96	439	305	126
"GA"	2002	"Wilkes County"	"1"	607	222	376	608	229	371
"GA"	2002	"Wilkes County"	"2A"	603	368	226	610	372	231
"GA"	2002	"Wilkes County"	"2B"	237	124	107	232	132	100
"GA"	2002	"Wilkes County"	"3A"	406	130	270	402	130	266
"GA"	2002	"Wilkes County"	"3B"	354	133	216	348	131	209
"GA"	2002	"Wilkes County"	"4A"	471	268	195	470	260	207
"GA"	2002	"Wilkes County"	"4B"	368	164	197	366	164	193
"GA"	2002	"Wilkinson County"	"BLOODWORTH"	139	110	23	139	97	40
"GA"	2002	"Wilkinson County"	"GRIFFIN"	93	64	29	96	58	38
"GA"	2002	"Wilkinson County"	"HIGH HILL"	91	59	31	92	53	38
"GA"	2002	"Wilkinson County"	"IRWINTON"	393	162	225	396	160	230
"GA"	2002	"Wilkinson County"	"IVEY"	423	287	129	422	281	138
"GA"	2002	"Wilkinson County"	"LORD-PASSMORE"	360	130	227	358	113	243
"GA"	2002	"Wilkinson County"	"MIDWAY"	376	89	284	376	74	300
"GA"	2002	"Wilkinson County"	"RAMAH"	724	300	412	729	276	442
"GA"	2002	"Wilkinson County"	"TURKEY CREEK"	200	120	80	203	106	94
"GA"	2002	"Worth County"	"BRIDGEBORO"	431	284	141	434	283	145
"GA"	2002	"Worth County"	"COUNTY LINE"	217	140	73	221	149	65
"GA"	2002	"Worth County"	"DOLES"	153	103	47	155	106	48
"GA"	2002	"Worth County"	"GORDY"	153	113	34	153	105	48
"GA"	2002	"Worth County"	"ISABELLA"	435	329	103	437	314	116
"GA"	2002	"Worth County"	"MINTON"	198	142	56	200	139	57
"GA"	2002	"Worth County"	"OAKFIELD"	75	39	36	76	39	36
"GA"	2002	"Worth County"	"PINEY WOODS"	74	26	47	74	27	47
"GA"	2002	"Worth County"	"POULAN"	301	190	101	301	167	132
"GA"	2002	"Worth County"	"RED ROCK"	349	222	120	351	216	132
"GA"	2002	"Worth County"	"SCOOTERVILLE"	193	136	57	194	132	62
"GA"	2002	"Worth County"	"SHINGLER"	205	142	60	205	130	72
"GA"	2002	"Worth County"	"SUMNER"	252	158	90	248	130	115
"GA"	2002	"Worth County"	"SYLVESTER"	691	210	472	691	214	469
"GA"	2002	"Worth County"	"SYLVESTER E"	599	420	168	601	415	176
"GA"	2002	"Worth County"	"WARWICK"	286	161	119	287	164	117
