state	year	fips	county_code	precinct_code	county	precinct	cd	ld	sd	g2008_REG_tv	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"VA"	2008	700317	51700	317	"NEWPORT NEWS CITY"	"WASHINGTON"	14	120	21	755	453	1	456	434	6	446	428		432
"VA"	2008	700320	51700	320	"NEWPORT NEWS CITY"	"WATKINS"	10	118	1	3156	899	1159	2090	1184	835	2050	789	1156	1983
"VA"	2008		51700	204	"NEWPORT NEWS CITY"	"WELLESLEY"	10	119	10	2019	736	664	1420	899	462	1386	564	690	1300
"VA"	2008	700318	51700	318	"NEWPORT NEWS CITY"	"WILSON"	14	120	21	1455	879	66	948	885	39	927	865		883
"VA"	2008	700109	51700	109	"NEWPORT NEWS CITY"	"WINDSOR"	10	118	10	2185	793	542	1347	905	398	1325	673	581	1280
"VA"	2008	700216	51700	216	"NEWPORT NEWS CITY"	"YATES"	10	119	10	1824	530	722	1266	721	524	1256	409	786	1213
"VA"	2008	710512	51710	512	"NORFOLK CITY"	"AZALEA GARDENS"	13	111	46	1544	537	533	1075	706	348	1062	560	481	1041
"VA"	2008	710301	51710	301	"NORFOLK CITY"	"BALLENTINE"	14	113	45	2819	1629	171	1811	1625	132	1786	1316		1333
"VA"	2008	710406	51710	406	"NORFOLK CITY"	"BARRON BLACK"	13	20	46	1817	692	547	1251	841	375	1227	698	507	1206
"VA"	2008	710501	51710	501	"NORFOLK CITY"	"BAYVIEW SCHOOL"	13	111	46	3301	1101	951	2077	1346	672	2039	1061	942	2006
"VA"	2008	710402	51710	402	"NORFOLK CITY"	"BERKLEY"	14	104	45	2033	1423	18	1441	1388	14	1410	1152		1153
"VA"	2008	710303	51710	303	"NORFOLK CITY"	"BOWLING PARK"	14	115	45	3174	1910	40	1957	1848	48	1911	1522		1531
"VA"	2008	710403	51710	403	"NORFOLK CITY"	"BRAMBLETON"	14	115	45	1084	656	5	663	625	13	650	499		500
"VA"	2008	710404	51710	404	"NORFOLK CITY"	"CAMPOSTELLA"	14	115	45	2456	1629	30	1662	1597	29	1635	1363		1363
"VA"	2008	710405	51710	405	"NORFOLK CITY"	"CHESTERFIELD"	14	115	45	2187	1487	34	1522	1454	42	1503	1226		1226
"VA"	2008	710211	51710	211	"NORFOLK CITY"	"CHRYSLER MUSEUM"	14	104	45	2485	876	638	1534	1090	401	1518	973		1022
"VA"	2008	710304	51710	304	"NORFOLK CITY"	"COLEMAN PLACE SCHOOL"	14	113	45	1466	781	186	973	833	125	960	762		772
"VA"	2008	710511	51710	511	"NORFOLK CITY"	"CROSSROADS"	13	111	46	2837	963	856	1853	1231	558	1816	971	805	1780
"VA"	2008	710503	51710	503	"NORFOLK CITY"	"EAST OCEAN VIEW"	13	111	46	3221	1062	623	1718	1216	428	1678	976	681	1661
"VA"	2008	710408	51710	408	"NORFOLK CITY"	"EASTON"	13	115	45	2813	1059	734	1818	1235	524	1785	1027	713	1746
"VA"	2008	710409	51710	409	"NORFOLK CITY"	"FAIRLAWN"	13	115	45	2030	800	620	1434	997	396	1411	794	581	1376
"VA"	2008	710203	51710	203	"NORFOLK CITY"	"GHENT SQUARE"	14	113	45	1328	532	351	894	661	211	881	597		622
"VA"	2008	710101	51710	101	"NORFOLK CITY"	"GRANBY"	14	19	46	3900	1597	755	2374	1813	494	2346	1668		1728
"VA"	2008	710411	51710	411	"NORFOLK CITY"	"HUNTON Y"	14	18	45	961	612	3	615	593	9	605	500		500
"VA"	2008	710204	51710	204	"NORFOLK CITY"	"IMMANUEL"	14	113	45	1396	820	81	908	818	61	891	682		685
"VA"	2008	710412	51710	412	"NORFOLK CITY"	"INGLESIDE"	14	115	45	2313	1392	170	1575	1409	119	1537	1271		1284
"VA"	2008	710205	51710	205	"NORFOLK CITY"	"LAFAYETTE LIBRARY"	14	113	45	1316	506	407	931	625	279	923	571		617
"VA"	2008	710305	51710	305	"NORFOLK CITY"	"LAFAYETTE-WINONA"	14	113	45	2110	1094	223	1329	1126	172	1310	993		1008
"VA"	2008	710207	51710	207	"NORFOLK CITY"	"LAMBERT'S POINT"	14	113	45	1487	876	85	973	869	69	953	719		733
"VA"	2008	710208	51710	208	"NORFOLK CITY"	"LARCHMONT LIBRARY"	13	102	45	946	356	345	704	505	195	704	385	310	695
"VA"	2008	710209	51710	209	"NORFOLK CITY"	"LARCHMONT REC CENTER"	13	102	45	1859	717	535	1272	900	341	1256	715	525	1241
"VA"	2008	710504	51710	504	"NORFOLK CITY"	"LARRYMORE"	13	111	46	2455	934	604	1550	1099	416	1531	904	598	1503
"VA"	2008	710306	51710	306	"NORFOLK CITY"	"LINDENWOOD"	14	113	45	1712	992	101	1097	993	78	1086	827		835
"VA"	2008	710505	51710	505	"NORFOLK CITY"	"LITTLE CREEK"	13	111	46	1853	572	581	1172	762	376	1158	576	555	1132
"VA"	2008	710210	51710	210	"NORFOLK CITY"	"MAURY"	14	113	45	2403	993	506	1514	1129	332	1481	1031		1087
"VA"	2008	710103	51710	103	"NORFOLK CITY"	"NORTHSIDE"	13	111	46	2230	730	728	1481	957	470	1448	726	701	1430
"VA"	2008	710308	51710	308	"NORFOLK CITY"	"NORVIEW METHODIST"	14	113	45	1889	832	413	1263	966	272	1255	870		899
"VA"	2008	710309	51710	309	"NORFOLK CITY"	"NORVIEW MIDDLE SCHOOL"	14	113	45	2771	1503	141	1652	1507	108	1633	1307		1316
"VA"	2008	710506	51710	506	"NORFOLK CITY"	"OCEAN VIEW CENTER"	13	111	46	2794	998	745	1770	1226	496	1746	976	749	1730
"VA"	2008	710102	51710	102	"NORFOLK CITY"	"OCEAN VIEW SCHOOL"	13	111	46	4221	1488	947	2475	1746	635	2419	1453	924	2386
"VA"	2008	710508	51710	508	"NORFOLK CITY"	"OCEANAIR"	13	111	46	2011	839	281	1136	912	183	1116	786	299	1088
"VA"	2008	710201	51710	201	"NORFOLK CITY"	"OLD DOMINION"	13	104	45	1612	604	546	1152	753	377	1138	596	525	1124
"VA"	2008	710212	51710	212	"NORFOLK CITY"	"PARK PLACE"	14	113	45	2140	1324	41	1370	1280	40	1344	1007		1016
"VA"	2008	710413	51710	413	"NORFOLK CITY"	"POPLAR HALLS"	14	115	45	3240	1675	325	2013	1716	245	1983	1508		1535
"VA"	2008	710310	51710	310	"NORFOLK CITY"	"ROSEMONT"	14	113	45	4093	2395	82	2483	2398	56	2471	2080		2084
"VA"	2008	710311	51710	311	"NORFOLK CITY"	"SHERWOOD REC CENTER"	14	21	45	2794	1219	579	1812	1400	368	1789	1259		1301
"VA"	2008	710312	51710	312	"NORFOLK CITY"	"SHERWOOD SCHOOL"	14	113	45	1572	725	302	1044	783	231	1033	700		717
"VA"	2008	710214	51710	214	"NORFOLK CITY"	"STUART"	14	113	45	2741	1313	460	1788	1446	300	1771	1283		1352
"VA"	2008	710215	51710	215	"NORFOLK CITY"	"SUBURBAN PARK"	14	113	46	2278	840	651	1510	1026	438	1488	929		968
"VA"	2008	710302	51710	302	"NORFOLK CITY"	"TANNERS CREEK"	14	113	45	1558	790	205	1007	818	152	988	727		741
"VA"	2008	710509	51710	509	"NORFOLK CITY"	"TARRALLTON"	13	111	46	2814	818	1088	1930	1164	714	1899	828	1043	1872
"VA"	2008	710213	51710	213	"NORFOLK CITY"	"TAYLOR ELEMENTARY SCHOOL"	5	104	45	3122	1277	672	1979	1508	418	1959	96	45	142
"VA"	2008	710510	51710	510	"NORFOLK CITY"	"THIRD PRESBYTERIAN"	13	111	46	2941	900	1130	2054	1292	700	2012	905	1088	1995
"VA"	2008	710104	51710	104	"NORFOLK CITY"	"TITUSTOWN CENTER"	13	16	46	992	545	85	632	525	76	615	479	128	608
"VA"	2008	710105	51710	105	"NORFOLK CITY"	"TUCKER HOUSE"	14	113	46	628	387	39	429	383	34	420	311		313
"VA"	2008	710313	51710	313	"NORFOLK CITY"	"UNION CHAPEL"	14	115	45	1320	757	14	771	736	17	765	614		614
"VA"	2008	710415	51710	415	"NORFOLK CITY"	"UNITED WAY"	5	115	3	2456	1019	531	1563	1160	356	1535	186	119	306
"VA"	2008	710217	51710	217	"NORFOLK CITY"	"WESLEY"	13	111	46	2468	1057	473	1547	1170	318	1516	992	491	1483
"VA"	2008	710218	51710	218	"NORFOLK CITY"	"WILLARD"	14	113	46	2070	732	683	1436	957	459	1427	887		935
"VA"	2008	710414	51710	414	"NORFOLK CITY"	"YOUNG PARK"	14	113	45	2978	1928	13	1947	1862	29	1912	1505		1507
"VA"	2008	710106	51710	106	"NORFOLK CITY"	"ZION GRACE"	13	17	46	3458	1240	906	2164	1523	589	2135	1271	826	2103
"VA"	2008	720001	51720	1	"NORTON CITY"	"EAST WARD"	20	37	44	2472	743	744	1512	1076	398	1495	1226		1276
"VA"	2008	730501	51730	501	"PETERSBURG CITY"	"FIFTH WARD FIRST PRECINCT"	15	85	17	2777	1541	38	1593	1449	53	1522	1197	189	1386
"VA"	2008	730101	51730	101	"PETERSBURG CITY"	"FIRST WARD FIRST PRECINCT"	15	85	17	2659	1335	138	1506	1318	120	1470	990	266	1258
"VA"	2008	730401	51730	401	"PETERSBURG CITY"	"FOURTH WARD FIRST PRECINCT"	15	85	17	3107	1263	235	1521	1267	187	1487	884	400	1284
"VA"	2008	730201	51730	201	"PETERSBURG CITY"	"SECOND WARD FIRST PRECINCT"	15	85	17	3019	1672	188	1887	1668	149	1841	1242	360	1605
"VA"	2008	730701	51730	701	"PETERSBURG CITY"	"SEVENTH WARD FIRST PRECINCT"	15	85	17	2944	1628	135	1794	1588	129	1739	1287	270	1557
"VA"	2008	730601	51730	601	"PETERSBURG CITY"	"SIXTH WARD FIRST PRECINCT"	15	85	17	2768	1493	28	1527	1430	39	1487	1047	162	1209
"VA"	2008	730301	51730	301	"PETERSBURG CITY"	"THIRD WARD FIRST PRECINCT"	15	85	17	3618	1669	448	2151	1747	318	2099	1268	606	1875
"VA"	2008	735001	51735	1	"POQUOSON CITY"	"CENTRAL"	10	116	10	2886	513	1416	1951	913	985	1917	412	1415	1863
"VA"	2008	735002	51735	2	"POQUOSON CITY"	"EASTERN"	10	116	10	3001	480	1596	2110	970	1097	2091	394	1602	2029
"VA"	2008	735003	51735	3	"POQUOSON CITY"	"WESTERN"	10	116	10	2905	460	1551	2036	953	1030	2014	343	1571	1956
"VA"	2008	740011	51740	11	"PORTSMOUTH CITY"	"ELEVEN"	14	102	19	1437	856	3	859	805	14	825	755		759
"VA"	2008	740005	51740	5	"PORTSMOUTH CITY"	"FIVE"	14	104	19	1706	985	10	996	943	18	978	874		890
"VA"	2008	740014	51740	14	"PORTSMOUTH CITY"	"FOURTEEN"	14	104	19	2113	1210	18	1231	1158	24	1196	1054		1064
"VA"	2008	740009	51740	9	"PORTSMOUTH CITY"	"NINE"	14	104	19	1855	904	209	1124	924	144	1086	887		923
"VA"	2008	740019	51740	19	"PORTSMOUTH CITY"	"NINETEEN"	14	104	19	1159	362	390	763	464	265	739	497		543
"VA"	2008	740001	51740	1	"PORTSMOUTH CITY"	"ONE"	14	104	19	2223	752	444	1211	869	292	1192	899		960
"VA"	2008	740007	51740	7	"PORTSMOUTH CITY"	"SEVEN"	14	104	19	1574	722	173	907	757	109	880	718		753
"VA"	2008	740017	51740	17	"PORTSMOUTH CITY"	"SEVENTEEN"	14	104	19	2601	1084	507	1622	1181	371	1577	1207		1277
"VA"	2008	740016	51740	16	"PORTSMOUTH CITY"	"SIXTEEN"	14	104	19	1941	829	374	1214	908	252	1182	905		952
"VA"	2008	740010	51740	10	"PORTSMOUTH CITY"	"TEN"	14	102	14	1303	565	297	874	633	210	860	659		709
"VA"	2008	740013	51740	13	"PORTSMOUTH CITY"	"THIRTEEN"	14	104	19	1627	944	10	955	870	14	898	772		783
"VA"	2008	740030	51740	30	"PORTSMOUTH CITY"	"THIRTY"	14	102	14	1680	412	732	1157	602	523	1144	737		810
"VA"	2008		51740	38	"PORTSMOUTH CITY"	"THIRTY EIGHT"	14	102	21	3712	1998	267	2275	2010	191	2223	1939		1998
"VA"	2008	740035	51740	35	"PORTSMOUTH CITY"	"THIRTY-FIVE"	14	102	14	2168	618	869	1506	889	573	1485	995		1079
"VA"	2008	740034	51740	34	"PORTSMOUTH CITY"	"THIRTY-FOUR"	14	102	14	1709	433	737	1187	686	477	1174	790		869
"VA"	2008		51740	39	"PORTSMOUTH CITY"	"THIRTY-NINE"	14	102	21	3417	1601	662	2278	1724	485	2243	1820		1912
"VA"	2008	740031	51740	31	"PORTSMOUTH CITY"	"THIRTY-ONE"	14	104	14	2635	1017	698	1732	1216	458	1699	1269		1333
"VA"	2008	740099	51740	37	"PORTSMOUTH CITY"	"THIRTY-SEVEN"	14	102	21	3200	1259	685	1957	1419	492	1931	1498		1598
"VA"	2008	740036	51740	36	"PORTSMOUTH CITY"	"THIRTY-SIX"	14	102	14	3606	1134	1331	2479	1571	858	2450	1692		1836
"VA"	2008	740033	51740	33	"PORTSMOUTH CITY"	"THIRTY-THREE"	14	102	14	1263	258	666	935	441	476	928	575		633
"VA"	2008	740032	51740	32	"PORTSMOUTH CITY"	"THIRTY-TWO"	14	104	14	1461	349	630	986	530	432	974	617		660
"VA"	2008	740020	51740	20	"PORTSMOUTH CITY"	"TWENTY"	14	104	19	1584	713	231	953	737	169	923	761		789
"VA"	2008	740028	51740	28	"PORTSMOUTH CITY"	"TWENTY EIGHT"	14	104	19	2677	1530	18	1552	1482	32	1519	1445		1453
"VA"	2008	740025	51740	25	"PORTSMOUTH CITY"	"TWENTY FIVE"	14	102	14	1858	653	545	1209	824	357	1198	869		926
"VA"	2008	740029	51740	29	"PORTSMOUTH CITY"	"TWENTY NINE"	14	104	14	1242	255	616	880	438	426	873	561		634
"VA"	2008	740024	51740	24	"PORTSMOUTH CITY"	"TWENTY-FOUR"	14	102	14	1605	642	366	1015	721	246	986	723		777
"VA"	2008	740021	51740	21	"PORTSMOUTH CITY"	"TWENTY-ONE"	14	104	19	1299	778	10	790	751	11	770	728		736
"VA"	2008	740027	51740	27	"PORTSMOUTH CITY"	"TWENTY-SEVEN"	14	104	19	2161	1267	13	1281	1223	17	1246	1174		1182
"VA"	2008	740026	51740	26	"PORTSMOUTH CITY"	"TWENTY-SIX"	14	104	19	2043	1238	19	1257	1198	27	1233	1146		1155
"VA"	2008	740023	51740	23	"PORTSMOUTH CITY"	"TWENTY-THREE"	14	102	14	1738	428	734	1185	643	494	1162	776		848
"VA"	2008	740022	51740	22	"PORTSMOUTH CITY"	"TWENTY-TWO"	14	102	19	1817	589	499	1099	739	329	1088	861		938
"VA"	2008	750001	51750	1	"RADFORD CITY"	"EAST WARD PRECINCT"	20	92	24	3170	1114	761	1905	1392	476	1887	1608		1660
"VA"	2008	750099	51750	3	"RADFORD CITY"	"WEST TWO PRECINCT"	20	92	24	2446	727	789	1545	1060	446	1530	1315		1340
"VA"	2008		51750	2	"RADFORD CITY"	"WEST WARD ONE PRECINCT"	20	92	24	2121	787	659	1461	1028	409	1447	1211		1254
"VA"	2008	760811	51760	811	"RICHMOND CITY"	"EIGHT HUNDRED ELEVEN"	14	14	17	2036	1305	63	1375	1222	68	1312	1144		1147
"VA"	2008	760814	51760	814	"RICHMOND CITY"	"EIGHT HUNDRED FOURTEEN"	14	93	17	1400	978	52	1032	952	60	1028	952		953
"VA"	2008	760806	51760	806	"RICHMOND CITY"	"EIGHT HUNDRED SIX"	14	93	17	2661	1522	113	1642	1432	107	1572	1367		1373
"VA"	2008	760810	51760	810	"RICHMOND CITY"	"EIGHT HUNDRED TEN"	14	91	17	1771	1072	123	1205	1047	81	1148	986		995
"VA"	2008	760812	51760	812	"RICHMOND CITY"	"EIGHT HUNDRED TWELVE"	14	93	17	2447	1472	237	1716	1467	177	1674	1421		1435
"VA"	2008	760802	51760	802	"RICHMOND CITY"	"EIGHT HUNDRED TWO"	14	91	17	1509	1002	10	1016	919	27	964	832		834
"VA"	2008	760508	51760	508	"RICHMOND CITY"	"FIVE HUNDRED EIGHT"	14	93	49	1205	685	175	869	726	115	855	721		739
"VA"	2008	760505	51760	505	"RICHMOND CITY"	"FIVE HUNDRED FIVE"	14	94	49	1226	716	138	870	736	90	847	744		758
"VA"	2008	760504	51760	504	"RICHMOND CITY"	"FIVE HUNDRED FOUR"	14	91	49	3141	1863	262	2156	1901	169	2112	1849		1887
"VA"	2008	760509	51760	509	"RICHMOND CITY"	"FIVE HUNDRED NINE"	14	91	17	2128	1327	73	1406	1259	86	1365	1215		1224
"VA"	2008	760501	51760	501	"RICHMOND CITY"	"FIVE HUNDRED ONE"	14	91	49	2053	1244	208	1475	1263	140	1452	1236		1265
"VA"	2008	760510	51760	510	"RICHMOND CITY"	"FIVE HUNDRED TEN"	14	91	17	2110	1345	85	1436	1302	72	1390	1216		1224
"VA"	2008	760503	51760	503	"RICHMOND CITY"	"FIVE HUNDRED THREE"	14	91	49	2492	1567	156	1733	1531	104	1666	1419		1439
"VA"	2008	760404	51760	404	"RICHMOND CITY"	"FOUR HUNDRED FOUR"	18	91	49	3260	1687	595	2301	1816	400	2247	1391	739	2132
"VA"	2008	760409	51760	409	"RICHMOND CITY"	"FOUR HUNDRED NINE"	18	96	11	3179	1255	1087	2368	1567	764	2361	999	1293	2297
"VA"	2008	760410	51760	410	"RICHMOND CITY"	"FOUR HUNDRED TEN"	18	90	11	3045	1397	826	2251	1573	607	2214	1088	1047	2137
"VA"	2008	760413	51760	413	"RICHMOND CITY"	"FOUR HUNDRED THIRTEEN"	18	90	11	2814	1131	1031	2174	1465	666	2151	842	1245	2089
"VA"	2008	760412	51760	412	"RICHMOND CITY"	"FOUR HUNDRED TWELVE"	18	91	49	1862	959	252	1228	990	175	1188	777	336	1116
"VA"	2008	760402	51760	402	"RICHMOND CITY"	"FOUR HUNDRED TWO"	14	14	49	3081	1485	866	2375	1749	562	2344	1782		1842
"VA"	2008	760908	51760	908	"RICHMOND CITY"	"NINE HUNDRED EIGHT"	18	91	17	1334	848	71	924	809	64	889	623	194	821
"VA"	2008	760911	51760	911	"RICHMOND CITY"	"NINE HUNDRED ELEVEN"	14	91	17	1115	736	50	790	745	39	790	716		719
"VA"	2008	760909	51760	909	"RICHMOND CITY"	"NINE HUNDRED NINE"	18	91	49	1672	1058	118	1185	1054	103	1168	834	268	1107
"VA"	2008	760910	51760	910	"RICHMOND CITY"	"NINE HUNDRED TEN"	7	91	17	2114	1404	111	1519	1368	104	1493	558		559
"VA"	2008	760903	51760	903	"RICHMOND CITY"	"NINE HUNDRED THREE"	14	93	17	3134	2042	196	2248	2026	152	2200	1971		1987
"VA"	2008	760902	51760	902	"RICHMOND CITY"	"NINE HUNDRED TWO"	14	91	17	1080	648	43	691	625	44	678	597		604
"VA"	2008	760111	51760	111	"RICHMOND CITY"	"ONE HUNDRED ELEVEN"	18	96	11	1628	635	598	1245	854	367	1235	464	735	1200
"VA"	2008	760105	51760	105	"RICHMOND CITY"	"ONE HUNDRED FIVE"	18	90	11	1716	637	627	1280	834	401	1253	448	778	1227
"VA"	2008	760104	51760	104	"RICHMOND CITY"	"ONE HUNDRED FOUR"	18	90	11	1842	527	900	1437	882	518	1419	337	1050	1387
"VA"	2008	760114	51760	114	"RICHMOND CITY"	"ONE HUNDRED FOURTEEN"	14	90	11	2668	1382	502	1924	1493	340	1881	1492		1534
"VA"	2008	760101	51760	101	"RICHMOND CITY"	"ONE HUNDRED ONE"	18	90	11	2604	1023	938	1973	1234	612	1875	673	1148	1828
"VA"	2008	760106	51760	106	"RICHMOND CITY"	"ONE HUNDRED SIX"	18	90	11	1946	417	1083	1508	852	615	1489	232	1257	1489
"VA"	2008	760113	51760	113	"RICHMOND CITY"	"ONE HUNDRED THIRTEEN"	14	90	11	2055	1053	356	1433	1149	227	1401	1133		1167
"VA"	2008	760112	51760	112	"RICHMOND CITY"	"ONE HUNDRED TWELVE"	18	90	11	1345	546	456	1011	725	262	998	399	570	969
"VA"	2008	760102	51760	102	"RICHMOND CITY"	"ONE HUNDRED TWO"	18	90	11	1167	388	506	898	601	283	895	296	575	871
"VA"	2008	760705	51760	705	"RICHMOND CITY"	"SEVEN HUNDRED FIVE"	14	93	17	1208	730	65	806	712	59	783	701		711
"VA"	2008	760701	51760	701	"RICHMOND CITY"	"SEVEN HUNDRED ONE"	14	93	49	1788	1166	7	1176	1097	30	1153	1073		1074
"VA"	2008	760707	51760	707	"RICHMOND CITY"	"SEVEN HUNDRED SEVEN"	14	94	17	3773	2025	424	2479	2072	279	2392	2019		2087
"VA"	2008	760706	51760	706	"RICHMOND CITY"	"SEVEN HUNDRED SIX"	14	94	17	2546	1728	116	1857	1677	112	1811	1561		1568
"VA"	2008	760703	51760	703	"RICHMOND CITY"	"SEVEN HUNDRED THREE"	14	93	17	1885	1220	34	1259	1154	35	1215	1069		1069
"VA"	2008	760702	51760	702	"RICHMOND CITY"	"SEVEN HUNDRED TWO"	14	93	17	1035	700	7	713	668	14	695	625		625
"VA"	2008	760604	51760	604	"RICHMOND CITY"	"SIX HUNDRED FOUR"	14	97	49	1455	925	13	941	886	18	918	820		822
"VA"	2008	760609	51760	609	"RICHMOND CITY"	"SIX HUNDRED NINE"	14	93	17	867	510	58	574	507	41	563	502		508
"VA"	2008	760607	51760	607	"RICHMOND CITY"	"SIX HUNDRED SEVEN"	14	94	49	1005	452	143	607	473	100	587	481		501
"VA"	2008	760606	51760	606	"RICHMOND CITY"	"SIX HUNDRED SIX"	14	94	49	1923	1245	19	1267	1192	25	1243	1145		1149
"VA"	2008	760610	51760	610	"RICHMOND CITY"	"SIX HUNDRED TEN"	14	91	17	1816	1174	24	1203	1098	22	1141	1030		1035
"VA"	2008	760603	51760	603	"RICHMOND CITY"	"SIX HUNDRED THREE"	14	94	49	1412	854	19	878	817	32	863	771		774
"VA"	2008	760602	51760	602	"RICHMOND CITY"	"SIX HUNDRED TWO"	14	94	49	1973	1230	8	1241	1165	21	1206	1113		1116
"VA"	2008	760308	51760	308	"RICHMOND CITY"	"THREE HUNDRED EIGHT"	18	94	49	1756	967	361	1339	1088	230	1329	772	497	1270
"VA"	2008	760305	51760	305	"RICHMOND CITY"	"THREE HUNDRED FIVE"	14	94	49	1506	951	29	990	901	35	952	858		868
"VA"	2008	760304	51760	304	"RICHMOND CITY"	"THREE HUNDRED FOUR"	14	94	49	2059	1367	24	1395	1285	47	1349	1171		1179
"VA"	2008	760309	51760	309	"RICHMOND CITY"	"THREE HUNDRED NINE"	14	94	13	1409	492	456	967	658	258	932	676		696
"VA"	2008	760301	51760	301	"RICHMOND CITY"	"THREE HUNDRED ONE"	18	94	49	1306	869	35	908	854	25	893	655	174	831
"VA"	2008	760307	51760	307	"RICHMOND CITY"	"THREE HUNDRED SEVEN"	18	94	49	1546	847	273	1130	925	179	1120	691	377	1071
"VA"	2008	760306	51760	306	"RICHMOND CITY"	"THREE HUNDRED SIX"	14	94	49	1088	635	23	662	618	28	657	619		624
"VA"	2008	760303	51760	303	"RICHMOND CITY"	"THREE HUNDRED THREE"	14	94	49	1128	806	25	835	781	24	816	728		733
"VA"	2008	760302	51760	302	"RICHMOND CITY"	"THREE HUNDRED TWO"	18	94	49	1422	884	101	993	910	60	974	649	229	879
"VA"	2008	760208	51760	208	"RICHMOND CITY"	"TWO HUNDRED EIGHT"	14	94	49	2457	1212	484	1724	1381	278	1694	1335		1381
"VA"	2008	760211	51760	211	"RICHMOND CITY"	"TWO HUNDRED ELEVEN"	14	94	49	2080	1104	178	1301	1083	117	1232	1005		1032
"VA"	2008	760204	51760	204	"RICHMOND CITY"	"TWO HUNDRED FOUR"	14	90	11	2194	959	421	1396	1077	250	1358	1054		1089
"VA"	2008	760207	51760	207	"RICHMOND CITY"	"TWO HUNDRED SEVEN"	14	94	11	2514	1237	493	1758	1367	326	1727	1407		1463
"VA"	2008	760206	51760	206	"RICHMOND CITY"	"TWO HUNDRED SIX"	14	94	49	1661	916	186	1117	907	118	1061	890		907
"VA"	2008	760213	51760	213	"RICHMOND CITY"	"TWO HUNDRED THIRTEEN"	14	94	49	2514	1611	153	1789	1563	103	1716	1504		1531
"VA"	2008	760203	51760	203	"RICHMOND CITY"	"TWO HUNDRED THREE"	14	94	11	1505	864	263	1141	936	162	1128	933		960
"VA"	2008	760212	51760	212	"RICHMOND CITY"	"TWO HUNDRED TWELVE"	14	94	49	988	591	3	597	509	18	542	425		425
"VA"	2008	770020	51770	20	"ROANOKE CITY"	"EUREKA PARK"	17	28	23	1696	1044	22	1068	1014	19	1037	880	115	1012
"VA"	2008	770031	51770	31	"ROANOKE CITY"	"FISHBURN PARK"	17	34	23	1469	468	482	957	628	308	947	390	542	944
"VA"	2008	770037	51770	37	"ROANOKE CITY"	"GARDEN CITY"	17	34	23	2617	643	895	1558	923	610	1553	562	943	1526
"VA"	2008	770032	51770	32	"ROANOKE CITY"	"GRANDIN COURT"	17	34	23	1333	506	450	962	646	285	938	448	478	935
"VA"	2008	770001	51770	1	"ROANOKE CITY"	"HIGHLAND 1"	17	28	23	1394	499	99	603	520	65	591	438	129	581
"VA"	2008	770002	51770	2	"ROANOKE CITY"	"HIGHLAND 2"	17	28	23	2112	718	269	1005	815	165	1001	615	318	955
"VA"	2008	770005	51770	5	"ROANOKE CITY"	"JEFFERSON 1"	17	28	23	2796	738	544	1319	930	338	1305	651	602	1294
"VA"	2008	770008	51770	8	"ROANOKE CITY"	"JEFFERSON 2"	17	5	23	1541	493	376	879	620	235	870	401	438	861
"VA"	2008	770007	51770	7	"ROANOKE CITY"	"JEFFERSON-RIVERDALE"	17	34	23	2103	589	519	1125	755	351	1125	520	566	1124
"VA"	2008	770035	51770	35	"ROANOKE CITY"	"LEE-HI"	17	34	23	3195	884	1230	2128	1359	726	2102	730	1339	2091
"VA"	2008	770016	51770	16	"ROANOKE CITY"	"LINCOLN TERRACE"	17	28	23	1308	716	35	755	711	35	751	630	95	730
"VA"	2008	770019	51770	19	"ROANOKE CITY"	"MELROSE"	17	28	23	1545	901	20	927	903	16	922	803	98	913
"VA"	2008	770017	51770	17	"ROANOKE CITY"	"MONTEREY"	17	34	23	2354	664	831	1508	911	567	1489	637	825	1481
"VA"	2008	770018	51770	18	"ROANOKE CITY"	"PETERS CREEK"	17	28	23	3891	1768	617	2407	1972	406	2394	1640	694	2367
"VA"	2008	770024	51770	24	"ROANOKE CITY"	"RALEIGH COURT 1"	17	28	23	1892	726	410	1157	873	260	1152	642	475	1142
"VA"	2008	770026	51770	26	"ROANOKE CITY"	"RALEIGH COURT 2"	17	34	23	1640	585	439	1040	727	289	1033	520	488	1030
"VA"	2008	770027	51770	27	"ROANOKE CITY"	"RALEIGH COURT 3"	17	34	23	1532	571	388	971	710	242	965	512	429	958
"VA"	2008	770028	51770	28	"ROANOKE CITY"	"RALEIGH COURT 4"	17	34	23	1127	384	396	790	518	249	776	325	430	770
"VA"	2008	770029	51770	29	"ROANOKE CITY"	"RALEIGH COURT 5"	17	34	23	1106	435	358	798	586	189	783	354	417	781
"VA"	2008	770033	51770	33	"ROANOKE CITY"	"SOUTH ROANOKE 1"	17	5	23	1715	521	650	1188	810	356	1180	400	767	1180
"VA"	2008	770034	51770	34	"ROANOKE CITY"	"SOUTH ROANOKE 2"	17	5	23	2329	613	882	1503	983	498	1495	486	994	1490
"VA"	2008	770009	51770	9	"ROANOKE CITY"	"TINKER"	17	28	23	3307	914	888	1831	1181	611	1808	822	947	1799
"VA"	2008	770021	51770	21	"ROANOKE CITY"	"VILLA HEIGHTS"	17	28	23	2983	1579	87	1670	1582	62	1648	1482	138	1636
"VA"	2008	770030	51770	30	"ROANOKE CITY"	"WASENA"	17	28	23	1178	457	326	793	545	221	785	395	365	780
