state	year	fips	county	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	precinct_code	vtd	g2000_BALL_tv	g2000_USP_rv	g2000_USP_dv	g2000_USP_tv	g2000_USS_rv	g2000_USS_dv	g2000_USS_tv	g2000_USH_rv	g2000_USH_dv	g2000_USH_tv	g2000_STS_rv	g2000_STS_dv	g2000_STS_tv	g2000_STH_rv	g2000_STH_dv	g2000_STH_tv
"MN"	2000	1300130	65	"NORFOLK TWP."	"0"	2	"15B"	30	15	"NORFOLK TOWNSHIP"	130	130	650130	100	53	37	106	46	51		51	46	102	54	44	98	46	53	99
"MN"	2000	1350135	65	"OLIVIA"	"0"	2	"15B"	30	15	"OLIVIA CITY"	135	135	650135	1247	511	632	1252	466	677		497	686	1218	459	747	1206	591	611	1202
"MN"	2000	1400140	65	"OSCEOLA TWP."	"0"	2	"15B"	30	15	"OSCEOLA TOWNSHIP"	140	140	650140	106	64	28	114	57	42		58	46	106	50	53	103	50	53	103
"MN"	2000	1450145	65	"PALMYRA TWP."	"0"	2	"15B"	30	15	"PALMYRA TOWNSHIP"	145	145	650145	125	67	48	126	64	52		61	60	123	61	62	123	65	58	123
"MN"	2000	1500150	65	"PRESTON LAKE TWP."	"0"	2	"15B"	30	15	"PRESTON LAKE TOWNSHIP"	150	150	650150	136	86	40	137	86	44		67	57	139	71	61	132	57	78	135
"MN"	2000	1550155	65	"RENVILLE"	"1"	2	"15B"	30	15	"RENVILLE CITY"	155	155	650155	602	277	272	600	262	288		229	334	587	237	337	574	238	338	576
"MN"	2000	1590160	65	"SACRED HEART"	"0"	2	"15B"	30	15	"SACRED HEART CITY"	159	160	650160	255	106	138	258	92	147		98	150	257	96	153	249	70	182	252
"MN"	2000	1600165	65	"SACRED HEART TOWNSHIP"	"0"	2	"15B"	30	15	"SACRED HEART TOWNSHIP"	160	165	650165	142	61	75	145	59	71		57	82	139	57	79	136	43	93	136
"MN"	2000	1700170	65	"TROY TWP."	"0"	2	"15B"	30	15	"TROY TOWNSHIP"	170	170	650170	140	61	66	138	62	60		66	66	139	56	80	136	54	80	134
"MN"	2000	1750175	65	"WANG TWP."	"0"	2	"15B"	30	15	"WANG TOWNSHIP"	175	175	650175	153	71	63	156	69	73		57	93	155	50	99	149	36	112	148
"MN"	2000	1800180	65	"WELLINGTON TWP."	"0"	2	"15B"	30	15	"WELLINGTON TOWNSHIP"	180	180	650180	130	61	51	132	66	54		49	75	131	45	81	126	43	82	125
"MN"	2000	1850185	65	"WINFIELD TWP."	"0"	2	"15B"	30	15	"WINFIELD TOWNSHIP"	185	185	650185	125	59	52	137	55	55		52	68	124	57	67	124	72	49	121
"MN"	2000	50005	66	"BRIDGEWATER TWP."	"0"	1	"25A"	49	25	"BRIDGEWATER TOWNSHIP"	5	5	660005	1092	525	487	1097	529	457		598	458	1080	726	351	1077	643	434	1077
"MN"	2000	100010	66	"CANNON CITY TWP."	"0"	1	"25B"	50	25	"CANNON CITY TOWNSHIP"	10	10	660010	610	340	231	608	346	216		383	198	599	380	206	586	442	156	598
"MN"	2000	150012	66	"DENNISON CITY"	"0"	1	"25B"	50	25	"DENNISON CITY"	15	12	660012	8	6	2	8	4	4		5	3	8	7	1	8	5	1	6
"MN"	2000	200015	66	"DUNDAS"	"0"	1	"25A"	49	25	"DUNDAS CITY"	20	15	660015	290	122	142	297	125	137		126	141	285	152	132	284	135	147	282
"MN"	2000	250020	66	"ERIN TWP."	"0"	1	"25B"	50	25	"ERIN TOWNSHIP"	25	20	660020	361	165	161	365	185	147		184	154	352	145	209	354	186	150	336
"MN"	2000	300025	66	"FARIBAULT P-1"	"0"	1	"25B"	50	25	"FARIBAULT CITY"	30	25	660025	1714	749	869	1730	732	828		899	724	1671	935	717	1652	1093	575	1668
"MN"	2000	300030	66	"FARIBAULT P-2"	"0"	1	"25B"	50	25	"FARIBAULT CITY"	30	30	660030	665	245	349	666	255	338		296	313	667	303	340	643	379	266	645
"MN"	2000	300035	66	"FARIBAULT P-3"	"0"	1	"25B"	50	25	"FARIBAULT CITY"	30	35	660035	1882	772	960	1887	741	949		923	846	1831	964	855	1819	1174	647	1821
"MN"	2000	300040	66	"FARIBAULT P-4"	"0"	1	"25B"	50	25	"FARIBAULT CITY"	30	40	660040	1023	368	564	1024	383	527		449	509	1012	486	499	985	617	372	989
"MN"	2000	300045	66	"FARIBAULT P-5"	"0"	1	"25B"	50	25	"FARIBAULT CITY"	30	45	660045	1316	557	692	1313	571	667		696	570	1294	748	539	1287	889	410	1299
"MN"	2000	300050	66	"FARIBAULT P-6"	"0"	1	"25B"	50	25	"FARIBAULT CITY"	30	50	660050	1302	573	645	1302	582	598		710	533	1273	706	547	1253	874	391	1265
"MN"	2000	350055	66	"FOREST TWP."	"0"	1	"25A"	49	25	"FOREST TOWNSHIP"	35	55	660055	586	317	232	592	303	232		336	222	578	332	239	571	356	219	575
"MN"	2000	400060	66	"LONSDALE CITY"	"0"	1	"25A"	49	25	"LONSDALE CITY"	40	60	660060	757	413	295	753	412	285		419	297	746	395	338	733	469	267	736
"MN"	2000	440065	66	"MORRISTOWN"	"0"	1	"25B"	50	25	"MORRISTOWN CITY"	44	65	660065	416	170	195	433	190	179		236	160	420	226	177	403	276	124	400
"MN"	2000	450070	66	"MORRISTOWN TWP."	"0"	1	"25B"	50	25	"MORRISTOWN TOWNSHIP"	45	70	660070	357	215	111	364	231	103		262	84	354	258	92	350	279	75	354
"MN"	2000	550075	66	"NERSTRAND"	"0"	1	"25B"	50	25	"NERSTRAND CITY"	55	75	660075	139	77	49	139	82	43		89	44	137	93	42	135	93	43	136
"MN"	2000	600080	66	"NORTHFIELD W-1 P-1"	"0"	1	"25A"	49	25	"NORTHFIELD CITY"	60	80	660080	1025	188	695	1032	185	666		199	672	919	239	629	868	214	714	928
"MN"	2000	600085	66	"NORTHFIELD W-1 P-2"	"0"	1	"25A"	49	25	"NORTHFIELD CITY"	60	85	660085	1626	446	1002	1625	433	997		501	1023	1580	673	875	1548	527	1044	1571
"MN"	2000	600090	66	"NORTHFIELD W-2 P-1"	"0"	1	"25A"	49	25	"NORTHFIELD CITY"	60	90	660090	1402	564	749	1403	541	730		627	720	1377	811	561	1372	640	740	1380
"MN"	2000	600095	66	"NORTHFIELD W-2 P-2"	"2"	1	"25A"	49	25	"NORTHFIELD CITY"	60	95	660095	1466	505	835	1470	537	772		602	777	1433	756	639	1395	621	801	1422
"MN"	2000	600096	66	"NORTHFIELD W-2 P-3"	"2"	1	"25A"	49	25	"NORTHFIELD CITY"	60	96	660096	38	12	25	38	14	20		13	23	36	15	20	35	12	23	35
"MN"	2000	600105	66	"NORTHFIELD W-3 P-1"	"3"	1	"25A"	49	25	"NORTHFIELD CITY"	60	105	660105	1947	535	1175	1935	518	1190		510	1189	1743	617	1061	1678	556	1206	1762
"MN"	2000	600110	66	"NORTHFIELD W-3 P-2"	"0"	1	"25A"	49	25	"NORTHFIELD CITY"	60	110	660110	944	305	545	941	342	500		378	508	898	468	437	905	401	507	908
"MN"	2000	600112	66	"NORTHFIELD W-1 P-3"	"0"	1	"25B"	50	25	"NORTHFIELD CITY"	60	112	660112	32	14	16	32	12	17		13	18	33	15	16	31	12	19	31
"MN"	2000	650115	66	"NORTHFIELD TWP."	"0"	1	"25B"	50	25	"NORTHFIELD TOWNSHIP"	65	115	660115	459	224	205	462	228	189		259	177	456	291	160	451	278	160	438
"MN"	2000	700120	66	"RICHLAND TWP."	"0"	1	"25B"	50	25	"RICHLAND TOWNSHIP"	70	120	660120	208	114	72	211	110	78		128	65	209	130	72	202	152	51	203
"MN"	2000	750125	66	"SHIELDSVILLE TWP."	"0"	1	"25B"	50	25	"SHIELDSVILLE TOWNSHIP"	75	125	660125	585	296	243	584	284	252		318	235	581	301	263	564	377	182	559
"MN"	2000	800130	66	"WALCOTT TWP."	"0"	1	"25B"	50	25	"WALCOTT TOWNSHIP"	80	130	660130	474	236	192	482	228	197		258	194	468	264	198	462	308	158	466
"MN"	2000	850135	66	"WARSAW TWP."	"0"	1	"25B"	50	25	"WARSAW TOWNSHIP"	85	135	660135	722	370	293	735	398	242		452	243	725	449	254	703	516	193	709
"MN"	2000	900140	66	"WEBSTER TWP."	"0"	1	"25A"	49	25	"WEBSTER TOWNSHIP"	90	140	660140	972	549	357	984	560	337		568	358	954	593	345	938	634	314	948
"MN"	2000	950145	66	"WELLS TWP."	"0"	1	"25B"	50	25	"WELLS TOWNSHIP"	95	145	660145	887	396	413	895	386	420		487	351	866	468	393	861	572	290	862
"MN"	2000	1000150	66	"WHEATLAND TWP."	"0"	1	"25A"	49	25	"WHEATLAND TOWNSHIP"	100	150	660150	669	376	224	670	374	228		387	231	646	373	276	649	469	185	654
"MN"	2000	1050155	66	"WHEELING TWP."	"0"	1	"25B"	50	25	"WHEELING TOWNSHIP"	105	155	660155	270	132	115	272	132	104		160	103	269	150	113	263	175	87	262
"MN"	2000	50005	67	"BATTLE PLAIN TWP."	"0"	2	"21B"	42	21	"BATTLE PLAIN TOWNSHIP"	5	5	670005	99	67	25	100	68	28		56	37	99	47	39	98	68	30	98
"MN"	2000	90010	67	"BEAVER CREEK"	"0"	2	"21B"	42	21	"BEAVER CREEK CITY"	9	10	670010	147	63	80	146	53	71		55	82	144	66	64	144	54	85	139
"MN"	2000	100015	67	"BEAVER CREEK TWP."	"0"	2	"21B"	42	21	"BEAVER CREEK TOWNSHIP"	10	15	670015	211	121	87	211	111	90		89	109	210	98	97	208	114	94	208
"MN"	2000	200020	67	"CLINTON TWP."	"0"	2	"21B"	42	21	"CLINTON TOWNSHIP"	20	20	670020	147	104	41	146	95	39		90	51	143	79	49	144	91	50	141
"MN"	2000	250025	67	"DENVER TWP."	"0"	2	"21B"	42	21	"DENVER TOWNSHIP"	25	25	670025	98	60	32	99	53	39		51	40	95	47	44	97	61	33	94
"MN"	2000	300030	67	"HARDWICK"	"0"	2	"21B"	42	21	"HARDWICK CITY"	30	30	670030	114	53	55	112	44	56		41	65	109	34	58	107	53	59	112
"MN"	2000	350035	67	"HILLS"	"0"	2	"21B"	42	21	"HILLS CITY"	35	35	670035	307	194	105	303	162	105		152	123	302	182	88	298	198	97	295
"MN"	2000	400040	67	"JASPER"	"0"	2	"21B"	42	21	"JASPER CITY"	40	40	670040	25	5	20	25	7	15		5	18	26	8	13	25	16	8	24
"MN"	2000	450045	67	"KANARANZI TWP."	"0"	2	"21B"	42	21	"KANARANZI TOWNSHIP"	45	45	670045	123	78	43	122	64	49		64	57	121	56	55	122	77	42	119
"MN"	2000	500050	67	"KENNETH"	"0"	2	"21B"	42	21	"KENNETH CITY"	50	50	670050	38	22	14	38	16	19		17	18	36	16	16	36	24	12	36
"MN"	2000	550055	67	"LUVERNE W-1 NE"	"1E"	2	"21B"	42	21	"LUVERNE CITY"	55	55	670055	1280	649	571	1267	576	606		569	650	1264	544	645	1252	658	575	1233
"MN"	2000	550060	67	"LUVERNE W-1 NW"	"1W"	2	"21B"	42	21	"LUVERNE CITY"	55	60	670060	251	134	106	247	134	102		123	115	246	115	110	244	161	79	240
"MN"	2000	550065	67	"LUVERNE W-2 SE"	"2E"	2	"21B"	42	21	"LUVERNE CITY"	55	65	670065	770	364	366	766	329	365		328	392	750	279	416	748	358	388	746
"MN"	2000	550070	67	"LUVERNE W-2 SW"	"2W"	2	"21B"	42	21	"LUVERNE CITY"	55	70	670070	224	114	96	223	108	90		90	116	215	105	96	215	120	88	208
"MN"	2000	600075	67	"LUVERNE TWP."	"0"	2	"21B"	42	21	"LUVERNE TOWNSHIP"	60	75	670075	276	184	82	273	166	92		150	114	272	148	104	268	175	92	267
"MN"	2000	640080	67	"MAGNOLIA CITY"	"0"	2	"21B"	42	21	"MAGNOLIA CITY"	64	80	670080	74	33	36	74	30	37		30	39	73	28	40	73	35	34	69
"MN"	2000	650085	67	"MAGNOLIA TWP."	"0"	2	"21B"	42	21	"MAGNOLIA TOWNSHIP"	65	85	670085	129	70	53	128	61	54		68	57	128	61	62	129	73	54	127
"MN"	2000	750090	67	"MARTIN TWP."	"0"	2	"21B"	42	21	"MARTIN TOWNSHIP"	75	90	670090	196	150	38	197	136	48		119	68	195	141	38	193	151	40	191
"MN"	2000	800095	67	"MOUND TWP."	"0"	2	"21B"	42	21	"MOUND TOWNSHIP"	80	95	670095	131	68	61	132	62	64		60	67	128	54	68	131	72	56	128
"MN"	2000	850100	67	"ROSE DELL TWP."	"0"	2	"21B"	42	21	"ROSE DELL TOWNSHIP"	85	100	670100	103	52	46	102	50	42		39	59	102	49	46	101	52	44	96
"MN"	2000	900105	67	"SPRINGWATER TWP."	"0"	2	"21B"	42	21	"SPRINGWATER TOWNSHIP"	90	105	670105	138	61	68	138	56	70		52	81	135	55	69	137	67	68	135
"MN"	2000	920110	67	"STEEN"	"0"	2	"21B"	42	21	"STEEN CITY"	92	110	670110	90	76	12	90	65	17		60	26	87	61	12	87	65	24	89
"MN"	2000	950115	67	"VIENNA TWP."	"0"	2	"21B"	42	21	"VIENNA TOWNSHIP"	95	115	670115	97	50	44	96	42	48		36	58	95	33	54	95	50	44	94
"MN"	2000	50005	68	"BADGER"	"0"	7	"01A"	1	1	"BADGER CITY"	5	5	680005	201	127	57	205	100	86		60	129	189	78	109	195	127	72	199
"MN"	2000	100010	68	"BARNETT TWP."	"0"	7	"01A"	1	1	"BARNETT TOWNSHIP"	10	10	680010	82	53	21	81	40	42		9	72	81	29	48	81	50	31	81
"MN"	2000	150015	68	"BARTO TWP."	"0"	7	"01A"	1	1	"BARTO TOWNSHIP"	15	15	680015	80	52	23	85	40	39		15	63	80	28	51	79	52	28	80
"MN"	2000	200020	68	"BEAVER TWP."	"0"	7	"01A"	1	1	"BEAVER TOWNSHIP"	20	20	680020	46	29	14	47	23	17		15	29	44	21	23	44	19	24	43
"MN"	2000	300025	68	"CEDARBEND TOWNSHIP"	"0"	7	"01A"	1	1	"CEDARBEND TOWNSHIP"	30	25	680025	80	51	20	86	46	29		28	49	81	36	39	79	40	38	78
"MN"	2000	330028	68	"CLEAR RIVER/OAKS UNORG"	"0"	7	"01A"	1	1	"CLEAR RIVER/OAKS UNORGIZED"	33	28	680028	55	44	10	54	40	15		20	34	56	35	19	55	38	17	55
"MN"	2000	350030	68	"DEER TWP."	"0"	7	"01A"	1	1	"DEER TOWNSHIP"	35	30	680030	55	36	17	54	32	22		17	37	54	28	25	54	41	14	55
"MN"	2000	400035	68	"DEWEY TWP."	"0"	7	"01A"	1	1	"DEWEY TOWNSHIP"	40	35	680035	69	41	23	71	33	32		8	59	67	19	44	65	38	30	68
"MN"	2000	450040	68	"DIETER TWP."	"0"	7	"01A"	1	1	"DIETER TOWNSHIP"	45	40	680040	91	61	25	94	49	37		25	64	89	38	49	89	63	28	91
"MN"	2000	500045	68	"ENSTROM TWP."	"0"	7	"01A"	1	1	"ENSTROM TOWNSHIP"	50	45	680045	203	130	54	212	108	84		65	131	206	102	91	201	117	86	203
"MN"	2000	550050	68	"FALUN TWP."	"0"	7	"01A"	1	1	"FALUN TOWNSHIP"	55	50	680050	140	78	53	142	70	63		27	109	138	61	71	137	72	66	138
"MN"	2000	600055	68	"GOLDEN VALLEY TWP."	"0"	7	"01A"	1	1	"GOLDEN VALLEY TOWNSHIP"	60	55	680055	54	29	21	55	28	23		17	36	53	35	17	53	31	22	53
"MN"	2000	650060	68	"GREENBUSH"	"0"	7	"01A"	1	1	"GREENBUSH CITY"	65	60	680060	389	226	134	398	199	179		68	311	381	143	227	387	221	165	386
"MN"	2000	700065	68	"GRIMSTAD TWP."	"0"	7	"01A"	1	1	"GRIMSTAD TOWNSHIP"	70	65	680065	95	68	22	99	59	31		28	66	96	44	51	95	52	43	95
"MN"	2000	750070	68	"HEREIM TWP."	"0"	7	"01A"	1	1	"HEREIM TOWNSHIP"	75	70	680070	135	90	41	138	75	59		42	91	135	60	69	134	93	41	134
"MN"	2000	800075	68	"HUSS TWP."	"0"	7	"01A"	1	1	"HUSS TOWNSHIP"	80	75	680075	71	49	16	74	41	24		34	34	70	42	22	68	56	15	71
"MN"	2000	850080	68	"JADIS TOWNSHIP"	"0"	7	"01A"	1	1	"JADIS TOWNSHIP"	85	80	680080	285	195	79	287	168	107		109	165	286	150	121	279	185	94	279
"MN"	2000	860083	68	"JADIS UNORGANIZED"	"0"	7	"01A"	1	1	"JADIS UNORGANIZED"	86	83	680083	8	3	5	8	2	6		2	6	8	2	6	8	2	6	8
"MN"	2000	880085	68	"LAKE TWP."	"0"	7	"01A"	1	1	"LAKE TOWNSHIP"	88	85	680085	737	481	213	745	466	240		279	437	742	346	342	730	434	299	733
"MN"	2000	900090	68	"LAONA TWP."	"0"	7	"01A"	1	1	"LAONA TOWNSHIP"	90	90	680090	236	160	64	240	146	76		89	142	241	126	95	234	142	91	233
"MN"	2000	950095	68	"LIND TWP."	"0"	7	"01A"	1	1	"LIND TOWNSHIP"	95	95	680095	28	21	5	29	19	9		6	21	27	15	11	27	20	8	28
"MN"	2000	1000100	68	"MALUNG TWP."	"0"	7	"01A"	1	1	"MALUNG TOWNSHIP"	100	100	680100	228	157	61	230	129	92		70	151	229	120	98	225	127	99	226
"MN"	2000	1050105	68	"MICKINOCK TWP."	"0"	7	"01A"	1	1	"MICKINOCK TOWNSHIP"	105	105	680105	156	85	63	161	78	73		56	97	155	78	76	155	86	68	154
"MN"	2000	1100110	68	"MOOSE TWP."	"0"	7	"01A"	1	1	"MOOSE TOWNSHIP"	110	110	680110	76	64	12	76	51	22		18	56	74	34	40	74	45	30	75
"MN"	2000	1150115	68	"MORANVILLE TWP."	"0"	7	"01A"	1	1	"MORANVILLE TOWNSHIP"	115	115	680115	406	287	100	415	275	116		171	224	401	230	156	399	264	137	401
"MN"	2000	1200120	68	"NERESON TWP."	"0"	7	"01A"	1	1	"NERESON TOWNSHIP"	120	120	680120	39	22	13	41	15	23		6	32	40	13	26	39	17	22	39
"MN"	2000	1210121	68	"NORLAND/SPRUCE VALLEY"	"0"	7	"01A"	1	1	"NORLAND/SPRUCE VALLEY UNORG"	121	121	680121	74	54	20	74	48	24		29	44	73	40	33	74	48	25	73
"MN"	2000	870122	68	"JUNEBERRY/BLMNG VALLEY"	"0"	7	"01A"	1	1	"JUNEBERRY/BLOOMING VALLEY UNOR"	87	122	680122	9	6	2	9	3	5		0	9	9	1	6	9	6	3	9
"MN"	2000	1250125	68	"PALMVILLE TWP."	"0"	7	"01A"	1	1	"PALMVILLE TOWNSHIP"	125	125	680125	35	23	10	35	24	10		15	19	36	13	20	35	24	11	35
"MN"	2000	1300130	68	"POHLITZ TWP."	"0"	7	"01A"	1	1	"POHLITZ TOWNSHIP"	130	130	680130	20	13	4	23	12	6		9	7	24	11	8	20	12	8	20
"MN"	2000	1350135	68	"POLONIA TWP."	"0"	7	"01A"	1	1	"POLONIA TOWNSHIP"	135	135	680135	19	7	7	17	6	11		1	18	19	5	13	19	13	6	19
"MN"	2000	1400140	68	"POPLAR GROVE TWP."	"0"	7	"01A"	1	1	"POPLAR GROVE TOWNSHIP"	140	140	680140	43	20	20	45	18	23		8	35	43	21	21	43	24	19	43
"MN"	2000	1450145	68	"REINE TWP."	"0"	7	"01A"	1	1	"REINE TOWNSHIP"	145	145	680145	52	37	12	54	28	21		12	38	54	29	20	52	31	21	52
"MN"	2000	1500150	68	"ROOSEVELT"	"0"	7	"01A"	1	1	"ROOSEVELT CITY"	150	150	680150	81	57	20	81	50	27		22	56	80	36	41	80	42	39	81
"MN"	2000	1550155	68	"ROSEAU"	"0"	7	"01A"	1	1	"ROSEAU CITY"	155	155	680155	1285	811	422	1283	696	530		432	794	1252	610	610	1245	757	500	1257
"MN"	2000	1600160	68	"ROSS TWP."	"0"	7	"01A"	1	1	"ROSS TOWNSHIP"	160	160	680160	176	131	36	174	103	66		51	117	172	81	86	171	102	70	172
"MN"	2000	1650165	68	"SKAGEN TWP."	"0"	7	"01A"	1	1	"SKAGEN TOWNSHIP"	165	165	680165	114	76	25	121	71	35		32	72	120	63	44	113	76	36	112
"MN"	2000	1700170	68	"SOLER TWP."	"0"	7	"01A"	1	1	"SOLER TOWNSHIP"	170	170	680170	69	54	10	71	42	27		11	56	71	23	42	69	48	21	69
"MN"	2000	1750175	68	"SPRUCE TWP."	"0"	7	"01A"	1	1	"SPRUCE TOWNSHIP"	175	175	680175	326	218	94	329	197	119		105	209	320	151	158	318	203	118	321
"MN"	2000	30176	68	"AMERICA/BELTRAMI ISL/FS"	"0"	7	"01A"	1	1	"AMERICA/BELTRAMI ISL/FST UNORG"	3	176	680176	27	17	10	27	15	12		8	18	28	12	15	27	15	12	27
"MN"	2000	1800180	68	"STAFFORD TWP."	"0"	7	"01A"	1	1	"STAFFORD TOWNSHIP"	180	180	680180	134	97	30	138	85	45		40	89	129	76	57	133	95	38	133
"MN"	2000	1850185	68	"STOKES TWP."	"0"	7	"01A"	1	1	"STOKES TOWNSHIP"	185	185	680185	111	72	31	113	65	43		27	78	109	43	62	107	66	43	109
"MN"	2000	1900190	68	"STRATHCONA"	"0"	7	"01A"	1	1	"STRATHCONA CITY"	190	190	680190	19	14	5	19	8	8		6	12	18	11	6	18	12	7	19
"MN"	2000	1950195	68	"WARROAD"	"0"	7	"01A"	1	1	"WARROAD CITY"	195	195	680195	584	349	204	588	310	225		184	378	582	246	301	571	310	260	570
"MN"	2000	50005	69	"ALANGO TWP."	"0"	8	"03A"	5	3	"ALANGO TOWNSHIP"	5	5	690005	1272	365	811	1277	329	871		138	1062	1240	0	83	134	0	109	109
"MN"	2000	100010	69	"ALBORN TWP."	"0"	8	"05B"	10	5	"ALBORN TOWNSHIP"	10	10	690010	223	69	136	222	63	148		31	177	221	57	157	214	51	144	215
"MN"	2000	150015	69	"ALDEN TWP."	"0"	8	"06B"	12	6	"ALDEN TOWNSHIP"	15	15	690015	99	21	59	100	25	59		7	82	98	12	82	94	13	80	93
"MN"	2000	200020	69	"ANGORA TWP."	"0"	8	"05A"	9	5	"ANGORA TOWNSHIP"	20	20	690020	135	59	64	137	60	69		20	107	134	39	90	129	37	96	133
"MN"	2000	250025	69	"ARROWHEAD TWP."	"0"	8	"05B"	10	5	"ARROWHEAD TOWNSHIP"	25	25	690025	111	37	63	106	37	59		23	76	102	26	70	96	23	64	96
"MN"	2000	300030	69	"AULT TWP."	"0"	8	"06A"	11	6	"AULT TOWNSHIP"	30	30	690030	79	19	52	78	22	53		13	58	77	22	55	77	0	66	66
"MN"	2000	4520031	69	"UNORG. PRCT. 3"	"0"	8	"06A"	11	6	"WHITEFACE RESERVOIR UNORG."	452	31	690031	56	20	19	44	19	23		14	26	42	16	23	39	0	32	32
"MN"	2000	400035	69	"BABBITT"	"0"	8	"06A"	11	6	"BABBITT CITY"	40	35	690035	1034	351	591	1024	307	662		140	813	991	173	825	998	0	897	897
"MN"	2000	450040	69	"BALKAN TWP."	"0"	8	"05B"	10	5	"BALKAN TOWNSHIP"	45	40	690040	486	145	303	488	134	329		79	381	478	91	387	478	71	357	475
"MN"	2000	500045	69	"BASSETT TWP."	"0"	8	"06A"	11	6	"BASSETT TOWNSHIP"	50	45	690045	32	7	24	33	9	23		4	25	32	5	27	32	0	31	31
"MN"	2000	550050	69	"BEATTY TWP."	"0"	8	"06A"	11	6	"BEATTY TOWNSHIP"	55	50	690050	316	164	132	317	166	143		86	210	310	85	213	298	0	243	243
"MN"	2000	580055	69	"BIWABIK"	"0"	8	"05A"	9	5	"BIWABIK CITY"	58	55	690055	572	107	410	572	94	443		47	488	566	89	466	555	84	471	555
"MN"	2000	600060	69	"BIWABIK TWP."	"0"	8	"05A"	9	5	"BIWABIK TOWNSHIP"	60	60	690060	514	172	306	521	187	308		89	396	506	144	357	501	139	359	498
"MN"	2000	650065	69	"BREITUNG TWP."	"0"	8	"06A"	11	6	"BREITUNG TOWNSHIP"	65	65	690065	396	156	204	397	146	228		57	309	381	56	324	380	0	340	340
"MN"	2000	3480066	69	"UNORG. 63-14"	"0"	8	"06A"	11	6	"NORTHEAST ST. LOUIS UNORG"	348	66	690066	8	4	4	8	5	3		0	8	8	0	8	8	0	6	6
"MN"	2000	700070	69	"BREVATOR TWP."	"0"	8	"08A"	15	8	"BREVATOR TOWNSHIP"	70	70	690070	501	176	280	501	162	302		94	371	495	139	355	494	164	328	492
"MN"	2000	730075	69	"BROOKSTON"	"0"	8	"05B"	10	5	"BROOKSTON CITY"	73	75	690075	33	4	27	34	3	28		4	28	32	2	30	32	3	28	32
"MN"	2000	750080	69	"BUHL"	"0"	8	"05B"	10	5	"BUHL CITY"	75	80	690080	566	141	368	575	130	395		73	454	559	82	470	552	73	383	543
"MN"	2000	800085	69	"CANOSIA TWP."	"0"	8	"06B"	12	6	"CANOSIA TOWNSHIP"	80	85	690085	1127	457	612	1126	424	623		226	807	1093	345	724	1069	327	741	1068
"MN"	2000	850090	69	"CEDAR VALLEY TWP."	"0"	8	"05B"	10	5	"CEDAR VALLEY TOWNSHIP"	85	90	690090	113	35	55	116	35	66		19	81	111	35	74	109	25	71	111
"MN"	2000	900095	69	"CHERRY TWP."	"0"	8	"05B"	10	5	"CHERRY TOWNSHIP"	90	95	690095	526	165	318	536	154	340		76	416	524	115	401	516	89	338	515
"MN"	2000	950100	69	"CHISHOLM"	"0"	8	"05B"	10	5	"CHISHOLM CITY"	95	100	690100	2671	626	1788	2628	615	1848		313	2127	2542	410	2124	2534	352	1905	2525
"MN"	2000	1000115	69	"CLINTON TWP."	"0"	8	"05B"	10	5	"CLINTON TOWNSHIP"	100	115	690115	527	163	322	529	154	343		95	392	518	129	383	512	91	337	509
"MN"	2000	1050120	69	"COLVIN TWP."	"0"	8	"05A"	9	5	"COLVIN TOWNSHIP"	105	120	690120	224	98	104	221	96	113		51	153	220	78	142	220	80	140	220
"MN"	2000	1100125	69	"COOK"	"0"	8	"06A"	11	6	"COOK CITY"	110	125	690125	309	128	152	310	134	152		72	216	303	56	248	304	0	264	264
"MN"	2000	1150130	69	"COTTON TWP."	"0"	8	"05B"	10	5	"COTTON TOWNSHIP"	115	130	690130	310	122	174	310	115	181		65	224	302	95	204	299	83	184	291
"MN"	2000	1200135	69	"CULVER TWP."	"0"	8	"05B"	10	5	"CULVER TOWNSHIP"	120	135	690135	114	25	76	119	26	77		8	92	111	19	93	112	16	84	112
"MN"	2000	1250140	69	"DULUTH P- 1"	"0"	8	"06B"	12	6	"DULUTH CITY"	125	140	690140	1531	520	895	1535	501	927		319	1101	1500	526	931	1457	392	1044	1436
"MN"	2000	1250145	69	"DULUTH P- 2"	"0"	8	"06B"	12	6	"DULUTH CITY"	125	145	690145	868	292	515	871	262	542		158	657	852	281	539	820	209	612	821
"MN"	2000	1250150	69	"DULUTH P- 3"	"0"	8	"06B"	12	6	"DULUTH CITY"	125	150	690150	1143	353	696	1148	332	718		197	853	1116	361	720	1081	249	838	1087
"MN"	2000	1250155	69	"DULUTH P- 4"	"0"	8	"06B"	12	6	"DULUTH CITY"	125	155	690155	1775	631	1050	1784	612	1062		338	1312	1744	603	1090	1693	475	1199	1674
"MN"	2000	1250160	69	"DULUTH P- 5"	"0"	8	"06B"	12	6	"DULUTH CITY"	125	160	690160	1552	632	796	1555	593	869		347	1097	1513	620	841	1461	465	994	1459
"MN"	2000	1250165	69	"DULUTH P- 6"	"0"	8	"06B"	12	6	"DULUTH CITY"	125	165	690165	1164	425	665	1173	404	692		224	870	1140	408	707	1115	332	760	1092
"MN"	2000	1250170	69	"DULUTH P- 7"	"0"	8	"07B"	14	7	"DULUTH CITY"	125	170	690170	1229	436	729	1227	406	761		201	945	1196	0	1020	1119	312	824	1136
