state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	ld	g2006_REG_tv	g2006_BALL_tv	g2006_USS_rv	g2006_USS_dv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv
"VA"	2006	700107	51700	107	"NEWPORT NEWS CITY"	"RICHNECK"	1	93	3748	1597	708	859	1591	845	698	1573
"VA"	2006	700108	51700	108	"NEWPORT NEWS CITY"	"LEE HALL"		93	3179	1029	358	640	1023		791	854
"VA"	2006	700109	51700	109	"NEWPORT NEWS CITY"	"WINDSOR"	1	93	1829	757	333	412	751	398	328	742
"VA"	2006	700110	51700	110	"NEWPORT NEWS CITY"	"GREENWOOD"	3	93	3334	1087	337	724	1078		869	927
"VA"	2006	700201	51700	201	"NEWPORT NEWS CITY"	"BLAND"	3	94	813	243	99	138	242		183	197
"VA"	2006	700202	51700	202	"NEWPORT NEWS CITY"	"BOULEVARD"	1	94	2673	1241	690	535	1236	796	403	1219
"VA"	2006	700203	51700	203	"NEWPORT NEWS CITY"	"CHARLES"	3	94	3966	2056	1110	907	2051		1372	1564
"VA"	2006	700204	51700	204	"NEWPORT NEWS CITY"	"WELLESLEY"	1	94								
"VA"	2006	700205	51700	205	"NEWPORT NEWS CITY"	"DEEP CREEK"	1	94	2793	1605	995	585	1601	1132	425	1585
"VA"	2006	700208	51700	208	"NEWPORT NEWS CITY"	"HIDENWOOD"	1	94	1763	1112	663	428	1107	776	301	1094
"VA"	2006	700209	51700	209	"NEWPORT NEWS CITY"	"HILTON"	1	94	2314	1341	678	643	1339	838	462	1320
"VA"	2006	700210	51700	210	"NEWPORT NEWS CITY"	"NELSON"	3	94	4167	2219	1231	951	2210		1434	1654
"VA"	2006	700211	51700	211	"NEWPORT NEWS CITY"	"PALMER"	1	93	2980	1210	595	586	1209	705	456	1195
"VA"	2006	700212	51700	212	"NEWPORT NEWS CITY"	"RIVERSIDE"	1	94	1497	1009	571	417	1003	687	284	993
"VA"	2006	700213	51700	213	"NEWPORT NEWS CITY"	"SANFORD"	3	94	1144	708	450	245	699		425	475
"VA"	2006	700215	51700	215	"NEWPORT NEWS CITY"	"WARWICK"		94	1770	764	370	383	762	435	304	750
"VA"	2006	700216	51700	216	"NEWPORT NEWS CITY"	"YATES"	1	94	1766	1038	572	445	1035	681	322	1017
"VA"	2006	700217	51700	217	"NEWPORT NEWS CITY"	"RIVERVIEW"	3	94	2463	1466	839	607	1462		957	1066
"VA"	2006	700218	51700	218	"NEWPORT NEWS CITY"	"KILN CREEK"	1	93	4321	2052	1005	1022	2042	1192	793	2015
"VA"	2006	700219	51700	219	"NEWPORT NEWS CITY"	"DEER PARK"	1	93	4445	1527	713	783	1520	827	637	1496
"VA"	2006	700302	51700	302	"NEWPORT NEWS CITY"	"BRIARFIELD"	3	95	2406	830	248	552	811		633	675
"VA"	2006	700303	51700	303	"NEWPORT NEWS CITY"	"CARVER"	3	95	1733	658	185	450	646		523	554
"VA"	2006	700304	51700	304	"NEWPORT NEWS CITY"	"CHESTNUT"	3	95	1135	416	15	375	396		387	393
"VA"	2006	700305	51700	305	"NEWPORT NEWS CITY"	"DOWNTOWN"	3	95	794	258	62	194	257		218	227
"VA"	2006	700306	51700	306	"NEWPORT NEWS CITY"	"DUNBAR"	3	95	1093	215	11	197	210		202	202
"VA"	2006	700307	51700	307	"NEWPORT NEWS CITY"	"HUNTINGTON"	3	95	984	295	20	264	286		276	278
"VA"	2006	700308	51700	308	"NEWPORT NEWS CITY"	"JEFFERSON"	3	95	1265	446	18	412	433		422	425
"VA"	2006	700309	51700	309	"NEWPORT NEWS CITY"	"MAGRUDER"	3	95	1182	513	33	469	506		479	484
"VA"	2006	700310	51700	310	"NEWPORT NEWS CITY"	"MARSHALL"	3	95	1504	551	36	502	544		509	522
"VA"	2006	700311	51700	311	"NEWPORT NEWS CITY"	"NEWMARKET"	3	95	2696	1228	391	806	1213		980	1046
"VA"	2006	700312	51700	312	"NEWPORT NEWS CITY"	"NEWSOME PARK"	3	95	788	251	17	232	249		233	235
"VA"	2006	700313	51700	313	"NEWPORT NEWS CITY"	"REED"	3	95	2082	889	55	808	874		841	848
"VA"	2006	700314	51700	314	"NEWPORT NEWS CITY"	"RIVER"		94	1598	682	303	358	676		484	533
"VA"	2006	700315	51700	315	"NEWPORT NEWS CITY"	"SEDGEFIELD"	1	94	1985	980	540	419	972	619	325	960
"VA"	2006	700316	51700	316	"NEWPORT NEWS CITY"	"SOUTH MORRISON"	3	95	2646	1141	535	584	1134	618	473	1110
"VA"	2006	700317	51700	317	"NEWPORT NEWS CITY"	"WASHINGTON"		95	702	271	15	238	263		244	246
"VA"	2006	700318	51700	318	"NEWPORT NEWS CITY"	"WILSON"	3	95	1277	572	78	480	562		519	542
"VA"	2006	700319	51700	319	"NEWPORT NEWS CITY"	"SAUNDERS"	1	96	3857	1605	822	751	1593	952	588	1560
"VA"	2006	700320	51700	320	"NEWPORT NEWS CITY"	"WATKINS"	1	93	2832	1338	780	528	1328	870	415	1314
"VA"	2006	710101	51710	101	"NORFOLK CITY"	"GRANBY"		87	3262	1498	550	914	1489		1082	1137
"VA"	2006	710102	51710	102	"NORFOLK CITY"	"OCEAN VIEW SCHOOL"	2	87	3470	1413	590	786	1398	604	779	1386
"VA"	2006	710103	51710	103	"NORFOLK CITY"	"NORTHSIDE"	2	87	1979	1015	477	512	1008	509	491	1003
"VA"	2006	710104	51710	104	"NORFOLK CITY"	"TITUSTOWN CENTER"		79	842	238	42	187	237	45	178	227
"VA"	2006	710105	51710	105	"NORFOLK CITY"	"TUCKER HOUSE"	3	89	520	232	30	192	228		191	194
"VA"	2006	710106	51710	106	"NORFOLK CITY"	"ZION GRACE"		79	3039	1409	666	711	1397	714	659	1377
"VA"	2006	710201	51710	201	"NORFOLK CITY"	"OLD DOMINION"	2	80	1405	887	423	457	883	447	433	881
"VA"	2006	710203	51710	203	"NORFOLK CITY"	"GHENT SQUARE"	3	89	1221	675	250	420	674		486	503
"VA"	2006	710204	51710	204	"NORFOLK CITY"	"IMMANUEL"	3	89	1146	434	53	367	426		361	364
"VA"	2006	710205	51710	205	"NORFOLK CITY"	"LAFAYETTE LIBRARY"	3	89	1206	744	300	429	740		508	539
"VA"	2006	710207	51710	207	"NORFOLK CITY"	"LAMBERT'S POINT"	3	89	1205	393	45	331	384		342	347
"VA"	2006	710208	51710	208	"NORFOLK CITY"	"LARCHMONT LIBRARY"	2	79	915	629	256	369	628	285	334	622
"VA"	2006	710209	51710	209	"NORFOLK CITY"	"LARCHMONT REC CENTER"	2	79	1621	916	374	529	911	423	480	905
"VA"	2006	710210	51710	210	"NORFOLK CITY"	"MAURY"	3	89	2039	1102	348	736	1096		791	834
"VA"	2006	710211	51710	211	"NORFOLK CITY"	"CHRYSLER MUSEUM"	3	80	2096	1193	398	772	1183		840	869
"VA"	2006	710212	51710	212	"NORFOLK CITY"	"PARK PLACE"	3	89	1800	588	58	510	573		513	518
"VA"	2006	710213	51710	213	"NORFOLK CITY"	"TAYLOR ELEMENTARY SCHOOL"		80	2637	1379	374	973	1374		1044	1094
"VA"	2006	710214	51710	214	"NORFOLK CITY"	"STUART"	3	89	2537	1416	348	1048	1408		1101	1152
"VA"	2006	710215	51710	215	"NORFOLK CITY"	"SUBURBAN PARK"	3	89	2065	1131	488	620	1124		720	745
"VA"	2006	710217	51710	217	"NORFOLK CITY"	"WESLEY"	2	87	1960	748	295	429	742	284	434	724
"VA"	2006	710218	51710	218	"NORFOLK CITY"	"WILLARD"	3	89	1975	1189	521	636	1169		784	823
"VA"	2006	710301	51710	301	"NORFOLK CITY"	"BALLENTINE"	3	89	2350	928	165	739	912		762	783
"VA"	2006	710302	51710	302	"NORFOLK CITY"	"TANNERS CREEK"	3	89	1319	500	122	354	493		384	393
"VA"	2006	710303	51710	303	"NORFOLK CITY"	"BOWLING PARK"	3	90	2620	932	77	817	908		828	832
"VA"	2006	710304	51710	304	"NORFOLK CITY"	"COLEMAN PLACE SCHOOL"	3	89	1209	477	143	323	475		385	391
"VA"	2006	710305	51710	305	"NORFOLK CITY"	"LAFAYETTE-WINONA"	3	89	1906	902	186	695	890		775	787
"VA"	2006	710306	51710	306	"NORFOLK CITY"	"LINDENWOOD"	3	89	1498	626	101	495	606		521	535
"VA"	2006	710308	51710	308	"NORFOLK CITY"	"NORVIEW METHODIST"	3	89	1618	750	257	465	734		549	577
"VA"	2006	710309	51710	309	"NORFOLK CITY"	"NORVIEW MIDDLE SCHOOL"	3	89	2329	881	143	699	860		745	753
"VA"	2006	710310	51710	310	"NORFOLK CITY"	"ROSEMONT"	3	89	3473	1316	111	1145	1271		1152	1160
"VA"	2006	710311	51710	311	"NORFOLK CITY"	"SHERWOOD REC CENTER"		89	2345	947	365	560	939		662	705
"VA"	2006	710312	51710	312	"NORFOLK CITY"	"SHERWOOD SCHOOL"	3	89	1338	568	208	341	559		421	437
"VA"	2006	710313	51710	313	"NORFOLK CITY"	"UNION CHAPEL"	3	90	1130	377	30	337	372		338	338
"VA"	2006	710402	51710	402	"NORFOLK CITY"	"BERKLEY"	3	80	1719	738	31	676	718		669	673
"VA"	2006	710403	51710	403	"NORFOLK CITY"	"BRAMBLETON"	3	90	877	269	15	247	262		239	241
"VA"	2006	710404	51710	404	"NORFOLK CITY"	"CAMPOSTELLA"	3	90	1974	713	69	621	700		622	632
"VA"	2006	710405	51710	405	"NORFOLK CITY"	"CHESTERFIELD"	3	90	1734	812	75	722	803		739	741
"VA"	2006	710406	51710	406	"NORFOLK CITY"	"BARRON BLACK"		87	1614	876	417	438	866	418	421	843
"VA"	2006	710408	51710	408	"NORFOLK CITY"	"EASTON"	2	90	2503	1124	549	550	1118	541	550	1097
"VA"	2006	710409	51710	409	"NORFOLK CITY"	"FAIRLAWN"	2	90	1768	911	411	481	905	401	485	893
"VA"	2006	710411	51710	411	"NORFOLK CITY"	"HUNTON Y"		80	659	153	18	127	146		137	137
"VA"	2006	710412	51710	412	"NORFOLK CITY"	"INGLESIDE"	3	90	2016	1068	167	862	1044		907	919
"VA"	2006	710413	51710	413	"NORFOLK CITY"	"POPLAR HALLS"	3	90	2783	1308	288	975	1279		1025	1046
"VA"	2006	710414	51710	414	"NORFOLK CITY"	"YOUNG PARK"	3	89	2303	731	54	663	722		674	678
"VA"	2006	710415	51710	415	"NORFOLK CITY"	"UNITED WAY"		90	1647	628	238	376	622		428	449
"VA"	2006	710501	51710	501	"NORFOLK CITY"	"BAYVIEW SCHOOL"	2	87	2873	1352	661	658	1340	713	609	1323
"VA"	2006	710503	51710	503	"NORFOLK CITY"	"EAST OCEAN VIEW"	2	87	2647	845	370	456	841	390	440	832
"VA"	2006	710504	51710	504	"NORFOLK CITY"	"LARRYMORE"	2	87	2152	1118	473	618	1109	492	595	1089
"VA"	2006	710505	51710	505	"NORFOLK CITY"	"LITTLE CREEK"	2	87	1663	782	405	356	772	419	343	764
"VA"	2006	710506	51710	506	"NORFOLK CITY"	"OCEAN VIEW CENTER"		87	2434	1209	555	631	1204	591	595	1192
"VA"	2006	710508	51710	508	"NORFOLK CITY"	"OCEANAIR"	2	87	1592	515	181	324	512	184	319	508
"VA"	2006	710509	51710	509	"NORFOLK CITY"	"TARRALLTON"	2	87	2556	1421	768	612	1397	796	590	1392
"VA"	2006	710510	51710	510	"NORFOLK CITY"	"THIRD PRESBYTERIAN"	2	87	2624	1396	751	611	1384	793	571	1366
"VA"	2006	710511	51710	511	"NORFOLK CITY"	"CROSSROADS"	2	87	2331	1071	538	495	1059	568	475	1046
"VA"	2006	710512	51710	512	"NORFOLK CITY"	"AZALEA GARDENS"	2	87	1378	794	402	378	787	415	358	776
"VA"	2006	720001	51720	1	"NORTON CITY"	"EAST WARD"	9	2	1390	593	272	335	610	111	496	607
"VA"	2006	730101	51730	101	"PETERSBURG CITY"	"FIRST WARD FIRST PRECINCT"	4	63	2167	654	120	524	652	308		470
"VA"	2006	730201	51730	201	"PETERSBURG CITY"	"SECOND WARD FIRST PRECINCT"	4	63	2581	1208	204	981	1198	546		881
"VA"	2006	730301	51730	301	"PETERSBURG CITY"	"THIRD WARD FIRST PRECINCT"	4	63	3266	1493	508	945	1481	850		1260
"VA"	2006	730401	51730	401	"PETERSBURG CITY"	"FOURTH WARD FIRST PRECINCT"	4	63	2686	1060	275	769	1057	529		859
"VA"	2006	730501	51730	501	"PETERSBURG CITY"	"FIFTH WARD FIRST PRECINCT"	4	63	2210	764	53	698	757	370		584
"VA"	2006	730601	51730	601	"PETERSBURG CITY"	"SIXTH WARD FIRST PRECINCT"	4	63	2367	935	53	857	927	423		657
"VA"	2006	730701	51730	701	"PETERSBURG CITY"	"SEVENTH WARD FIRST PRECINCT"	4	63	2668	1220	201	1000	1211	595		911
"VA"	2006	735001	51735	1	"POQUOSON CITY"	"CENTRAL"	1	91	2813	1557	1056	480	1554	1198	315	1539
"VA"	2006	735002	51735	2	"POQUOSON CITY"	"EASTERN"	1	91	2864	1714	1209	468	1706	1357	305	1692
"VA"	2006	735003	51735	3	"POQUOSON CITY"	"WESTERN"	1	91	2771	1781	1220	536	1767	1386	345	1759
"VA"	2006	740001	51740	1	"PORTSMOUTH CITY"	"ONE"	3	80	2064	1005	343	641	995		722	765
"VA"	2006	740005	51740	5	"PORTSMOUTH CITY"	"FIVE"	3	80	1503	595	41	539	582		522	530
"VA"	2006	740007	51740	7	"PORTSMOUTH CITY"	"SEVEN"	3	80	1445	589	137	442	587		476	505
"VA"	2006	740009	51740	9	"PORTSMOUTH CITY"	"NINE"	3	80	1467	628	155	459	620		493	526
"VA"	2006	740010	51740	10	"PORTSMOUTH CITY"	"TEN"	3	79	1214	584	207	358	579		428	473
"VA"	2006	740011	51740	11	"PORTSMOUTH CITY"	"ELEVEN"	3	79	1471	552	24	507	534		492	496
"VA"	2006	740013	51740	13	"PORTSMOUTH CITY"	"THIRTEEN"	3	80	1328	391	26	349	377		348	351
"VA"	2006	740014	51740	14	"PORTSMOUTH CITY"	"FOURTEEN"	3	80	1858	778	44	702	750		688	695
"VA"	2006	740016	51740	16	"PORTSMOUTH CITY"	"SIXTEEN"	3	80	1729	608	243	346	604		458	482
"VA"	2006	740017	51740	17	"PORTSMOUTH CITY"	"SEVENTEEN"	3	80	2191	783	284	461	761		557	608
"VA"	2006	740019	51740	19	"PORTSMOUTH CITY"	"NINETEEN"	3	80	995	434	233	194	431		262	298
"VA"	2006	740020	51740	20	"PORTSMOUTH CITY"	"TWENTY"	3	80	1433	558	164	366	542		429	453
"VA"	2006	740021	51740	21	"PORTSMOUTH CITY"	"TWENTY-ONE"	3	80	1233	568	35	517	552		525	532
"VA"	2006	740022	51740	22	"PORTSMOUTH CITY"	"TWENTY-TWO"	3	79	1719	670	328	324	661		470	527
"VA"	2006	740023	51740	23	"PORTSMOUTH CITY"	"TWENTY-THREE"	3	79	1690	769	424	322	763		490	539
"VA"	2006	740024	51740	24	"PORTSMOUTH CITY"	"TWENTY-FOUR"	3	79	1417	663	259	387	655		473	523
"VA"	2006	740025	51740	25	"PORTSMOUTH CITY"	"TWENTY FIVE"	3	79	1776	977	450	506	968		683	724
"VA"	2006	740026	51740	26	"PORTSMOUTH CITY"	"TWENTY-SIX"	3	80	1982	987	52	902	963		895	907
"VA"	2006	740027	51740	27	"PORTSMOUTH CITY"	"TWENTY-SEVEN"	3	80	2075	1044	57	952	1017		938	945
"VA"	2006	740028	51740	28	"PORTSMOUTH CITY"	"TWENTY EIGHT"	3	80	2536	1484	79	1367	1457		1357	1372
"VA"	2006	740029	51740	29	"PORTSMOUTH CITY"	"TWENTY NINE"	3	80	1222	658	416	224	649		382	416
"VA"	2006	740030	51740	30	"PORTSMOUTH CITY"	"THIRTY"	3	79	1619	713	420	272	701		430	494
"VA"	2006	740031	51740	31	"PORTSMOUTH CITY"	"THIRTY-ONE"	3	80	2486	1035	441	563	1017		750	793
"VA"	2006	740032	51740	32	"PORTSMOUTH CITY"	"THIRTY-TWO"	3	80	1425	882	480	385	873		565	601
"VA"	2006	740033	51740	33	"PORTSMOUTH CITY"	"THIRTY-THREE"	3	79	1243	723	464	237	712		439	478
"VA"	2006	740034	51740	34	"PORTSMOUTH CITY"	"THIRTY-FOUR"	3	79	1700	1021	571	425	1010		641	718
"VA"	2006	740035	51740	35	"PORTSMOUTH CITY"	"THIRTY-FIVE"	3	79	2143	1202	617	557	1195		779	850
"VA"	2006	740036	51740	36	"PORTSMOUTH CITY"	"THIRTY-SIX"	3	79	3466	1987	976	978	1972		1353	1445
"VA"	2006	740037	51740	37	"PORTSMOUTH CITY"	"THIRTY-SEVEN"	3		5932	2993	1088	1843	2976		2248	2433
"VA"	2006	750001	51750	1	"RADFORD CITY"	"EAST WARD PRECINCT"	9	7	2955	1065	422	621	1055	256	789	1046
"VA"	2006	750002	51750	2	"RADFORD CITY"	"WEST WARD ONE PRECINCT"	9		2155	1185	527	639	1178	310	858	1171
"VA"	2006	750003	51750	3	"RADFORD CITY"	"WEST TWO PRECINCT"	9		2390	1193	625	535	1181	342	823	1168
"VA"	2006	760101	51760	101	"RICHMOND CITY"	"ONE HUNDRED ONE"	7	68	1987	1230	697	517	1222	799	381	1202
"VA"	2006	760102	51760	102	"RICHMOND CITY"	"ONE HUNDRED TWO"	7	68	1135	763	403	340	755	471	261	742
"VA"	2006	760104	51760	104	"RICHMOND CITY"	"ONE HUNDRED FOUR"	7	68	1748	1208	711	477	1198	846	320	1180
"VA"	2006	760105	51760	105	"RICHMOND CITY"	"ONE HUNDRED FIVE"	7	68	1668	1069	514	515	1049	627	383	1031
"VA"	2006	760106	51760	106	"RICHMOND CITY"	"ONE HUNDRED SIX"	7	68	1867	1336	936	387	1327	1045	254	1311
"VA"	2006	760111	51760	111	"RICHMOND CITY"	"ONE HUNDRED ELEVEN"	7	73	1455	972	468	488	966	539	392	950
"VA"	2006	760112	51760	112	"RICHMOND CITY"	"ONE HUNDRED TWELVE"	7	68	1215	772	357	405	765	400	345	754
"VA"	2006	760113	51760	113	"RICHMOND CITY"	"ONE HUNDRED THIRTEEN"	3	68	1770	962	193	741	954		803	826
"VA"	2006	760114	51760	114	"RICHMOND CITY"	"ONE HUNDRED FOURTEEN"	3	68	2299	1338	337	967	1330		1111	1142
"VA"	2006	760203	51760	203	"RICHMOND CITY"	"TWO HUNDRED THREE"	3	71	1462	963	226	703	946		839	855
"VA"	2006	760204	51760	204	"RICHMOND CITY"	"TWO HUNDRED FOUR"	3	68	1829	898	249	631	895		723	741
"VA"	2006	760206	51760	206	"RICHMOND CITY"	"TWO HUNDRED SIX"	3	71	1247	576	102	457	563		488	494
"VA"	2006	760207	51760	207	"RICHMOND CITY"	"TWO HUNDRED SEVEN"	3	71	2121	1190	339	821	1179		930	960
"VA"	2006	760208	51760	208	"RICHMOND CITY"	"TWO HUNDRED EIGHT"	3	71	2269	1349	354	964	1337		1089	1131
"VA"	2006	760211	51760	211	"RICHMOND CITY"	"TWO HUNDRED ELEVEN"	3	71	1468	452	89	357	451		392	405
"VA"	2006	760212	51760	212	"RICHMOND CITY"	"TWO HUNDRED TWELVE"	3	71	611	144	11	125	143		135	135
"VA"	2006	760213	51760	213	"RICHMOND CITY"	"TWO HUNDRED THIRTEEN"	3	71	1566	632	55	548	622		579	591
"VA"	2006	760301	51760	301	"RICHMOND CITY"	"THREE HUNDRED ONE"	7	71	1135	513	53	438	500	121	355	488
"VA"	2006	760302	51760	302	"RICHMOND CITY"	"THREE HUNDRED TWO"	7	71	1247	719	103	602	711	152	530	692
"VA"	2006	760303	51760	303	"RICHMOND CITY"	"THREE HUNDRED THREE"	3	71	980	549	35	497	537		511	512
"VA"	2006	760304	51760	304	"RICHMOND CITY"	"THREE HUNDRED FOUR"	3	71	1675	849	62	740	812		738	744
"VA"	2006	760305	51760	305	"RICHMOND CITY"	"THREE HUNDRED FIVE"	3	71	1280	612	51	532	595		552	559
"VA"	2006	760306	51760	306	"RICHMOND CITY"	"THREE HUNDRED SIX"		71	897	346	13	319	336		328	330
"VA"	2006	760307	51760	307	"RICHMOND CITY"	"THREE HUNDRED SEVEN"	7	71	1372	864	203	646	860	258	568	842
"VA"	2006	760308	51760	308	"RICHMOND CITY"	"THREE HUNDRED EIGHT"	7	71	1522	1027	259	751	1019	340	654	1009
"VA"	2006	760309	51760	309	"RICHMOND CITY"	"THREE HUNDRED NINE"	3	71	1441	891	315	358	679		498	504
"VA"	2006	760402	51760	402	"RICHMOND CITY"	"FOUR HUNDRED TWO"		69	2827	1898	718	1143	1882		1472	1525
"VA"	2006	760404	51760	404	"RICHMOND CITY"	"FOUR HUNDRED FOUR"	7	69	2789	1462	461	957	1441	570	819	1432
"VA"	2006	760409	51760	409	"RICHMOND CITY"	"FOUR HUNDRED NINE"	7	73	2930	1956	935	977	1934	1080	797	1913
"VA"	2006	760410	51760	410	"RICHMOND CITY"	"FOUR HUNDRED TEN"	7	68	2654	1654	727	882	1624	856	685	1585
"VA"	2006	760412	51760	412	"RICHMOND CITY"	"FOUR HUNDRED TWELVE"	7	69	1553	669	217	433	659	248	372	645
"VA"	2006	760413	51760	413	"RICHMOND CITY"	"FOUR HUNDRED THIRTEEN"	7	68	2719	1880	858	992	1863	1018	788	1839
"VA"	2006	760501	51760	501	"RICHMOND CITY"	"FIVE HUNDRED ONE"	3	69	1792	1022	136	843	999		913	931
"VA"	2006	760503	51760	503	"RICHMOND CITY"	"FIVE HUNDRED THREE"	3	69	2219	1219	136	1025	1176		1103	1120
"VA"	2006	760504	51760	504	"RICHMOND CITY"	"FIVE HUNDRED FOUR"	3	69	2493	1164	130	991	1143		1048	1070
"VA"	2006	760505	51760	505	"RICHMOND CITY"	"FIVE HUNDRED FIVE"	3	71	883	439	71	358	436		376	390
"VA"	2006	760508	51760	508	"RICHMOND CITY"	"FIVE HUNDRED EIGHT"	3	70	1088	662	141	507	656		577	593
"VA"	2006	760509	51760	509	"RICHMOND CITY"	"FIVE HUNDRED NINE"	3	69	1686	731	79	628	716		640	646
"VA"	2006	760510	51760	510	"RICHMOND CITY"	"FIVE HUNDRED TEN"	3	69	1750	802	94	684	788		749	759
"VA"	2006	760602	51760	602	"RICHMOND CITY"	"SIX HUNDRED TWO"	3	71	1344	378	18	346	372		354	356
"VA"	2006	760603	51760	603	"RICHMOND CITY"	"SIX HUNDRED THREE"	3	71	1183	510	39	448	497		477	482
"VA"	2006	760604	51760	604	"RICHMOND CITY"	"SIX HUNDRED FOUR"	3	74	1104	490	25	434	470		437	437
"VA"	2006	760606	51760	606	"RICHMOND CITY"	"SIX HUNDRED SIX"	3	71	1528	693	37	624	669		647	647
"VA"	2006	760607	51760	607	"RICHMOND CITY"	"SIX HUNDRED SEVEN"	3	71	603	206	43	155	206		169	181
"VA"	2006	760609	51760	609	"RICHMOND CITY"	"SIX HUNDRED NINE"	3	70	481	182	31	144	178		160	165
"VA"	2006	760610	51760	610	"RICHMOND CITY"	"SIX HUNDRED TEN"	3	69	1220	437	39	389	435		421	422
"VA"	2006	760701	51760	701	"RICHMOND CITY"	"SEVEN HUNDRED ONE"	3	70	1317	413	26	359	395		337	340
"VA"	2006	760702	51760	702	"RICHMOND CITY"	"SEVEN HUNDRED TWO"	3	70	857	385	22	344	371		353	354
"VA"	2006	760703	51760	703	"RICHMOND CITY"	"SEVEN HUNDRED THREE"	3	70	827	343	32	283	320		302	304
"VA"	2006	760704	51760	704	"RICHMOND CITY"	"SEVEN HUNDRED FOUR"	3	70	698	326	20	286	312		291	295
"VA"	2006	760705	51760	705	"RICHMOND CITY"	"SEVEN HUNDRED FIVE"	3	70	970	505	61	420	491		454	459
"VA"	2006	760706	51760	706	"RICHMOND CITY"	"SEVEN HUNDRED SIX"	3	71	2003	904	113	752	883		773	780
"VA"	2006	760707	51760	707	"RICHMOND CITY"	"SEVEN HUNDRED SEVEN"	3	71	2879	1448	245	1160	1427		1202	1246
"VA"	2006	760802	51760	802	"RICHMOND CITY"	"EIGHT HUNDRED TWO"	3	69	1110	448	29	387	433		402	402
"VA"	2006	760806	51760	806	"RICHMOND CITY"	"EIGHT HUNDRED SIX"	3	70	2029	733	141	557	707		613	618
"VA"	2006	760810	51760	810	"RICHMOND CITY"	"EIGHT HUNDRED TEN"	3	69	1411	657	135	501	646		582	587
"VA"	2006	760811	51760	811	"RICHMOND CITY"	"EIGHT HUNDRED ELEVEN"	3	69	1522	568	73	464	551		488	489
"VA"	2006	760812	51760	812	"RICHMOND CITY"	"EIGHT HUNDRED TWELVE"	3	70	2058	1076	246	776	1038		890	896
"VA"	2006	760814	51760	814	"RICHMOND CITY"	"EIGHT HUNDRED FOURTEEN"	3	70	1104	589	70	493	568		537	541
"VA"	2006	760902	51760	902	"RICHMOND CITY"	"NINE HUNDRED TWO"	3	69	927	313	49	254	309		286	288
"VA"	2006	760903	51760	903	"RICHMOND CITY"	"NINE HUNDRED THREE"	3	70	2555	1102	184	875	1074		959	967
"VA"	2006	760908	51760	908	"RICHMOND CITY"	"NINE HUNDRED EIGHT"	7	69	1004	442	79	353	436	145	264	419
"VA"	2006	760909	51760	909	"RICHMOND CITY"	"NINE HUNDRED NINE"	7	69	1412	673	101	550	661	164	467	645
"VA"	2006	760910	51760	910	"RICHMOND CITY"	"NINE HUNDRED TEN"		69	782	357	66	277	350		308	313
"VA"	2006	760911	51760	911	"RICHMOND CITY"	"NINE HUNDRED ELEVEN"	3	69	952	471	62	397	466		428	431
"VA"	2006	770001	51770	1	"ROANOKE CITY"	"HIGHLAND 1"	6	11	1162	222	53	163	218	80		188
"VA"	2006	770002	51770	2	"ROANOKE CITY"	"HIGHLAND 2"	6	11	1936	673	171	488	672	297		617
"VA"	2006	770005	51770	5	"ROANOKE CITY"	"JEFFERSON 1"	6	11	2420	714	326	367	711	457		653
"VA"	2006	770007	51770	7	"ROANOKE CITY"	"JEFFERSON-RIVERDALE"	6	17	1981	707	372	316	704	480		673
"VA"	2006	770008	51770	8	"ROANOKE CITY"	"JEFFERSON 2"	6	11	1424	574	236	328	571	349		529
"VA"	2006	770009	51770	9	"ROANOKE CITY"	"TINKER"	6	11	2982	1057	550	473	1044	705		947
"VA"	2006	770010	51770	10	"ROANOKE CITY"	"WILLIAMSON ROAD 1"	6	11	1470	665	325	319	657	416		605
"VA"	2006	770011	51770	11	"ROANOKE CITY"	"WILLIAMSON ROAD 2"	6	11	984	546	271	266	545	374		504
"VA"	2006	770012	51770	12	"ROANOKE CITY"	"WILLIAMSON ROAD 3"	6	11	1216	361	135	220	360	193		334
"VA"	2006	770013	51770	13	"ROANOKE CITY"	"WILLIAMSON ROAD 4"	6	11	1246	585	230	340	581	334		542
"VA"	2006	770014	51770	14	"ROANOKE CITY"	"WILLIAMSON ROAD 5"	6	11	1355	602	297	293	598	391		544
"VA"	2006	770015	51770	15	"ROANOKE CITY"	"WILLIAMSON ROAD 6"	6	17	1462	687	337	336	683	458		608
"VA"	2006	770016	51770	16	"ROANOKE CITY"	"LINCOLN TERRACE"	6	11	1093	353	38	312	353	84		304
"VA"	2006	770017	51770	17	"ROANOKE CITY"	"MONTEREY"	6	17	2246	1042	587	436	1036	741		969
"VA"	2006	770018	51770	18	"ROANOKE CITY"	"PETERS CREEK"	6	11	3610	1604	441	1120	1577	703		1383
"VA"	2006	770019	51770	19	"ROANOKE CITY"	"MELROSE"	6	11	1237	377	26	334	366	77		303
"VA"	2006	770020	51770	20	"ROANOKE CITY"	"EUREKA PARK"	6	11	1512	627	46	563	615	123		527
"VA"	2006	770021	51770	21	"ROANOKE CITY"	"VILLA HEIGHTS"	6	11	2537	851	94	733	841	241		714
"VA"	2006	770022	51770	22	"ROANOKE CITY"	"WASHINGTON HEIGHTS"	6	11	3454	1273	357	893	1261	536		1087
