state	year	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	cd	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	cd2	g2000_USH_dv2	g2000_USH_rv2	g2000_USH_tv2
"AL"	2000	"ST CLAIR"	"Moody Civ Ctr #3"	369	1393	1801	3	0	123	128				
"AL"	2000	"ST CLAIR"	"New London Fire Hall"	218	445	680	3	0	221	247				
"AL"	2000	"ST CLAIR"	"Odenville Aging Ctr"	302	866	1196	3	0	28	41				
"AL"	2000	"ST CLAIR"	"Oldham Chapel Ch Ed Bldg"	54	115	173	3	0	145	164				
"AL"	2000	"ST CLAIR"	"Pell City Bridge Builders #1"	374	747	1137	3	0	41	46				
"AL"	2000	"ST CLAIR"	"Pell City Bridge Builders #2"	441	755	1224	3	0	60	67				
"AL"	2000	"ST CLAIR"	"Pinedale Civ Ctr"	96	273	379	3	0	105	113				
"AL"	2000	"ST CLAIR"	"Poplar Sprgs Ch"	70	147	219	3	0	289	313				
"AL"	2000	"ST CLAIR"	"Prescott Comm Ctr"	84	230	324	3	0	70	79				
"AL"	2000	"ST CLAIR"	"Ragland Town Hall"	421	521	960	3	0	65	67				
"AL"	2000	"ST CLAIR"	"Riverside City Hall"	226	435	671	3	0	10	10				
"AL"	2000	"ST CLAIR"	"Shoal Creek"	62	209	278	3	0	54	59				
"AL"	2000	"ST CLAIR"	"Slate Union Ch"	36	137	177	3	0	137	148				
"AL"	2000	"ST CLAIR"	"Springville Arm #1"	268	1027	1321	3	0	218	258				
"AL"	2000	"ST CLAIR"	"Springville Arm #2"	303	1223	1551	3	0	241	260				
"AL"	2000	"ST CLAIR"	"Steele Comm Ctr"	164	418	591	3	0	43	80				
"AL"	2000	"ST CLAIR"	"Wattsville Fire Dept."	192	453	660	3	0	46	58				
"AL"	2000	"ST CLAIR"	"Whites Chapel City Hall"	57	305	370	3	0	149	221				
"AL"	2000	"ST CLAIR"	"Wolf Creek Fire Dept"	42	108	151	3	0	126	139				
"AL"	2000	"SUMTER"	"001 District 1"	800	154	960	3	0	27	27				
"AL"	2000	"SUMTER"	"002 District 2"	858	177	1039	3	0	101	119				
"AL"	2000	"SUMTER"	"003 District 3"	642	75	720	3	0	110	118				
"AL"	2000	"SUMTER"	"004 District 4"	540	489	1043	3	0	79	84				
"AL"	2000	"SUMTER"	"005 District 5"	681	191	877	3	0	185	205				
"AL"	2000	"SUMTER"	"006 District 6"	469	453	932	3	0	192	207				
"AL"	2000	"SUMTER"	"Absentee"	425	90	517	3	0	724	848				
"AL"	2000	"TALLADEGA"	"ABSENTEE VOTERS"	208	368	587	3	0	399	437				
"AL"	2000	"TALLADEGA"	"B.N. MABRA CENTER #1"	803	88	891	3	0	236	252				
"AL"	2000	"TALLADEGA"	"B.N. MABRA CENTER #2"	897	151	1057	3	0	605	646				
"AL"	2000	"TALLADEGA"	"B.N. MABRA CENTER #3"	0	0	0	3	0	988	1074				
"AL"	2000	"TALLADEGA"	"BAMA #2"	173	95	274	3	0	1076	1165				
"AL"	2000	"TALLADEGA"	"BEMISTON RECREATION CENTER"	86	235	323	3	0	1280	1381				
"AL"	2000	"TALLADEGA"	"CITY HALL - BON AIR"	102	144	255	3	0	442	485				
"AL"	2000	"TALLADEGA"	"CITY HALL - LINCOLN"	708	931	1662	3	0	134	150				
"AL"	2000	"TALLADEGA"	"CITY HALL - OAK GROVE"	345	396	770	3	0	153	169				
"AL"	2000	"TALLADEGA"	"COUNTY LINE VOL FIRE DEPT."	68	162	237	3	0	149	165				
"AL"	2000	"TALLADEGA"	"EASTABOGA CLUB HOUSE"	238	310	560	3	0	654	738				
"AL"	2000	"TALLADEGA"	"FIRE DEPTARTMENT FAYETTEVILLE"	172	298	475	3	0	508	561				
"AL"	2000	"TALLADEGA"	"GABLES CORNER"	124	99	223	3	0	686	739				
"AL"	2000	"TALLADEGA"	"IRONATON - FIRE HALL"	83	259	345	3	0	511	583				
"AL"	2000	"TALLADEGA"	"J. CRAIG SMITH CMNTY CNTR #1"	0	0	0	3	0	112	124				
"AL"	2000	"TALLADEGA"	"J. CRAIG SMITH CMNTY CNTR #2"	793	1190	2006	3	0	624	671				
"AL"	2000	"TALLADEGA"	"J. CRAIG SMITH CMNTY CNTR #3"	1005	879	1890	3	0	826	928				
"AL"	2000	"TALLADEGA"	"J. CRAIG SMITH CMNTY CNTR #4"	464	1027	1513	3	0	875	990				
"AL"	2000	"TALLADEGA"	"MUNFORD FIRE HALL"	501	755	1291	3	0	482	540				
"AL"	2000	"TALLADEGA"	"NATIONAL GUARD ARMORY #1"	247	351	608	3	0	724	782				
"AL"	2000	"TALLADEGA"	"NATIONAL GUARD ARMORY #2"	245	227	478	3	0	1001	1081				
"AL"	2000	"TALLADEGA"	"NATIONAL GUARD ARMORY #3"	3	1	4	3	0	1497	1629				
"AL"	2000	"TALLADEGA"	"NEW FIRE STATION - STEMLEY"	350	501	872	3	0	295	339				
"AL"	2000	"TALLADEGA"	"NUTRITION STORE - SYCAMORE"	186	192	383	3	0	427	472				
"AL"	2000	"TALLADEGA"	"OLD SILVER RUN SCHOOL"	376	901	1300	3	0	1185	1291				
"AL"	2000	"TALLADEGA"	"R.S. LIMBAUGH COMM CENTER #1"	458	496	958	3	0	492	567				
"AL"	2000	"TALLADEGA"	"R.S. LIMBAUGH COMM CENTER #2"	553	778	1354	3	0	83	93				
"AL"	2000	"TALLADEGA"	"RENFROE FIRE HALL"	201	363	578	3	0	256	288				
"AL"	2000	"TALLADEGA"	"SPRING ST. COMMUNITY CENTER #1"	259	524	797	3	0	376	450				
"AL"	2000	"TALLADEGA"	"SPRING ST. COMMUNITY CENTER #2"	423	905	1350	3	0	317	333				
"AL"	2000	"TALLADEGA"	"SPRING ST. COMMUNITY CENTER #3"	0	0	0	3	0	105	109				
"AL"	2000	"TALLADEGA"	"ST. ANDREWS METHODIST CHURCH"	90	284	380	3	0	91	93				
"AL"	2000	"TALLADEGA"	"SULLIVAN-CURRY COMMUNITY CNTR"	324	87	414	3	0	142	152				
"AL"	2000	"TALLADEGA"	"TALLADEGA COUNTY CENTRAL H.S."	159	41	201	3	0	357	394				
"AL"	2000	"TALLADEGA"	"VOL FIRE DEPARTMENT - LAY LAKE"	74	223	304	7	798	125	939				
"AL"	2000	"TALLADEGA"	"WALDO FIRE HALL"	97	154	254	7	894	131	1033				
"AL"	2000	"TALLADEGA"	"WINTERBORO VOLUNTEER FIRE DEPT"	449	392	857	7	640	58	711				
"AL"	2000	"TALLAPOOSA"	"ABSENTEE VOTERS"	150	294	449	7	570	399	993				
"AL"	2000	"TALLAPOOSA"	"ALEX CITY FIRE STATION LK HILL"	207	565	787	7	706	140	859				
"AL"	2000	"TALLAPOOSA"	"ALEX CITY NTL GUARD ARMORY #1"	236	558	808	7	500	377	904				
"AL"	2000	"TALLAPOOSA"	"ALEX CITY NTL GUARD ARMORY #2"	296	675	987	7	425	85	515				
"AL"	2000	"TALLAPOOSA"	"CAMP HILL CITY HALL #1"	582	101	687	1	0	257	277				
"AL"	2000	"TALLAPOOSA"	"CAMP HILL CITY HALL #2"	0	0	0	1	0	160	166				
"AL"	2000	"TALLAPOOSA"	"CHURCHHILL VOTING HOUSE"	38	38	79	1	0	252	273				
"AL"	2000	"TALLAPOOSA"	"COWPENS VOTING HOUSE"	71	185	261	1	0	112	128				
"AL"	2000	"TALLAPOOSA"	"DADEVILLE NATIONAL GUARD #1"	691	536	1244	1	0	109	115				
"AL"	2000	"TALLAPOOSA"	"DADEVILLE NATIONAL GUARD #2"	0	0	0	1	0	69	80				
"AL"	2000	"TALLAPOOSA"	"DAVISTON COMMUNITY CENTER"	61	171	236	1	0	105	115				
"AL"	2000	"TALLAPOOSA"	"DUDLEYVILLE VOTING HOUSE"	88	82	176	1	0	110	124				
"AL"	2000	"TALLAPOOSA"	"EAGLE CREEK VOTING HOUSE"	51	112	164	1	0	284	309				
"AL"	2000	"TALLAPOOSA"	"HACKNEYVILLE VFD"	106	425	543	1	0	163	189				
"AL"	2000	"TALLAPOOSA"	"HILLABEE RD VOTING HOUSE"	160	221	384	1	0	190	197				
"AL"	2000	"TALLAPOOSA"	"JACKSONS GAP VFD"	277	607	902	1	0	283	305				
"AL"	2000	"TALLAPOOSA"	"LAUREL REC CENTER #1"	77	167	253	1	0	36	45				
"AL"	2000	"TALLAPOOSA"	"LAUREL REC CENTER #2"	874	341	1225	1	0	143	154				
"AL"	2000	"TALLAPOOSA"	"MANOY VOTING HOUSE"	204	647	878	1	0	195	213				
"AL"	2000	"TALLAPOOSA"	"MARYS CROSS ROADS VOTING HOUSE"	157	90	248	1	0	52	56				
"AL"	2000	"TALLAPOOSA"	"NEW SITE TOWN HALL"	181	425	614	1	0	107	122				
"AL"	2000	"TALLAPOOSA"	"OURTOWN FIRE STATION"	120	446	584	1	0	297	332				
"AL"	2000	"TALLAPOOSA"	"PACES PT FIRE STATION"	223	586	822	1	0	70	74				
"AL"	2000	"TALLAPOOSA"	"REELTOWN FIRE DEPARTMENT"	188	541	736	1	0	82	89				
"AL"	2000	"TALLAPOOSA"	"SPRINGHILL BOYS\GIRLS CLUB"	277	266	548	1	0	117	130				
"AL"	2000	"TALLAPOOSA"	"TALLASSEE COMMUNITY LIBRARY"	169	440	624	1	0	67	76				
"AL"	2000	"TALLAPOOSA"	"TAPLEYS APPLIANCE CENTER"	151	665	827	1	0	59	75				
"AL"	2000	"TALLAPOOSA"	"UNION COMMUNITY BUILDING"	106	320	435	1	0	120	161				
"AL"	2000	"TALLAPOOSA"	"WALL STREET SCHOOL"	331	172	508	1	0	148	218				
"AL"	2000	"TALLAPOOSA"	"WALNUT HILL WATER AUTHORITY"	111	129	244	1	0	98	137				
"AL"	2000	"TUSCALOOSA"	"Abernant Mas Ldg"	90	188	286	1	0	48	68				
"AL"	2000	"TUSCALOOSA"	"Absentee"	672	1123	1831	1	0	215	240				
"AL"	2000	"TUSCALOOSA"	"B.F. Goodrich Hall"	274	105	384	1	0	319	356				
"AL"	2000	"TUSCALOOSA"	"Big Sandy Ch"	498	743	1273	1	0	233	257				
"AL"	2000	"TUSCALOOSA"	"Brookwood Cty Hall"	270	450	741	1	0	223	242				
"AL"	2000	"TUSCALOOSA"	"Buhl Fire Dept"	70	290	365	1	0	140	147				
"AL"	2000	"TUSCALOOSA"	"Carrolls Crk Fr Stn#1"	380	1401	1817	3	0	409	441				
"AL"	2000	"TUSCALOOSA"	"Carrolls Crk Fr Stn#2"	178	497	695	3	0	239	418				
"AL"	2000	"TUSCALOOSA"	"Chapel Hill Ch"	269	677	963	3	0	334	505				
"AL"	2000	"TUSCALOOSA"	"Clara Verner Tower"	764	1077	1975	3	0	1368	1508				
"AL"	2000	"TUSCALOOSA"	"Coaling Vol Fire Dept"	343	622	986	3	0	1538	1756				
"AL"	2000	"TUSCALOOSA"	"Coker Fire Station"	135	424	572	3	0	2535	2812				
"AL"	2000	"TUSCALOOSA"	"Cottondale Church"	514	1133	1681	3	0	185	221				
"AL"	2000	"TUSCALOOSA"	"County Courthouse"	536	629	1271	3	0	96	115				
"AL"	2000	"TUSCALOOSA"	"Duncanville Fd"	394	988	1414	3	0	299	455				
"AL"	2000	"TUSCALOOSA"	"Echola Vol Fire Dept"	18	136	156	3	0	323	563				
"AL"	2000	"TUSCALOOSA"	"Elrod Vol Fire Dept"	60	122	184	3	0	1365	1772				
"AL"	2000	"TUSCALOOSA"	"Flatwoods Elem Sch"	520	798	1341	3	0	1852	2365				
"AL"	2000	"TUSCALOOSA"	"Forest Lake Church"	578	909	1583	3	0	2881	3483				
"AL"	2000	"TUSCALOOSA"	"Fosters Fire Stn"	293	327	640	3	0	4255	4925				
"AL"	2000	"TUSCALOOSA"	"Hagler Fire Dept"	42	102	145	3	0	1004	1160				
"AL"	2000	"TUSCALOOSA"	"Hillcrest High Sch"	867	2001	2915	3	0	150	201				
"AL"	2000	"TUSCALOOSA"	"Holt Armory"	953	623	1606	3	0	274	376				
"AL"	2000	"TUSCALOOSA"	"Jaycee Park"	779	717	1532	3	0	98	132				
"AL"	2000	"TUSCALOOSA"	"Kellerman Vtg Bldg"	48	67	120	3	0	630	694				
"AL"	2000	"TUSCALOOSA"	"Lakeview Fire Sta"	265	897	1181	3	0	621	700				
"AL"	2000	"TUSCALOOSA"	"Mary Ann Phelps Ctr"	315	1104	1446	3	0	461	524				
"AL"	2000	"TUSCALOOSA"	"Mayfield Fire Stn"	24	77	103	3	0	3457	3891				
"AL"	2000	"TUSCALOOSA"	"McDonald Hghs Ctr"	1723	45	1778	3	0	238	268				
"AL"	2000	"TUSCALOOSA"	"McFarland Mall"	2382	2891	5406	3	0	804	933				
"AL"	2000	"TUSCALOOSA"	"McFarland Plaza"	914	1011	1973	6	0	620	848	7	158	72	243
"AL"	2000	"TUSCALOOSA"	"Montgomery Fire St"	43	208	262	7	1987	94	2098				
"AL"	2000	"TUSCALOOSA"	"Mt. Olive Fire Stn"	172	577	769	7	1692	59	1768				
"AL"	2000	"TUSCALOOSA"	"New Lexington"	35	80	115	7	698	101	817				
"AL"	2000	"TUSCALOOSA"	"Northport Cvc Ctr"	767	1560	2385	7	922	866	1886				
"AL"	2000	"TUSCALOOSA"	"Nothport Comm Ctr"	550	786	1374	7	1219	471	1736				
"AL"	2000	"TUSCALOOSA"	"Old Samantha Sch"	145	307	456	7	483	195	699				
"AL"	2000	"TUSCALOOSA"	"Peterson Church"	338	560	925	6	0	992	1098				
"AL"	2000	"TUSCALOOSA"	"Ralph Fire Stn"	120	202	325	6	0	1191	1574				
"AL"	2000	"TUSCALOOSA"	"Regional Ed Ctr"	493	227	728	6	0	1323	1577				
"AL"	2000	"TUSCALOOSA"	"Romulus Vol Fire Sta"	49	109	161	6	0	1047	1329				
"AL"	2000	"TUSCALOOSA"	"Samantha Fire Dept"	109	407	526	6	0	2970	3363				
"AL"	2000	"TUSCALOOSA"	"Skyland Oaks Rt Ctr"	1226	520	1769	6	0	1195	1305				
"AL"	2000	"TUSCALOOSA"	"Southside Comm Ctr"	702	126	834	6	0	860	1137				
"AL"	2000	"TUSCALOOSA"	"Stillman College"	2044	63	2128	6	0	789	1066				
"AL"	2000	"TUSCALOOSA"	"Tannehill Vly Ch"	167	626	806	6	0	626	755				
"AL"	2000	"TUSCALOOSA"	"Tuscaloosa Academy"	1106	2671	3888	7	2324	2640	5203				
"AL"	2000	"TUSCALOOSA"	"University Mall"	709	1143	1916	7	588	963	1625				
"AL"	2000	"TUSCALOOSA"	"Vance Comm Ctr"	197	357	559	7	409	490	952				
"AL"	2000	"TUSCALOOSA"	"Vestavia Hills Sch"	307	880	1222	7	221	272	525				
"AL"	2000	"TUSCALOOSA"	"Whitson Pl Ch"	20	26	46	7	112	153	283				
"AL"	2000	"TUSCALOOSA"	"Windham Springs Ch"	41	126	171	7	176	589	791				
"AL"	2000	"TUSCALOOSA"	"Yellow Creek Rd."	106	268	386	7	288	822	1151				
"AL"	2000	"WASHINGTON"	"ABSENTEE VOTERS"	61	125	187	6	0	557	634				
"AL"	2000	"WASHINGTON"	"BIGBEE"	22	66	89	6	0	86	98				
"AL"	2000	"WASHINGTON"	"CALVERT"	96	49	147	6	0	447	505				
"AL"	2000	"WASHINGTON"	"CHARITY CHAPEL"	41	59	100	6	0	305	334				
"AL"	2000	"WASHINGTON"	"CHATOM #1 COURTHOUSE"	129	190	325	6	0	123	130				
"AL"	2000	"WASHINGTON"	"CHATOM #2 COURTHOUSE"	131	194	326	7	277	88	375				
"AL"	2000	"WASHINGTON"	"COPELAND VFD"	23	182	207	7	1021	1700	2825				
"AL"	2000	"WASHINGTON"	"DEER PARK VFD"	176	246	429	6	0	368	474				
"AL"	2000	"WASHINGTON"	"EPWORTH VFD"	82	91	177	6	0	202	249				
"AL"	2000	"WASHINGTON"	"FAIRFORD VFD"	86	89	180	7	557	617	1234				
"AL"	2000	"WASHINGTON"	"FRANKVILLE VFD"	126	95	221	7	506	795	1362				
"AL"	2000	"WASHINGTON"	"FRUITDALE VFD"	72	134	206	7	64	69	144				
"AL"	2000	"WASHINGTON"	"HOBSON VFD"	43	147	191	6	0	207	238				
"AL"	2000	"WASHINGTON"	"JORDAN"	59	95	159	6	0	339	383				
"AL"	2000	"WASHINGTON"	"KOENTON"	81	90	173	6	0	1492	1638				
"AL"	2000	"WASHINGTON"	"LATON HILL"	61	223	290	6	0	300	342				
"AL"	2000	"WASHINGTON"	"LEROY - CARSON"	214	270	490	6	0	412	455				
"AL"	2000	"WASHINGTON"	"LOPER"	64	96	164	6	0	87	89				
"AL"	2000	"WASHINGTON"	"MALCOLM"	82	50	133	6	0	127	145				
"AL"	2000	"WASHINGTON"	"MCINTOSH #1"	242	74	317	6	0	542	623				
"AL"	2000	"WASHINGTON"	"MCINTOSH #2"	329	74	408	6	0	31	35				
"AL"	2000	"WASHINGTON"	"MCINTOSH #3"	199	53	255	6	0	137	142				
"AL"	2000	"WASHINGTON"	"MILLRY #1 VFD"	139	239	380	6	0	132	155				
"AL"	2000	"WASHINGTON"	"MILLRY #2 CITY HALL"	179	129	316	6	0	78	89				
"AL"	2000	"WASHINGTON"	"RED CREEK VFD"	62	293	357	6	0	603	680				
"AL"	2000	"WASHINGTON"	"SEABOARD"	33	40	74	6	0	731	849				
"AL"	2000	"WASHINGTON"	"SIMS CHAPEL"	59	68	128	6	0	871	1079	7	12	14	26
"AL"	2000	"WASHINGTON"	"ST. STEPHENS"	106	237	350	6	0	1754	2022				
"AL"	2000	"WASHINGTON"	"SUNFLOWER"	116	32	148	6	0	908	1089				
"AL"	2000	"WASHINGTON"	"TIBBIE VFD"	99	173	278	6	0	793	897	7	342	352	718
"AL"	2000	"WASHINGTON"	"WAGARVILLE VFD"	151	174	326	3	0	99	117				
"AL"	2000	"WASHINGTON"	"YELLOW PINE"	23	40	65	3	0	66	84				
"AL"	2000	"WINSTON"	"A R C BUILDING"	170	530	712	3	0	74	84				
"AL"	2000	"WINSTON"	"ABSENTEE VOTERS"	109	199	317	3	0	70	94				
"AL"	2000	"WINSTON"	"ADDISON CITY HALL"	229	568	813	3	0	35	36				
"AL"	2000	"WINSTON"	"ARLEY FIRE STATION & BETHEL BX"	273	727	1020	3	0	118	128				
"AL"	2000	"WINSTON"	"ASHRIDGE FIRE STATION"	96	349	453	3	0	75	101				
"AL"	2000	"WINSTON"	"DELMAR"	87	153	255	3	0	142	160				
"AL"	2000	"WINSTON"	"DOUBLE SPRINGS COMM CENTER #1"	229	588	843	3	0	93	104				
"AL"	2000	"WINSTON"	"DOUBLE SPRINGS COMM CENTER #2"	96	236	346	3	0	154	185				
"AL"	2000	"WINSTON"	"HALEYVILLE CITY HALL"	215	415	643	3	0	1294	1681				
"AL"	2000	"WINSTON"	"HALEYVILLE NATIONAL GD. ARMORY"	108	194	304	3	0	299	352				
"AL"	2000	"WINSTON"	"HELICAN FIRE STATION"	84	181	275	3	0	171	186				
"AL"	2000	"WINSTON"	"HOUSTON FIRE STATION"	107	213	324	3	0	487	644				
"AL"	2000	"WINSTON"	"LYNN CITY HALL"	161	400	575	3	0	166	197				
"AL"	2000	"WINSTON"	"MORELAND"	20	156	179	3	0	37	44				
"AL"	2000	"WINSTON"	"NATURAL BRIDGE"	31	98	132	3	0	88	103				
"AL"	2000	"WINSTON"	"NEEDMORE / HOME ZONE"	144	366	520	3	0	127	165				
"AL"	2000	"WINSTON"	"NEIGHBORHOOD FCLTY. BUILDING"	158	354	525	3	0	187	209				
"AL"	2000	"WINSTON"	"NESMITH / EXXON BUILDING"	37	101	139	3	0	734	780				
"AL"	2000	"WINSTON"	"O MARYS MILL"	21	21	43	3	0	554	654				
"AL"	2000	"WINSTON"	"PEBBLE FIRE HOUSE"	53	151	209	3	0	1028	1206				
"AL"	2000	"WINSTON"	"POPLAR SPRINGS/SPORTSMANS CLUB"	116	243	369	3	0	271	337				
"AL"	2000	"WINSTON"	"S.HALEYVILLE SCOUT HEADQUARTER"	89	77	169	3	0	469	548				
"AL"	2000	"WINSTON"	"UPSHAW"	59	93	153	3	0	206	226				
