state	year	county	precinct	vtd	g2006_GOV_rv	g2006_GOV_dv	g2006_ATG_rv	g2006_ATG_dv	g2006_SOS_dv	g2006_SOS_rv	g2006_TRE_rv	g2006_TRE_dv	g2006_USH_dv	g2006_USH_rv
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 09"	"001650"	216	294	223	289	115	382	362	143	240	269
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 11"	"001670"	205	305	195	312	92	403	401	105	245	258
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 13"	"001690"	168	190	170	188	55	300	293	61	156	203
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 14"	"200070"	141	187	146	182	69	251	250	76	154	172
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 15"	"001710"	211	277	233	252	108	369	367	116	229	258
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 16"	"001720"	182	245	185	240	93	320	322	102	220	207
"KS"	2006	"SHAWNEE"	"Topeka Ward 12 Precinct 19"	"200110"	17	26	15	27	14	29	28	13	24	19
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 02"	"200130"	46	47	46	46	21	68	66	25	39	54
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 03"	"200140"			27	21						
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 06"	"100030"	27	21			5	43	43	4	14	34
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 09"	"300090"	20	20	19	21	5	35	31	9	17	23
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 12"	"500100"	156	201	175	180	48	302	294	57	138	215
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 21"	"200150"	20	28	18	31	10	36	36	12	24	23
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 22"	"200160"	36	43	41	38	17	63	59	21	37	40
"KS"	2006	"SHAWNEE"	"Topeka Ward 13 Precinct 30"	"400070"	29	44	31	41	24	47	49	25	43	30
"KS"	2006	"SHAWNEE"	"Wakarusa"	"001830"	230	223	206	249	111	325	336	117	227	221
"KS"	2006	"SHAWNEE"	"Washburn"	"200060"	154	153	155	152	61	228	227	77	129	175
"KS"	2006	"SHAWNEE"	"West Potter"	"400060"	24	17	18	23	6	34	32	9	14	24
"KS"	2006	"SHAWNEE"	"West Rossville"	"001850"	157	136	172	126	67	200	205	74	123	167
"KS"	2006	"SHAWNEE"	"West Silver Lake"	"001860"	155	182	168	176	66	251	253	86	179	160
"KS"	2006	"SHAWNEE"	"West Wichita"	"400100"	162	234	184	214	97	288	267	121	204	190
"KS"	2006	"SHAWNEE"	"Willard"	"001890"	137	142	143	138	44	212	202	68	133	149
"KS"	2006	"SHAWNEE"	"YUCCA"	"600490"	30	36	30	37	13	49	54	12	31	34
"KS"	2006	"SHAWNEE"	"York"	"300140"	224	237	237	224	81	370	368	91	194	271
"KS"	2006	"SHERIDAN"	"Adell Township"	"000010"	2	2	1	4	1	4	4	1	1	3
"KS"	2006	"SHERIDAN"	"Bloomfield Township"	"000020"	4	9	6	7	1	7	8	5	5	8
"KS"	2006	"SHERIDAN"	"Bowcreek Township"	"000030"	11	11	16	6	2	20	21	0	0	22
"KS"	2006	"SHERIDAN"	"East Kenneth"	"000040"	144	187	171	154	52	258	259	161	41	292
"KS"	2006	"SHERIDAN"	"East Saline"	"000050"	9	7	8	8	1	14	14	1	1	15
"KS"	2006	"SHERIDAN"	"Logan Township"	"000060"	25	18	25	16	6	35	37	5	5	38
"KS"	2006	"SHERIDAN"	"Parnell Township"	"000070"	20	21	20	20	3	34	28	7	3	37
"KS"	2006	"SHERIDAN"	"Prairie Dog Township"	"000080"	8	12	9	10	3	15	14	4	0	20
"KS"	2006	"SHERIDAN"	"Sheridan Township"	"000090"	35	40	29	46	20	50	35	36	15	57
"KS"	2006	"SHERIDAN"	"Solomon Township"	"000100"	34	31	50	15	10	50	44	17	11	56
"KS"	2006	"SHERIDAN"	"Springbrook Township"	"000110"	19	15	21	12	3	28	26	5	0	33
"KS"	2006	"SHERIDAN"	"Union Township"	"000120"	5	5	5	5	0	8	8	1	1	9
"KS"	2006	"SHERIDAN"	"Valley Township"	"000130"	18	21	19	18	7	27	25	9	3	35
"KS"	2006	"SHERIDAN"	"West Kenneth"	"000140"	110	145	137	116	39	193	185	51	36	215
"KS"	2006	"SHERIDAN"	"West Saline"	"000150"	14	13	16	12	6	19	17	11	3	25
"KS"	2006	"SHERMAN"	"ADVANCED"	"999998"	184	267	221	230	108	319	317	122	77	360
"KS"	2006	"SHERMAN"	"Goodland Ward 1"	"000010"	124	169	148	142	57	216	193	92	54	235
"KS"	2006	"SHERMAN"	"Goodland Ward 2"	"000020"	83	101	110	70	45	125	129	50	41	137
"KS"	2006	"SHERMAN"	"Goodland Ward 3"	"000030"	101	106	125	81	42	155	144	56	32	174
"KS"	2006	"SHERMAN"	"Goodland Ward 4"	"000040"	146	157	171	127	48	237	217	75	47	253
"KS"	2006	"SHERMAN"	"Grant Township"	"000050"	9	10	8	10	3	16	13	4	3	17
"KS"	2006	"SHERMAN"	"Iowa Township"	"000060"	9	6	11	5	0	12	11	3	0	15
"KS"	2006	"SHERMAN"	"Itasca Township"	"000070"	49	61	63	45	18	86	86	26	13	97
"KS"	2006	"SHERMAN"	"Kanorado City"	"000080"	7	12	8	11	11	8	9	8	9	10
"KS"	2006	"SHERMAN"	"Lincoln Township"	"000090"	19	15	24	10	9	24	21	12	9	26
"KS"	2006	"SHERMAN"	"Llanos Township"	"000100"	6	8	8	6	3	11	9	5	1	13
"KS"	2006	"SHERMAN"	"Logan Township"	"00011A"	40	35	50	26	8	66	56	16	6	68
"KS"	2006	"SHERMAN"	"Logan Township Enclave (A)"	"00011B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"SHERMAN"	"Logan Township Enclave (B)"	"00011C"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"SHERMAN"	"McPherson Township"	"000120"	8	6	12	4	1	13	15	0	0	16
"KS"	2006	"SHERMAN"	"PROVISIONAL"	"999999"	16	6	17	6	4	15	15	5	2	21
"KS"	2006	"SHERMAN"	"Shermanville Township"	"000130"	6	4	8	2	0	10	10	0	0	10
"KS"	2006	"SHERMAN"	"Smoky Township"	"000140"	9	9	11	7	1	16	15	2	1	16
"KS"	2006	"SHERMAN"	"State Line Township"	"000150"	10	5	11	4	2	13	14	1	3	12
"KS"	2006	"SHERMAN"	"Union Township"	"000160"	13	7	17	5	1	19	18	3	1	20
"KS"	2006	"SHERMAN"	"Voltaire Township"	"000170"	38	28	44	20	7	54	51	11	7	57
"KS"	2006	"SHERMAN"	"Washington Township"	"000180"	23	6	25	2	1	27	28	1	1	27
"KS"	2006	"SMITH"	"ADVANCED"	"999998"	96	105	113	85	33	155	153	41	21	174
"KS"	2006	"SMITH"	"Banner Township"	"000010"	12	11	10	12	6	14	12	7	4	19
"KS"	2006	"SMITH"	"Beaver Township"	"000020"	11	10	16	5	0	20	14	6	1	19
"KS"	2006	"SMITH"	"Blaine Township"	"000030"	8	10	12	5	2	13	14	2	2	15
"KS"	2006	"SMITH"	"Cedar Township"	"000040"	59	128	91	93	39	134	118	58	21	163
"KS"	2006	"SMITH"	"Center 1"	"000050"	143	238	202	178	56	307	275	90	37	342
"KS"	2006	"SMITH"	"Center 2"	"000060"	105	180	146	139	64	209	197	82	44	244
"KS"	2006	"SMITH"	"Cora Township"	"000070"	10	7	9	7	4	11	8	6	4	13
"KS"	2006	"SMITH"	"Crystal Plains Township"	"000080"	1	11	5	5	4	5	3	6	2	6
"KS"	2006	"SMITH"	"Dor Township"	"000090"	6	10	11	4	1	13	11	2	0	16
"KS"	2006	"SMITH"	"Garfield Township"	"000100"	12	1	12	1	0	13	13	0	0	13
"KS"	2006	"SMITH"	"German Township"	"000110"	2	1	2	1	0	3	3	0	0	3
"KS"	2006	"SMITH"	"Harlan Township"	"000120"	15	22	16	19	12	24	23	14	5	32
"KS"	2006	"SMITH"	"Harvey Township"	"000130"	20	19	26	12	5	32	29	7	4	34
"KS"	2006	"SMITH"	"Houston Township"	"000140"	27	35	38	23	17	45	45	19	11	52
"KS"	2006	"SMITH"	"Lane Township"	"000150"	11	23	10	25	11	20	17	15	10	25
"KS"	2006	"SMITH"	"Lincoln Township"	"000160"	14	13	15	12	3	23	21	6	2	24
"KS"	2006	"SMITH"	"Logan Township"	"000170"	8	9	12	5	2	13	12	4	3	13
"KS"	2006	"SMITH"	"Martin Township"	"000180"	2	1	3	0	0	3	2	1	0	3
"KS"	2006	"SMITH"	"Oak 1"	"000190"	69	54	72	50	32	86	78	40	25	98
"KS"	2006	"SMITH"	"PROVISIONAL"	"999999"	2	10	5	6	3	7	6	6	2	11
"KS"	2006	"SMITH"	"Pawnee Township"	"000210"	4	3	4	4	0	5	5	0	1	7
"KS"	2006	"SMITH"	"Pleasant Township"	"000220"	5	8	7	6	6	6	7	6	4	9
"KS"	2006	"SMITH"	"Swan Township"	"000230"	3	12	8	7	6	8	7	7	0	15
"KS"	2006	"SMITH"	"Valley Township"	"000240"	11	18	10	20	9	21	20	10	0	29
"KS"	2006	"SMITH"	"Washington Township"	"000250"	6	7	12	2	1	11	10	3	1	13
"KS"	2006	"SMITH"	"Webster Township"	"000260"	13	16	18	11	5	23	21	8	3	26
"KS"	2006	"SMITH"	"White Rock Township"	"000270"	14	8	16	6	2	22	16	2	2	19
"KS"	2006	"STAFFORD"	"Albano Township"	"000010"	11	16	11	16	5	20	21	5	3	24
"KS"	2006	"STAFFORD"	"Byron Township"	"000020"	27	7	27	6	3	29	31	3	2	32
"KS"	2006	"STAFFORD"	"Clear Creek Township"	"000030"	10	7	7	9	3	13	12	3	2	15
"KS"	2006	"STAFFORD"	"Cleveland Township"	"000040"	25	10	16	17	3	31	31	3	3	32
"KS"	2006	"STAFFORD"	"Douglas Township"	"000050"	17	28	15	29	15	28	27	18	10	34
"KS"	2006	"STAFFORD"	"East Cooper Township"	"000060"	17	6	19	5	3	19	19	3	2	22
"KS"	2006	"STAFFORD"	"East St. John"	"000070"	85	87	84	87	37	127	127	39	31	137
"KS"	2006	"STAFFORD"	"Fairview Township"	"000080"	24	28	29	23	5	45	46	7	4	48
"KS"	2006	"STAFFORD"	"Farmington Township"	"000090"	87	81	92	77	33	133	129	35	21	151
"KS"	2006	"STAFFORD"	"Hayes Township"	"000100"	28	48	36	42	14	62	57	21	9	67
"KS"	2006	"STAFFORD"	"Lincoln Township"	"000110"	21	18	28	9	3	36	34	4	2	37
"KS"	2006	"STAFFORD"	"North Seward Township"	"000120"	25	29	27	27	12	41	37	17	8	47
"KS"	2006	"STAFFORD"	"North Stafford"	"000130"	94	138	91	137	62	169	158	67	49	177
"KS"	2006	"STAFFORD"	"Ohio Township"	"000140"	17	15	19	13	7	25	26	6	5	27
"KS"	2006	"STAFFORD"	"Putnam Township"	"000150"	5	4	6	3	1	8	9	0	0	8
"KS"	2006	"STAFFORD"	"Richland Township"	"000160"	18	11	20	13	4	26	25	4	3	30
"KS"	2006	"STAFFORD"	"Rose Valley Township"	"000170"	12	18	13	18	13	16	16	14	9	22
"KS"	2006	"STAFFORD"	"South Seward Township"	"000180"	10	12	12	10	5	16	17	5	3	19
"KS"	2006	"STAFFORD"	"South St. John"	"000190"	46	62	42	68	32	79	70	39	29	81
"KS"	2006	"STAFFORD"	"South Stafford"	"000200"	76	121	75	120	46	147	143	48	39	160
"KS"	2006	"STAFFORD"	"Union Township"	"000210"	8	5	5	7	2	9	10	2	1	10
"KS"	2006	"STAFFORD"	"West Cooper Township"	"000220"	14	13	16	12	3	23	23	3	3	25
"KS"	2006	"STAFFORD"	"West St. John"	"000230"	73	103	72	103	35	129	133	39	32	138
"KS"	2006	"STAFFORD"	"York Township"	"000240"	11	7	6	10	5	12	12	5	3	15
"KS"	2006	"STANTON"	"ADVANCED"	"999998"	37	38	40	31	14	56	51	17	13	60
"KS"	2006	"STANTON"	"Big Bow"	"000010"	58	26	58	24	11	68	70	12	10	74
"KS"	2006	"STANTON"	"Manter"	"000020"	34	39	36	42	19	49	55	22	15	62
"KS"	2006	"STANTON"	"PROVISIONAL"	"999999"	7	5	6	5	3	9	9	2	2	9
"KS"	2006	"STANTON"	"Stanton"	"000030"	200	174	205	170	54	304	292	70	60	318
"KS"	2006	"STEVENS"	"ADVANCED"	"999998"	76	59	81	57	28	107	105	32	22	117
"KS"	2006	"STEVENS"	"Banner Township"	"000010"	39	9	42	8	5	44	43	6	2	47
"KS"	2006	"STEVENS"	"Center Precinct 1"	"000020"	11	10	11	10	1	20	16	5	4	17
"KS"	2006	"STEVENS"	"Center Precinct 2"	"000030"	62	47	68	38	13	92	90	15	14	94
"KS"	2006	"STEVENS"	"Harmony Township"	"000040"	22	8	21	10	4	27	27	4	4	27
"KS"	2006	"STEVENS"	"Hugoton Ward 1 Precinct 1"	"000050"	71	61	69	56	25	96	90	29	18	111
"KS"	2006	"STEVENS"	"Hugoton Ward 1 Precinct 2"	"000060"	104	76	102	77	29	145	139	34	0	26
"KS"	2006	"STEVENS"	"Hugoton Ward 2 Precinct 1"	"000070"	13	13	10	15	2	23	24	2	60	450
"KS"	2006	"STEVENS"	"Hugoton Ward 2 Precinct 2"	"000080"	313	205	308	203	58	428	419	80	26	152
"KS"	2006	"STEVENS"	"Moscow Township"	"000090"	93	68	97	63	26	124	119	37	35	128
"KS"	2006	"STEVENS"	"PROVISIONAL"	"999999"	26	12	26	9	2	35	29	8	5	32
"KS"	2006	"STEVENS"	"Voorhees Township"	"000100"	36	9	31	12	1	40	39	2	3	39
"KS"	2006	"STEVENS"	"West Center Township"	"000110"	18	16	19	13	7	27	21	12	6	28
"KS"	2006	"SUMNER"	"Avon Township"	"000010"	69	67	56	79	41	91	92	42	35	96
"KS"	2006	"SUMNER"	"Belle Plaine Township"	"000020"	423	467	371	542	294	546	580	326	304	570
"KS"	2006	"SUMNER"	"Bluff Township"	"000030"	13	17	11	18	9	19	23	6	9	20
"KS"	2006	"SUMNER"	"Caldwell City Ward 1"	"000040"	48	80	52	83	40	91	96	38	40	86
"KS"	2006	"SUMNER"	"Caldwell City Ward 2"	"000050"	123	158	113	170	95	177	181	104	95	176
"KS"	2006	"SUMNER"	"Caldwell Township"	"000060"	25	44	31	39	22	46	48	23	27	42
"KS"	2006	"SUMNER"	"Chikaskia Township"	"000070"	17	15	20	11	5	25	26	6	5	27
"KS"	2006	"SUMNER"	"Conway Township"	"000080"	204	159	183	194	94	252	263	98	98	261
"KS"	2006	"SUMNER"	"Creek Township"	"000090"	30	27	23	33	10	43	41	15	12	44
"KS"	2006	"SUMNER"	"Dixon Township"	"000100"	129	94	119	102	50	167	165	53	51	169
"KS"	2006	"SUMNER"	"Downs Township"	"000110"	27	32	27	31	17	39	38	18	18	39
"KS"	2006	"SUMNER"	"Eden Township"	"000120"	60	56	56	65	30	81	78	39	31	85
"KS"	2006	"SUMNER"	"Falls Township"	"000130"	35	39	28	45	20	48	48	24	20	53
"KS"	2006	"SUMNER"	"Gore Township"	"000140"	171	140	156	166	102	205	205	111	98	213
"KS"	2006	"SUMNER"	"Greene Township"	"000150"	21	9	14	17	11	17	23	8	6	22
"KS"	2006	"SUMNER"	"Guelph Township"	"000160"	35	15	28	25	8	41	41	9	11	40
"KS"	2006	"SUMNER"	"Harmon Township"	"000170"	61	30	41	52	23	67	66	27	15	81
"KS"	2006	"SUMNER"	"Illinois Township"	"000180"	32	24	34	25	17	38	38	21	16	40
"KS"	2006	"SUMNER"	"Jackson Township"	"000190"	22	46	23	45	9	55	55	11	14	51
"KS"	2006	"SUMNER"	"London Township"	"000200"	141	99	110	141	71	146	173	68	70	166
"KS"	2006	"SUMNER"	"Morris Township"	"000210"	4	6	3	8	4	7	6	5	4	7
"KS"	2006	"SUMNER"	"Mulvane City"	"000220"	142	125	125	146	86	166	172	89	83	182
"KS"	2006	"SUMNER"	"Osborne Township"	"000230"	46	53	40	58	30	66	74	24	21	79
"KS"	2006	"SUMNER"	"Oxford Township"	"000240"	204	238	185	272	149	277	307	145	151	286
"KS"	2006	"SUMNER"	"PROVISIONAL"	"999999"	30	54	38	51	29	51	54	34	26	55
"KS"	2006	"SUMNER"	"Palestine Township"	"000250"	44	43	38	47	32	54	58	29	29	55
"KS"	2006	"SUMNER"	"Ryan Township"	"000260"	32	43	30	43	28	46	48	26	25	49
"KS"	2006	"SUMNER"	"Seventy - Six Township"	"000270"	57	29	50	42	18	64	75	16	18	72
"KS"	2006	"SUMNER"	"South Haven Township"	"000280"	93	102	88	109	62	127	130	64	57	139
"KS"	2006	"SUMNER"	"Springdale Township"	"000290"	117	99	115	103	60	147	146	66	63	148
"KS"	2006	"SUMNER"	"Sumner Township"	"000300"	21	21	20	24	14	26	27	14	13	30
"KS"	2006	"SUMNER"	"Valverde Township"	"000310"	31	22	21	31	17	30	32	20	21	29
"KS"	2006	"SUMNER"	"Walton Township"	"000320"	67	64	47	89	54	70	85	50	44	88
"KS"	2006	"SUMNER"	"Wellington City Ward 1 Precinct 1"	"000340"	85	148	76	163	95	132	149	87	81	155
"KS"	2006	"SUMNER"	"Wellington City Ward 1 Precinct 2"	"000350"	99	137	70	169	84	136	149	92	87	147
"KS"	2006	"SUMNER"	"Wellington City Ward 2 Precinct 1"	"000360"	171	236	148	268	145	253	271	139	142	263
"KS"	2006	"SUMNER"	"Wellington City Ward 2 Precinct 2"	"000370"	72	146	65	162	105	111	120	107	89	135
"KS"	2006	"SUMNER"	"Wellington City Ward 3 Precinct 1"	"000380"	94	144	89	152	94	124	148	95	89	144
"KS"	2006	"SUMNER"	"Wellington City Ward 3 Precinct 2"	"000390"	102	125	84	151	90	124	143	88	77	146
"KS"	2006	"SUMNER"	"Wellington City Ward 4 Precinct 1"	"000400"	152	230	156	228	152	214	250	133	126	252
"KS"	2006	"SUMNER"	"Wellington City Ward 4 Precinct 2"	"00041A"	167	282	133	315	143	289	297	147	121	312
"KS"	2006	"SUMNER"	"Wellington Township"	"000420"	44	81	54	73	38	85	96	31	24	99
"KS"	2006	"THOMAS"	"ADVANCED"	"999998"									40	184
"KS"	2006	"THOMAS"	"Barrett Township"	"000010"	16	26	17	26	12	29	32	11	6	32
"KS"	2006	"THOMAS"	"Colby Ward 1"	"000020"	185	161	187	161	80	250	242	98	52	265
"KS"	2006	"THOMAS"	"Colby Ward 2"	"00003A"	195	166	195	171	88	262	261	95	57	282
"KS"	2006	"THOMAS"	"Colby Ward 2 Exclave"	"00003B"		0								
"KS"	2006	"THOMAS"	"Colby Ward 3"	"00004A"	240	213	245	205	99	342	335	115	64	339
"KS"	2006	"THOMAS"	"Colby Ward 4"	"000050"	200	172	216	158	63	297	289	75	37	292
"KS"	2006	"THOMAS"	"East Hale Township"	"000060"	22	20	28	16	8	34	34	11	5	36
"KS"	2006	"THOMAS"	"East Morgan Township"	"00007A"	58	28	46	38	10	72	69	14	6	77
"KS"	2006	"THOMAS"	"Kingery Township"	"000080"	20	21	21	19	3	37	35	6	2	31
"KS"	2006	"THOMAS"	"Lacey Township"	"000090"	15	21	16	22	5	30	26	11	2	29
"KS"	2006	"THOMAS"	"Menlo Township"	"000100"	7	14	8	12	8	10	14	6	6	14
"KS"	2006	"THOMAS"	"North Randall Township"	"000110"	22	10	26	7	2	29	31	2	0	28
"KS"	2006	"THOMAS"	"PROVISIONAL"	"999999"	33	30	36	27	9	50	42	17	13	49
"KS"	2006	"THOMAS"	"Rovohl Township"	"000120"	36	26	42	21	8	52	52	10	6	54
"KS"	2006	"THOMAS"	"Smith Township"	"000130"	55	20	48	28	11	60	57	18	10	59
"KS"	2006	"THOMAS"	"South Randall Township"	"000140"	48	24	53	20	8	64	65	9	1	54
"KS"	2006	"THOMAS"	"Summers Township"	"000150"	64	16	65	16	10	66	68	10	5	67
"KS"	2006	"THOMAS"	"Wendell Township"	"000160"	30	8	30	9	4	35	34	5	3	32
"KS"	2006	"THOMAS"	"West Hale Township"	"000170"	79	64	87	52	30	108	106	36	19	107
"KS"	2006	"THOMAS"	"West Morgan Township"	"000180"	78	57	74	59	19	116	109	25	11	113
"KS"	2006	"TREGO"	"ADVANCED"	"999998"					0	0				
"KS"	2006	"TREGO"	"Collyer City"	"000010"	24	10	17	15	6	24	22	10	4	29
"KS"	2006	"TREGO"	"Collyer Township"	"000020"	35	43	41	36	13	61	62	15	7	72
"KS"	2006	"TREGO"	"Franklin Township"	"000030"	8	14	10	11	7	14	11	10	5	17
"KS"	2006	"TREGO"	"Glencoe Township"	"000040"	12	9	14	8	2	19	18	3	0	22
"KS"	2006	"TREGO"	"Ogallah Township"	"000050"	36	40	29	48	17	49	52	21	15	61
"KS"	2006	"TREGO"	"Riverside Township"	"000060"	14	14	16	14	6	21	23	6	6	23
"KS"	2006	"TREGO"	"WaKeeney City Central Precinct"	"000070"	99	140	113	122	48	181	184	49	29	212
"KS"	2006	"TREGO"	"WaKeeney City East Precinct"	"000080"	74	141	86	129	61	143	146	62	32	179
"KS"	2006	"TREGO"	"WaKeeney City West Precinct"	"000090"	86	162	108	138	67	159	173	69	32	217
"KS"	2006	"TREGO"	"WaKeeney Township"	"000100"	70	87	73	78	28	122	118	33	21	135
"KS"	2006	"TREGO"	"Wilcox Township"	"000110"	20	16	24	12	6	30	28	9	2	34
"KS"	2006	"WABAUNSEE"	"ADVANCED"	"999998"	136	134	125	146	69	199	193	75	58	209
"KS"	2006	"WABAUNSEE"	"Alma Township"	"000010"	236	192	206	222	68	342	348	75	63	350
"KS"	2006	"WABAUNSEE"	"Chalk Township"	"000020"	5	9	10	5	0	14	11	3	1	13
"KS"	2006	"WABAUNSEE"	"Farmer Township"	"000030"	28	21	19	29	9	39	35	13	11	37
"KS"	2006	"WABAUNSEE"	"Garfield Township"	"000040"	113	107	110	109	41	170	171	46	34	180
"KS"	2006	"WABAUNSEE"	"Harveyville Township"	"000050"	114	116	106	128	45	181	177	58	45	178
"KS"	2006	"WABAUNSEE"	"Hessdale Township"	"000060"	38	62	41	57	21	70	69	25	20	75
"KS"	2006	"WABAUNSEE"	"Kaw Township"	"000070"	55	38	62	33	9	82	82	13	9	78
"KS"	2006	"WABAUNSEE"	"Keene Township"	"000080"	89	102	96	95	36	145	143	47	44	142
"KS"	2006	"WABAUNSEE"	"Maple Hill Township"	"000090"	194	182	182	195	68	289	295	84	66	302
"KS"	2006	"WABAUNSEE"	"McFarland Township"	"000100"	57	54	58	50	25	83	77	30	23	84
"KS"	2006	"WABAUNSEE"	"PROVISIONAL"	"999999"	1	1	2	0			2	0	0	2
"KS"	2006	"WABAUNSEE"	"Paxico Township"	"000110"	185	106	185	109	39	236	232	54	39	245
"KS"	2006	"WABAUNSEE"	"Wabaunsee Township"	"000120"	85	63	86	63	23	118	121	26	22	123
"KS"	2006	"WABAUNSEE"	"Washington Township"	"000130"	19	15	19	15	4	27	27	6	5	27
"KS"	2006	"WABAUNSEE"	"Wilmington Township"	"000140"	109	131	111	129	49	180	177	59	46	180
"KS"	2006	"WALLACE"	"ADVANCED"	"999998"	58	58	63	48	20	89	90	22	18	99
"KS"	2006	"WALLACE"	"Harrison Township"	"000010"	10	8	17	1	0	17	17	1	0	18
"KS"	2006	"WALLACE"	"Sharon Springs Precinct 1"	"000020"	55	59	71	38	12	96	94	18	9	106
"KS"	2006	"WALLACE"	"Sharon Springs Precinct 2"	"000030"	139	78	146	60	21	180	171	32	19	201
"KS"	2006	"WALLACE"	"Wallace Township"	"000040"	35	19	33	18	8	40	41	9	4	49
"KS"	2006	"WALLACE"	"Weskan Township"	"000050"	72	24	80	15	6	89	83	8	4	92
"KS"	2006	"WASHINGTON"	"ADVANCED"	"999998"	174	139	185	124	56	249	241	68	11	258
"KS"	2006	"WASHINGTON"	"Barnes Township"	"000010"	38	37	37	37	14	59	55	19	10	64
"KS"	2006	"WASHINGTON"	"Brantford Township"	"000020"	18	6	17	7	1	21	23	1	2	22
"KS"	2006	"WASHINGTON"	"Charleston Township"	"000030"	19	7	17	8	1	22	19	3	2	24
"KS"	2006	"WASHINGTON"	"Clifton Township"	"000040"	59	55	61	50	21	85	89	20	18	94
"KS"	2006	"WASHINGTON"	"Coleman Township"	"000050"	12	8	14	7	2	19	18	3	1	20
"KS"	2006	"WASHINGTON"	"Farmington Township"	"000060"	34	21	33	22	4	48	46	6	8	46
"KS"	2006	"WASHINGTON"	"Franklin Township"	"000070"	12	14	15	10	8	16	13	10	12	19
"KS"	2006	"WASHINGTON"	"Grant Township"	"000080"	9	6	8	7	2	12	11	3	1	13
"KS"	2006	"WASHINGTON"	"Greenleaf Township"	"000090"	50	45	51	44	15	78	76	17	19	82
"KS"	2006	"WASHINGTON"	"Haddam Township"	"000100"	23	45	28	38	13	46	50	13	16	54
"KS"	2006	"WASHINGTON"	"Hanover Township"	"000110"	135	112	161	84	41	187	175	52	36	208
"KS"	2006	"WASHINGTON"	"Highland Township"	"000120"	5	2	5	1	0	6	5	1	0	7
"KS"	2006	"WASHINGTON"	"Independence Township"	"000130"	33	12	34	10	2	41	38	5	4	42
"KS"	2006	"WASHINGTON"	"Kimeo Township"	"000140"	11	8	13	5	0	18	17	1	1	17
"KS"	2006	"WASHINGTON"	"Lincoln Township"	"000150"	17	8	13	14	4	19	21	5	4	22
"KS"	2006	"WASHINGTON"	"Linn Township"	"000160"	117	73	132	58	17	170	168	23	21	169
"KS"	2006	"WASHINGTON"	"Little Blue Township"	"000170"	12	18	18	12	4	22	20	10	4	24
"KS"	2006	"WASHINGTON"	"Logan Township"	"000180"	25	24	35	15	2	46	41	6	1	46
"KS"	2006	"WASHINGTON"	"Lowe Township"	"000190"	14	6	14	6	1	19	19	0	0	18
"KS"	2006	"WASHINGTON"	"Mill Creek Township"	"000200"	28	21	28	21	5	41	45	5	8	44
"KS"	2006	"WASHINGTON"	"PROVISIONAL"	"999999"	11	14	13	12	4	22	22	4	1	21
"KS"	2006	"WASHINGTON"	"Sheridan Township"	"000210"	18	7	21	4	1	24	24	1	1	25
"KS"	2006	"WASHINGTON"	"Sherman Township"	"000220"	52	27	64	15	6	72	70	7	4	77
"KS"	2006	"WASHINGTON"	"Strawberry Township"	"000230"	28	18	36	11	3	42	40	4	1	43
"KS"	2006	"WASHINGTON"	"Union Township"	"000240"	10	7	15	2	1	15	13	2	3	17
"KS"	2006	"WASHINGTON"	"Washington City"	"00026A"	157	182	194	145	45	275	258	77	50	292
"KS"	2006	"WASHINGTON"	"Washington Township"	"00025A"	50	26	53	22	3	71	67	8	4	70
"KS"	2006	"WASHINGTON"	"Washington Township Rural Enclave"	"00025B"		0			0					
"KS"	2006	"WICHITA"	"ADVANCED"	"999998"	39	27	39	28	13	53	50	16	12	59
"KS"	2006	"WICHITA"	"Leoti Precinct 1"	"000010"	107	118	111	118	44	175	165	54	48	180
"KS"	2006	"WICHITA"	"Leoti Precinct 2"	"000020"	154	118	156	113	51	210	201	63	41	225
"KS"	2006	"WICHITA"	"Leoti Precinct 3"	"000030"	106	49	110	43	22	131	130	23	23	136
"KS"	2006	"WICHITA"	"PROVISIONAL"	"999999"	7	6	7	8	6	6	8	6	5	10
"KS"	2006	"WILSON"	"ADVANCED"	"999998"	264	295	284	295	158	397	377	181	258	574
"KS"	2006	"WILSON"	"Cedar Township"	"000010"	82	57	83	54	17	112	110	27	35	102
"KS"	2006	"WILSON"	"Center Township"	"000020"	100	73	108	72	33	136	126	44	60	108
"KS"	2006	"WILSON"	"Chetopa Township"	"000030"	22	17	28	11	8	32	34	6	9	30
"KS"	2006	"WILSON"	"Clifton Township"	"000040"	52	45	55	43	26	70	58	35	46	50
"KS"	2006	"WILSON"	"Colfax Township"	"000050"	58	89	80	61	31	102	92	45	66	74
